task_id,metric,n_train,model_left,model_right,mean_difference,standard_error,simultaneous_lower,simultaneous_upper,confidence_level,max_t_critical,bootstrap_draws,bootstrap_unit,bootstrap_index_sha256,family_contrasts
bdb2021_completion,primary_loss,10,linear_structure,boosted_structure,-0.018543091726733643,0.0004441752870182699,-0.02040275936066808,-0.016683424092799205,0.9,4.186787712612984,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,10,linear_structure,relnet,-0.005678264186626892,0.0005552841177238972,-0.008003120907722447,-0.0033534074655313367,0.9,4.186787712612984,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,10,linear_structure,attn_relnet,-0.005764339379107186,0.0005648137855630333,-0.008129094796416918,-0.003399583961797453,0.9,4.186787712612984,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,10,linear_structure,set_transformer,-0.008792618279275086,0.0007546186790760836,-0.011952046492539075,-0.005633190066011097,0.9,4.186787712612984,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,10,boosted_structure,relnet,0.01286482754010675,0.0007335741599257779,0.00979350826103911,0.01593614681917439,0.9,4.186787712612984,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,10,boosted_structure,attn_relnet,0.012778752347626463,0.0007348134716532749,0.009702244333446042,0.015855260361806883,0.9,4.186787712612984,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,10,boosted_structure,set_transformer,0.009750473447458554,0.0008911629815745156,0.00601936322626682,0.013481583668650286,0.9,4.186787712612984,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,10,relnet,attn_relnet,-8.607519248029106e-05,0.00011339344259488859,-0.0005608294646274564,0.0003886790796668743,0.9,4.186787712612984,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,10,relnet,set_transformer,-0.003114354092648192,0.0006777596981909745,-0.005951990069138449,-0.00027671811615793485,0.9,4.186787712612984,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,10,attn_relnet,set_transformer,-0.0030282789001679004,0.0006781107818522058,-0.005867384789417099,-0.00018917301091870122,0.9,4.186787712612984,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
