metric,n_train,model_a,model_b,contrast,n_repeats,mean,sd,mcse,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper,confidence,max_t_critical,bootstrap_draws
mean_width_game_equal,40,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-3.072085147820672,3.4950143846117094,0.34950143846117093,-3.6523942452568168,-2.4917760503845274,-4.327435625324755,-1.816734670316589,0.9,3.591832076661254,10000
mean_width_game_equal,40,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.7166468424615231,0.7965294162080331,0.0796529416208033,-0.8489018822794425,-0.5843918026436037,-1.0027468331755507,-0.4305468517474956,0.9,3.591832076661254,10000
mean_width_game_equal,40,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,2.3554383053591494,3.5118561082188626,0.35118561082188626,1.7723328230300648,2.938543787688234,1.0940385635472227,3.6168380471710764,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,40,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,6.613398430305677,0.6466824573135623,0.06466824573135624,6.5060238470182,6.7207730135931545,6.3811209509463795,6.845675909664975,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,40,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,3.541313282485005,3.461513140398698,0.3461513140398698,2.966566702009545,4.116059862960465,2.297995889338157,4.784630675631853,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,40,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,5.896751587844156,0.9024527587292289,0.09024527587292289,5.746909129912441,6.04659404577587,5.572605711196648,6.220897464491664,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,40,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-3.072085147820672,3.4950143846117094,0.34950143846117093,-3.6523942452568168,-2.4917760503845274,-4.327435625324755,-1.816734670316589,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,40,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.7166468424615232,0.7965294162080327,0.07965294162080327,-0.8489018822794426,-0.5843918026436038,-1.0027468331755507,-0.43054685174749574,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,40,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,2.3554383053591494,3.5118561082188626,0.35118561082188626,1.7723328230300648,2.938543787688234,1.0940385635472227,3.6168380471710764,0.9,3.591832076661254,10000
crps,80,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,0.00039960589332249197,9.02232179762486e-05,9.02232179762486e-06,0.00038462531000297634,0.0004145864766420076,0.00036719922848382297,0.00043201255816116096,0.9,3.591832076661254,10000
crps,80,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,5.886318319057049e-06,0.0005471084515483876,5.4710845154838756e-05,-8.495508511425224e-05,9.672772175236633e-05,-0.00019062585024933975,0.00020239848688745384,0.9,3.591832076661254,10000
crps,80,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.0009213569522390977,0.00011664206234136993,1.1664206234136992e-05,0.0009019898073659784,0.000940724097112217,0.0008794610821385323,0.0009632528223396631,0.9,3.591832076661254,10000
crps,80,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-0.0003937195750034349,0.0005301939891897002,5.3019398918970016e-05,-0.0004817525160658295,-0.0003056866339410403,-0.0005841563527258904,-0.00020328279728097938,0.9,3.591832076661254,10000
crps,80,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,0.000521751058916606,0.000123680190581663,1.23680190581663e-05,0.000501215309454977,0.0005422868083782349,0.0004773272113387265,0.0005661749064944854,0.9,3.591832076661254,10000
crps,80,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.0009154706339200409,0.0005442112667577679,5.442112667577679e-05,0.0008251102764871008,0.001005830991352981,0.0007199990854779403,0.0011109421823621414,0.9,3.591832076661254,10000
coverage,80,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,0.024107023851742265,0.0047360431483601025,0.00047360431483601026,0.023320655435937067,0.024893392267547464,0.022405916682069107,0.025808131021415423,0.9,3.591832076661254,10000
coverage,80,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,0.017817354665590278,0.006797150605079658,0.0006797150605079658,0.0166887617905113,0.018945947540669257,0.01537593230826802,0.020258777022912535,0.9,3.591832076661254,10000
coverage,80,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.017023016658949397,0.006658853817891651,0.0006658853817891651,0.01591738646010567,0.018128646857793123,0.014631268185259248,0.019414765132639546,0.9,3.591832076661254,10000
coverage,80,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-0.0062896691861519805,0.007018102030121319,0.0007018102030121318,-0.007454948640435813,-0.005124389731868148,-0.008810453585059101,-0.003768884787244859,0.9,3.591832076661254,10000
coverage,80,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.00708400719279286,0.007599299979846385,0.0007599299979846385,-0.008345788240638563,-0.0058222261449471565,-0.009813548135571205,-0.004354466250014513,0.9,3.591832076661254,10000
coverage,80,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,-0.0007943380066408789,0.009085796848454869,0.0009085796848454869,-0.00230293567989503,0.0007142596666132718,-0.004057803662871672,0.0024691276495899138,0.9,3.591832076661254,10000
mean_width,80,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,7.3983955264596455,0.5668145680183192,0.05668145680183192,7.304282136875725,7.492508916043566,7.194805251766937,7.601985801152354,0.9,3.591832076661254,10000
mean_width,80,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,5.0833920016335625,1.4378712450801667,0.14378712450801667,4.844649131751337,5.322134871515788,4.5669327956147825,5.599851207652343,0.9,3.591832076661254,10000
mean_width,80,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,6.388536978853481,0.7679172556084365,0.07679172556084365,6.261032676876972,6.51604128082999,6.112713995761875,6.664359961945087,0.9,3.591832076661254,10000
mean_width,80,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-2.3150035248260834,1.3548427400274377,0.13548427400274377,-2.539960415159622,-2.090046634492545,-2.801640286072301,-1.828366763579866,0.9,3.591832076661254,10000
mean_width,80,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-1.0098585476061652,0.6977123309034433,0.06977123309034433,-1.1257060859737729,-0.8940110092385575,-1.2604651006482732,-0.7592519945640573,0.9,3.591832076661254,10000
mean_width,80,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,1.3051449772199184,1.475254826704659,0.1475254826704659,1.060194970506739,1.5500949839330977,0.7752582164392051,1.8350317380006316,0.9,3.591832076661254,10000
mean_width_inclusive,80,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,7.3983955264596455,0.5668145680183192,0.05668145680183192,7.304282136875725,7.492508916043566,7.194805251766937,7.601985801152354,0.9,3.591832076661254,10000
mean_width_inclusive,80,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,5.0833920016335625,1.4378712450801665,0.14378712450801664,4.844649131751338,5.322134871515787,4.5669327956147825,5.599851207652343,0.9,3.591832076661254,10000
mean_width_inclusive,80,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,6.388536978853481,0.7679172556084365,0.07679172556084365,6.261032676876972,6.51604128082999,6.112713995761875,6.664359961945087,0.9,3.591832076661254,10000
mean_width_inclusive,80,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-2.3150035248260834,1.3548427400274377,0.13548427400274377,-2.539960415159622,-2.090046634492545,-2.801640286072301,-1.828366763579866,0.9,3.591832076661254,10000
mean_width_inclusive,80,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-1.0098585476061657,0.6977123309034435,0.06977123309034436,-1.1257060859737735,-0.8940110092385579,-1.2604651006482737,-0.7592519945640577,0.9,3.591832076661254,10000
mean_width_inclusive,80,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,1.305144977219918,1.475254826704659,0.1475254826704659,1.0601949705067386,1.5500949839330973,0.7752582164392047,1.8350317380006311,0.9,3.591832076661254,10000
mean_q,80,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,-1.9329718555333866,0.16057550402657936,0.016057550402657935,-1.959633670209257,-1.9063100408575162,-1.9906478801422582,-1.875295830924515,0.9,3.591832076661254,10000
mean_q,80,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,-0.540019476604041,0.4528409292884624,0.04528409292884624,-0.6152087840113488,-0.4648301691967332,-0.70267233414838,-0.37736661905970204,0.9,3.591832076661254,10000
mean_q,80,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.07795435566311727,0.18213540039557058,0.01821354003955706,0.04771275486167539,0.10819595646455915,0.012534378319482148,0.1433743330067524,0.9,3.591832076661254,10000
mean_q,80,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,1.3929523789293452,0.4827478894434318,0.04827478894434318,1.312797346307571,1.4731074115511194,1.2195574435050014,1.566347314353689,0.9,3.591832076661254,10000
mean_q,80,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,2.0109262111965034,0.21589158213413098,0.021589158213413097,1.9750797638331008,2.046772658559906,1.9333815802174514,2.088470842175555,0.9,3.591832076661254,10000
mean_q,80,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.6179738322671582,0.4664784044552634,0.04664784044552634,0.5405201705441146,0.6954274939902018,0.4504226226479405,0.785525041886376,0.9,3.591832076661254,10000
crps_game_equal,80,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,0.000410526984483042,8.925141094796426e-05,8.925141094796427e-06,0.0003957077591430382,0.00042534620982304577,0.00037846937641002466,0.00044258459255605933,0.9,3.591832076661254,10000
crps_game_equal,80,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,-3.380743651893014e-06,0.0005469486841686795,5.469486841686795e-05,-9.419561945077358e-05,8.743413214698754e-05,-0.00019983552646036585,0.00019307403915657984,0.9,3.591832076661254,10000
crps_game_equal,80,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.0009177053601096041,0.00011650216715809035,1.1650216715809036e-05,0.0008983614433089935,0.0009370492769102147,0.0008758597380097061,0.0009595509822095022,0.9,3.591832076661254,10000
crps_game_equal,80,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-0.00041390772813493503,0.0005301753202536832,5.301753202536832e-05,-0.0005019375694237042,-0.0003258778868461659,-0.0006043378002890682,-0.0002234776559808018,0.9,3.591832076661254,10000
crps_game_equal,80,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,0.000507178375626562,0.0001244737959471114,1.2447379594711139e-05,0.0004865108566319173,0.0005278458946212067,0.0004624694783278998,0.0005518872729252242,0.9,3.591832076661254,10000
crps_game_equal,80,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.000921086103761497,0.0005456076999756172,5.456076999756172e-05,0.0008304938837920684,0.0010116783237309255,0.0007251129799569179,0.0011170592275660761,0.9,3.591832076661254,10000
coverage_game_equal,80,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,0.02332654315923274,0.0047293146969107505,0.00047293146969107504,0.022541291929555562,0.024111794388909917,0.02162785273633379,0.02502523358213169,0.9,3.591832076661254,10000
coverage_game_equal,80,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,0.017328097493264284,0.006844465779446677,0.0006844465779446676,0.016191648448478865,0.018464546538049704,0.0148696803198416,0.019786514666686968,0.9,3.591832076661254,10000
coverage_game_equal,80,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.01668802411523659,0.0066395454648649705,0.000663954546486497,0.015585599858253139,0.01779044837222004,0.014303210877721314,0.019072837352751865,0.9,3.591832076661254,10000
coverage_game_equal,80,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-0.005998445665968457,0.007101416529420649,0.0007101416529420649,-0.007177558586032749,-0.004819332745904166,-0.008549155233979009,-0.003447736097957905,0.9,3.591832076661254,10000
coverage_game_equal,80,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.006638519043996152,0.007668096329325263,0.0007668096329325263,-0.007911722976865954,-0.00536531511112635,-0.009392770480256041,-0.003884267607736262,0.9,3.591832076661254,10000
coverage_game_equal,80,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,-0.0006400733780276946,0.00916060009302451,0.000916060009302451,-0.002161091315854326,0.0008809445597989371,-0.003930407103586844,0.0026502603475314556,0.9,3.591832076661254,10000
mean_width_game_equal,80,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,7.323438175837123,0.5658717630423041,0.056587176304230415,7.229481328757605,7.417395022916641,7.120186540859903,7.526689810814343,0.9,3.591832076661254,10000
mean_width_game_equal,80,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,4.9996928439837145,1.4425215518002525,0.14425215518002527,4.76017784128641,5.239207846681019,4.4815633258805825,5.5178223620868465,0.9,3.591832076661254,10000
mean_width_game_equal,80,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,6.321338350579383,0.7694034415900011,0.07694034415900011,6.193587283596876,6.449089417561891,6.0449815544397305,6.597695146719036,0.9,3.591832076661254,10000
mean_width_game_equal,80,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-2.3237453318534063,1.3594533319888478,0.13594533319888477,-2.5494677607986174,-2.098022902908195,-2.8120381403095625,-1.8354525233972498,0.9,3.591832076661254,10000
mean_width_game_equal,80,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-1.0020998252577378,0.6970946626667548,0.06970946626667548,-1.1178448065375906,-0.8863548439778851,-1.2524845222413183,-0.7517151282741572,0.9,3.591832076661254,10000
mean_width_game_equal,80,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,1.3216455065956692,1.4781601535187834,0.14781601535187833,1.0762131019877388,1.5670779112035995,0.7907152012105402,1.852575811980798,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,80,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,7.323438175837122,0.565871763042304,0.0565871763042304,7.229481328757604,7.41739502291664,7.120186540859902,7.526689810814342,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,80,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,4.9996928439837145,1.4425215518002523,0.14425215518002524,4.76017784128641,5.239207846681019,4.481563325880583,5.517822362086846,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,80,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,6.321338350579384,0.769403441590001,0.0769403441590001,6.193587283596877,6.449089417561892,6.044981554439731,6.597695146719037,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,80,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-2.3237453318534063,1.3594533319888478,0.13594533319888477,-2.5494677607986174,-2.098022902908195,-2.8120381403095625,-1.8354525233972498,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,80,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-1.0020998252577373,0.6970946626667547,0.06970946626667547,-1.11784480653759,-0.8863548439778847,-1.252484522241318,-0.7517151282741568,0.9,3.591832076661254,10000
mean_width_inclusive_game_equal,80,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,1.3216455065956685,1.4781601535187832,0.14781601535187833,1.0762131019877381,1.5670779112035989,0.7907152012105395,1.8525758119807976,0.9,3.591832076661254,10000
crps,160,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,0.000622442554301463,7.165840249668986e-05,7.1658402496689865e-06,0.000610544456525482,0.000634340652077444,0.0005967040594364716,0.0006481810491664544,0.9,3.591832076661254,10000
crps,160,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,0.000723262049981166,0.000449725129395032,4.49725129395032e-05,0.0006485900872325553,0.0007979340127297768,0.0005617283354369952,0.0008847957645253369,0.9,3.591832076661254,10000
crps,160,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.001353846310548631,0.00013944010982873837,1.3944010982873837e-05,0.0013306937980332636,0.0013769988230639984,0.001303761764623028,0.001403930856474234,0.9,3.591832076661254,10000
crps,160,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,0.00010081949567970297,0.0004515933312393555,4.5159333123935554e-05,2.5837338349095245e-05,0.0001758016530103107,-6.138524559547981e-05,0.0002630242369548858,0.9,3.591832076661254,10000
crps,160,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,0.0007314037562471679,0.00014537363539043207,1.4537363539043207e-05,0.0007072660463951367,0.0007555414660991991,0.0006791879875775468,0.000783619524916789,0.9,3.591832076661254,10000
crps,160,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.000630584260567465,0.00047383347080979447,4.7383347080979446e-05,0.0005519093701317232,0.0007092591510032067,0.0004603912346224296,0.0008007772865125003,0.9,3.591832076661254,10000
coverage,160,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,0.02413149946103984,0.004388082060059536,0.0004388082060059536,0.023402906196599873,0.024860092725479805,0.022555374071205475,0.025707624850874203,0.9,3.591832076661254,10000
coverage,160,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,0.019638468657700466,0.007476930434670213,0.0007476930434670212,0.0183970057409124,0.020879931574488534,0.01695288080067914,0.02232405651472179,0.9,3.591832076661254,10000
coverage,160,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.014132836696981937,0.00775603008804422,0.000775603008804422,0.012845032320582907,0.015420641073380967,0.011347000931203232,0.01691867246276064,0.9,3.591832076661254,10000
coverage,160,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-0.004493030803339372,0.007452238226301858,0.0007452238226301858,-0.005730393847687707,-0.003255667758991037,-0.00716974963375459,-0.0018163119729241537,0.9,3.591832076661254,10000
coverage,160,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.0099986627640579,0.007900556036623358,0.0007900556036623358,-0.011310464101140508,-0.008686861426975293,-0.012836409823638248,-0.007160915704477552,0.9,3.591832076661254,10000
coverage,160,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,-0.005505631960718529,0.00866027865367853,0.000866027865367853,-0.006943576969239584,-0.004067686952197473,-0.008616258626829257,-0.0023950052946078004,0.9,3.591832076661254,10000
mean_width,160,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,7.783362133921412,0.4771305836410191,0.04771305836410191,7.704139793787135,7.862584474055689,7.61198484041362,7.954739427429204,0.9,3.591832076661254,10000
mean_width,160,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,6.702481633257398,1.2820314179212624,0.12820314179212625,6.48961427045216,6.915348996062637,6.241997476239688,7.162965790275108,0.9,3.591832076661254,10000
mean_width,160,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,6.887336331771377,0.8963738485257059,0.08963738485257058,6.738503210713677,7.036169452829077,6.565373897589884,7.20929876595287,0.9,3.591832076661254,10000
mean_width,160,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-1.080880500664014,1.2087871365379312,0.12087871365379313,-1.2815864477654824,-0.8801745535625458,-1.515056541751259,-0.6467044595767693,0.9,3.591832076661254,10000
mean_width,160,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.8960258021500351,0.8276432691659092,0.08276432691659093,-1.0334469585960417,-0.7586046457040286,-1.1933013663723249,-0.5987502379277454,0.9,3.591832076661254,10000
mean_width,160,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.1848546985139786,1.4822950867813787,0.14822950867813786,-0.061264266755945235,0.43097366378390245,-0.3475608054638947,0.7172702024918519,0.9,3.591832076661254,10000
mean_width_inclusive,160,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,7.783362133921412,0.4771305836410191,0.04771305836410191,7.704139793787135,7.862584474055689,7.61198484041362,7.954739427429204,0.9,3.591832076661254,10000
mean_width_inclusive,160,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,6.702481633257398,1.2820314179212624,0.12820314179212625,6.48961427045216,6.915348996062637,6.241997476239688,7.162965790275108,0.9,3.591832076661254,10000
mean_width_inclusive,160,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,6.887336331771376,0.8963738485257059,0.08963738485257058,6.738503210713676,7.036169452829076,6.565373897589883,7.209298765952869,0.9,3.591832076661254,10000
mean_width_inclusive,160,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-1.080880500664014,1.2087871365379312,0.12087871365379313,-1.2815864477654824,-0.8801745535625458,-1.515056541751259,-0.6467044595767693,0.9,3.591832076661254,10000
mean_width_inclusive,160,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.8960258021500351,0.8276432691659091,0.08276432691659091,-1.0334469585960417,-0.7586046457040286,-1.1933013663723249,-0.5987502379277454,0.9,3.591832076661254,10000
mean_width_inclusive,160,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.18485469851397873,1.4822950867813787,0.14822950867813786,-0.061264266755945096,0.43097366378390256,-0.34756080546389456,0.717270202491852,0.9,3.591832076661254,10000
mean_q,160,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,-1.7019137001968867,0.1513844123348978,0.01513844123348978,-1.727049434136856,-1.6767779662569173,-1.7562884390099867,-1.6475389613837867,0.9,3.591832076661254,10000
mean_q,160,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,-0.3082879966848069,0.4246827794370078,0.042468277943700776,-0.37880194979379905,-0.23777404357581472,-0.46082691964355693,-0.1557490737260568,0.9,3.591832076661254,10000
mean_q,160,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.09875930391014083,0.21560698517778995,0.021560698517778996,0.06296011077367195,0.13455849704660972,0.021316895378759484,0.17620171244152216,0.9,3.591832076661254,10000
mean_q,160,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,1.3936257035120798,0.43360750670001685,0.04336075067000168,1.3216298965813513,1.4656215104428083,1.2378811683874569,1.5493702386367028,0.9,3.591832076661254,10000
mean_q,160,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,1.8006730041070276,0.24273399142446508,0.024273399142446507,1.760369666844439,1.840976341369616,1.7134870304575864,1.8878589777564687,0.9,3.591832076661254,10000
mean_q,160,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.40704730059494765,0.46628769793574115,0.04662876979357412,0.329625303613745,0.4844692975761503,0.23956458955513477,0.5745300116347605,0.9,3.591832076661254,10000
crps_game_equal,160,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,0.0006326518125595631,7.010241161153275e-05,7.010241161153276e-06,0.0006210120701340379,0.0006442915549850882,0.0006074722034918017,0.0006578314216273244,0.9,3.591832076661254,10000
crps_game_equal,160,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,0.000714039567793983,0.000456554327042957,4.56554327042957e-05,0.0006382336911076416,0.0007898454444803245,0.0005500529201328445,0.0008780262154551216,0.9,3.591832076661254,10000
crps_game_equal,160,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.0013491583325466899,0.00013894379954016385,1.3894379954016386e-05,0.0013260882269527012,0.0013722284381406785,0.0012992520529425348,0.001399064612150845,0.9,3.591832076661254,10000
crps_game_equal,160,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,8.138775523441999e-05,0.00045956057386577757,4.5956057386577754e-05,5.0827239843370025e-06,0.00015769278648450298,-8.367868580357534e-05,0.0002464541962724153,0.9,3.591832076661254,10000
crps_game_equal,160,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,0.0007165065199871268,0.00014578668897818474,1.4578668897818474e-05,0.0006923002270826891,0.0007407128128915645,0.0006641423894049186,0.000768870650569335,0.9,3.591832076661254,10000
crps_game_equal,160,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.000635118764752707,0.0004821490006310908,4.821490006310908e-05,0.0005550631710996776,0.0007151743584057364,0.000461938940133015,0.0008082985893723989,0.9,3.591832076661254,10000
coverage_game_equal,160,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,0.02333699047161786,0.004400588610884654,0.0004400588610884654,0.022606320630539665,0.024067660312696058,0.021756372938741293,0.02491760800449443,0.9,3.591832076661254,10000
coverage_game_equal,160,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,0.01905317492005877,0.007515402703578508,0.0007515402703578508,0.01780532410176598,0.020301025738351564,0.01635376847008477,0.021752581370032772,0.9,3.591832076661254,10000
coverage_game_equal,160,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.013680754415556703,0.007781917018988946,0.0007781917018988946,0.012388651796037969,0.014972857035075438,0.01088562049888464,0.016475888332228766,0.9,3.591832076661254,10000
coverage_game_equal,160,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-0.004283815551559086,0.007405532275700121,0.0007405532275700121,-0.005513423581176171,-0.003054207521942,-0.006943758388820076,-0.0016238727142980948,0.9,3.591832076661254,10000
coverage_game_equal,160,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.00965623605606116,0.007872944633971292,0.0007872944633971292,-0.010963452820266895,-0.008349019291855424,-0.012484065563468778,-0.006828406548653541,0.9,3.591832076661254,10000
coverage_game_equal,160,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,-0.005372420504502073,0.008566716523197678,0.0008566716523197678,-0.0067948305396242775,-0.003950010469379869,-0.008449441224470612,-0.0022953997845335337,0.9,3.591832076661254,10000
mean_width_game_equal,160,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,7.707727264229687,0.4751057170721436,0.04751057170721436,7.628841131149717,7.786613397309657,7.5370772687912,7.8783772596681745,0.9,3.591832076661254,10000
mean_width_game_equal,160,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,6.618201449802473,1.2914828422245088,0.1291482842224509,6.403764780864747,6.832638118740198,6.154322499886509,7.0820803997184365,0.9,3.591832076661254,10000
mean_width_game_equal,160,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,6.814672825404402,0.8933566618802702,0.08933566618802702,6.666340675348915,6.963004975459888,6.493794114000344,7.135551536808459,0.9,3.591832076661254,10000
