metric,base_metric,aggregation,n_train,model_a,model_a_display_name,model_b,model_b_display_name,mean_width_a,mean_width_b,width_mean_difference_a_minus_b,width_simultaneous_lower,width_simultaneous_upper,coverage_metric,coverage_target,coverage_lcb_a,coverage_lcb_b,coverage_qualified_a,coverage_qualified_b,both_coverage_qualified,sharper_model,sharper_model_display_name,sharper_at_controlled_coverage,sharpness_status
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,40,lightgbm_multiclass,LightGBM,zoo_cnn,Zoo CNN,16.043029427806097,19.115114575626773,-3.072085147820672,-4.327435625324755,-1.816734670316589,coverage_game_equal,0.9,0.9142139606062651,0.919045846579235,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,40,lightgbm_multiclass,LightGBM,set_transformer,Set Transformer,16.043029427806097,16.759676270267622,-0.7166468424615232,-1.0027468331755507,-0.43054685174749574,coverage_game_equal,0.9,0.9142139606062651,0.9185091712694907,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,40,zoo_cnn,Zoo CNN,set_transformer,Set Transformer,19.115114575626773,16.759676270267622,2.3554383053591494,1.0940385635472227,3.6168380471710764,coverage_game_equal,0.9,0.919045846579235,0.9185091712694907,True,True,True,set_transformer,Set Transformer,True,sharper_at_controlled_coverage
mean_width,mean_width,play,80,ridge_sgd_l2,L2 one-vs-rest logistic,lightgbm_multiclass,LightGBM,21.68481441179462,14.286418885334967,7.3983955264596455,7.194805251766937,7.601985801152354,coverage,0.9,0.9367076614832119,0.9123250168883877,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width,mean_width,play,80,ridge_sgd_l2,L2 one-vs-rest logistic,zoo_cnn,Zoo CNN,21.68481441179462,16.60142241016105,5.0833920016335625,4.5669327956147825,5.599851207652343,coverage,0.9,0.9367076614832119,0.9181808036686981,True,True,True,zoo_cnn,Zoo CNN,True,sharper_at_controlled_coverage
mean_width,mean_width,play,80,ridge_sgd_l2,L2 one-vs-rest logistic,set_transformer,Set Transformer,21.68481441179462,15.296277432941135,6.388536978853481,6.112713995761875,6.664359961945087,coverage,0.9,0.9367076614832119,0.9190270737820209,True,True,True,set_transformer,Set Transformer,True,sharper_at_controlled_coverage
mean_width,mean_width,play,80,lightgbm_multiclass,LightGBM,zoo_cnn,Zoo CNN,14.286418885334967,16.60142241016105,-2.3150035248260834,-2.801640286072301,-1.828366763579866,coverage,0.9,0.9123250168883877,0.9181808036686981,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width,mean_width,play,80,lightgbm_multiclass,LightGBM,set_transformer,Set Transformer,14.286418885334967,15.296277432941135,-1.0098585476061652,-1.2604651006482732,-0.7592519945640573,coverage,0.9,0.9123250168883877,0.9190270737820209,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width,mean_width,play,80,zoo_cnn,Zoo CNN,set_transformer,Set Transformer,16.60142241016105,15.296277432941135,1.3051449772199184,0.7752582164392051,1.8350317380006316,coverage,0.9,0.9181808036686981,0.9190270737820209,True,True,True,set_transformer,Set Transformer,True,sharper_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,80,ridge_sgd_l2,L2 one-vs-rest logistic,lightgbm_multiclass,LightGBM,22.68481441179462,15.286418885334967,7.3983955264596455,7.194805251766937,7.601985801152354,coverage,0.9,0.9367076614832119,0.9123250168883877,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,80,ridge_sgd_l2,L2 one-vs-rest logistic,zoo_cnn,Zoo CNN,22.68481441179462,17.60142241016105,5.0833920016335625,4.5669327956147825,5.599851207652343,coverage,0.9,0.9367076614832119,0.9181808036686981,True,True,True,zoo_cnn,Zoo CNN,True,sharper_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,80,ridge_sgd_l2,L2 one-vs-rest logistic,set_transformer,Set Transformer,22.68481441179462,16.296277432941135,6.388536978853481,6.112713995761875,6.664359961945087,coverage,0.9,0.9367076614832119,0.9190270737820209,True,True,True,set_transformer,Set Transformer,True,sharper_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,80,lightgbm_multiclass,LightGBM,zoo_cnn,Zoo CNN,15.286418885334967,17.60142241016105,-2.3150035248260834,-2.801640286072301,-1.828366763579866,coverage,0.9,0.9123250168883877,0.9181808036686981,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,80,lightgbm_multiclass,LightGBM,set_transformer,Set Transformer,15.286418885334967,16.296277432941135,-1.0098585476061657,-1.2604651006482737,-0.7592519945640577,coverage,0.9,0.9123250168883877,0.9190270737820209,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,80,zoo_cnn,Zoo CNN,set_transformer,Set Transformer,17.60142241016105,16.296277432941135,1.305144977219918,0.7752582164392047,1.8350317380006311,coverage,0.9,0.9181808036686981,0.9190270737820209,True,True,True,set_transformer,Set Transformer,True,sharper_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,80,ridge_sgd_l2,L2 one-vs-rest logistic,lightgbm_multiclass,LightGBM,21.62954825091668,14.306110075079564,7.323438175837123,7.120186540859903,7.526689810814343,coverage_game_equal,0.9,0.9363714473260238,0.9127771113304255,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,80,ridge_sgd_l2,L2 one-vs-rest logistic,zoo_cnn,Zoo CNN,21.62954825091668,16.629855406932972,4.9996928439837145,4.4815633258805825,5.5178223620868465,coverage_game_equal,0.9,0.9363714473260238,0.9183471166770963,True,True,True,zoo_cnn,Zoo CNN,True,sharper_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,80,ridge_sgd_l2,L2 one-vs-rest logistic,set_transformer,Set Transformer,21.62954825091668,15.308209900337303,6.321338350579383,6.0449815544397305,6.597695146719036,coverage_game_equal,0.9,0.9363714473260238,0.9190414803964999,True,True,True,set_transformer,Set Transformer,True,sharper_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,80,lightgbm_multiclass,LightGBM,zoo_cnn,Zoo CNN,14.306110075079564,16.629855406932972,-2.3237453318534063,-2.8120381403095625,-1.8354525233972498,coverage_game_equal,0.9,0.9127771113304255,0.9183471166770963,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,80,lightgbm_multiclass,LightGBM,set_transformer,Set Transformer,14.306110075079564,15.308209900337303,-1.0020998252577378,-1.2524845222413183,-0.7517151282741572,coverage_game_equal,0.9,0.9127771113304255,0.9190414803964999,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_game_equal,mean_width,game_equal,80,zoo_cnn,Zoo CNN,set_transformer,Set Transformer,16.629855406932972,15.308209900337303,1.3216455065956692,0.7907152012105402,1.852575811980798,coverage_game_equal,0.9,0.9183471166770963,0.9190414803964999,True,True,True,set_transformer,Set Transformer,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,80,ridge_sgd_l2,L2 one-vs-rest logistic,lightgbm_multiclass,LightGBM,22.62954825091668,15.306110075079564,7.323438175837122,7.120186540859902,7.526689810814342,coverage_game_equal,0.9,0.9363714473260238,0.9127771113304255,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,80,ridge_sgd_l2,L2 one-vs-rest logistic,zoo_cnn,Zoo CNN,22.62954825091668,17.629855406932972,4.9996928439837145,4.481563325880583,5.517822362086846,coverage_game_equal,0.9,0.9363714473260238,0.9183471166770963,True,True,True,zoo_cnn,Zoo CNN,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,80,ridge_sgd_l2,L2 one-vs-rest logistic,set_transformer,Set Transformer,22.62954825091668,16.308209900337303,6.321338350579384,6.044981554439731,6.597695146719037,coverage_game_equal,0.9,0.9363714473260238,0.9190414803964999,True,True,True,set_transformer,Set Transformer,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,80,lightgbm_multiclass,LightGBM,zoo_cnn,Zoo CNN,15.306110075079564,17.629855406932972,-2.3237453318534063,-2.8120381403095625,-1.8354525233972498,coverage_game_equal,0.9,0.9127771113304255,0.9183471166770963,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,80,lightgbm_multiclass,LightGBM,set_transformer,Set Transformer,15.306110075079564,16.308209900337303,-1.0020998252577373,-1.252484522241318,-0.7517151282741568,coverage_game_equal,0.9,0.9127771113304255,0.9190414803964999,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,80,zoo_cnn,Zoo CNN,set_transformer,Set Transformer,17.629855406932972,16.308209900337303,1.3216455065956685,0.7907152012105395,1.8525758119807976,coverage_game_equal,0.9,0.9183471166770963,0.9190414803964999,True,True,True,set_transformer,Set Transformer,True,sharper_at_controlled_coverage
mean_width,mean_width,play,160,ridge_sgd_l2,L2 one-vs-rest logistic,lightgbm_multiclass,LightGBM,21.648846684907923,13.865484550986505,7.783362133921412,7.61198484041362,7.954739427429204,coverage,0.9,0.9365289292962019,0.9122651927473799,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width,mean_width,play,160,ridge_sgd_l2,L2 one-vs-rest logistic,zoo_cnn,Zoo CNN,21.648846684907923,14.94636505165052,6.702481633257398,6.241997476239688,7.162965790275108,coverage,0.9,0.9365289292962019,0.9162204314982336,True,True,True,zoo_cnn,Zoo CNN,True,sharper_at_controlled_coverage
mean_width,mean_width,play,160,ridge_sgd_l2,L2 one-vs-rest logistic,set_transformer,Set Transformer,21.648846684907923,14.761510353136542,6.887336331771377,6.565373897589884,7.20929876595287,coverage,0.9,0.9365289292962019,0.9217181957653495,True,True,True,set_transformer,Set Transformer,True,sharper_at_controlled_coverage
mean_width,mean_width,play,160,lightgbm_multiclass,LightGBM,zoo_cnn,Zoo CNN,13.865484550986505,14.94636505165052,-1.080880500664014,-1.515056541751259,-0.6467044595767693,coverage,0.9,0.9122651927473799,0.9162204314982336,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width,mean_width,play,160,lightgbm_multiclass,LightGBM,set_transformer,Set Transformer,13.865484550986505,14.761510353136542,-0.8960258021500351,-1.1933013663723249,-0.5987502379277454,coverage,0.9,0.9122651927473799,0.9217181957653495,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
mean_width,mean_width,play,160,zoo_cnn,Zoo CNN,set_transformer,Set Transformer,14.94636505165052,14.761510353136542,0.1848546985139786,-0.3475608054638947,0.7172702024918519,coverage,0.9,0.9162204314982336,0.9217181957653495,True,True,True,,,False,inconclusive_at_controlled_coverage
mean_width_inclusive,mean_width_inclusive,play,160,ridge_sgd_l2,L2 one-vs-rest logistic,lightgbm_multiclass,LightGBM,22.648846684907923,14.865484550986505,7.783362133921412,7.61198484041362,7.954739427429204,coverage,0.9,0.9365289292962019,0.9122651927473799,True,True,True,lightgbm_multiclass,LightGBM,True,sharper_at_controlled_coverage
