repeat,model,n_train,metric,contrast,value
4,set_transformer,160,mean_width,tuned - fixed,-0.6130413304791702
4,set_transformer,160,mean_width_inclusive,tuned - fixed,-0.6130413304791702
4,set_transformer,160,mean_q,tuned - fixed,-0.3586365881771777
4,set_transformer,160,crps_game_equal,tuned - fixed,-0.00020855620889967223
4,set_transformer,160,coverage_game_equal,tuned - fixed,0.0022467717356404737
4,set_transformer,160,mean_width_game_equal,tuned - fixed,-0.6084185987996094
4,set_transformer,160,mean_width_inclusive_game_equal,tuned - fixed,-0.6084185987996129
4,zoo_cnn,160,crps,tuned - fixed,3.657890223357496e-10
4,zoo_cnn,160,coverage,tuned - fixed,0.0
4,zoo_cnn,160,mean_width,tuned - fixed,0.0
4,zoo_cnn,160,mean_width_inclusive,tuned - fixed,0.0
4,zoo_cnn,160,mean_q,tuned - fixed,0.0
4,zoo_cnn,160,crps_game_equal,tuned - fixed,4.720501784599707e-10
4,zoo_cnn,160,coverage_game_equal,tuned - fixed,0.0
4,zoo_cnn,160,mean_width_game_equal,tuned - fixed,0.0
4,zoo_cnn,160,mean_width_inclusive_game_equal,tuned - fixed,0.0
4,lightgbm_multiclass,360,crps,tuned - fixed,0.0
4,lightgbm_multiclass,360,coverage,tuned - fixed,0.0
4,lightgbm_multiclass,360,mean_width,tuned - fixed,0.0
4,lightgbm_multiclass,360,mean_width_inclusive,tuned - fixed,0.0
4,lightgbm_multiclass,360,mean_q,tuned - fixed,0.0
4,lightgbm_multiclass,360,crps_game_equal,tuned - fixed,0.0
4,lightgbm_multiclass,360,coverage_game_equal,tuned - fixed,0.0
4,lightgbm_multiclass,360,mean_width_game_equal,tuned - fixed,0.0
4,lightgbm_multiclass,360,mean_width_inclusive_game_equal,tuned - fixed,0.0
4,ridge_sgd_l2,360,crps,tuned - fixed,-0.0003377500542724437
4,ridge_sgd_l2,360,coverage,tuned - fixed,-0.009221142763049528
4,ridge_sgd_l2,360,mean_width,tuned - fixed,-3.1258027334101754
4,ridge_sgd_l2,360,mean_width_inclusive,tuned - fixed,-3.1258027334101754
4,ridge_sgd_l2,360,mean_q,tuned - fixed,-0.1337065700642187
4,ridge_sgd_l2,360,crps_game_equal,tuned - fixed,-0.00033510823441336435
4,ridge_sgd_l2,360,coverage_game_equal,tuned - fixed,-0.0096969875720615
4,ridge_sgd_l2,360,mean_width_game_equal,tuned - fixed,-3.08479700604644
4,ridge_sgd_l2,360,mean_width_inclusive_game_equal,tuned - fixed,-3.08479700604644
4,set_transformer,360,crps,tuned - fixed,0.00013457621498331844
4,set_transformer,360,coverage,tuned - fixed,-0.014161040671826108
4,set_transformer,360,mean_width,tuned - fixed,-1.33212580273341
4,set_transformer,360,mean_width_inclusive,tuned - fixed,-1.33212580273341
4,set_transformer,360,mean_q,tuned - fixed,0.07870904001317307
4,set_transformer,360,crps_game_equal,tuned - fixed,0.00015024033153236867
4,set_transformer,360,coverage_game_equal,tuned - fixed,-0.014569303039614234
4,set_transformer,360,mean_width_game_equal,tuned - fixed,-1.3443606489859956
4,set_transformer,360,mean_width_inclusive_game_equal,tuned - fixed,-1.3443606489859938
4,zoo_cnn,360,crps,tuned - fixed,-0.0007769473776238801
4,zoo_cnn,360,coverage,tuned - fixed,-0.006915857072287146
4,zoo_cnn,360,mean_width,tuned - fixed,-0.7363741149349572
4,zoo_cnn,360,mean_width_inclusive,tuned - fixed,-0.7363741149349572
4,zoo_cnn,360,mean_q,tuned - fixed,0.6115593611065371
4,zoo_cnn,360,crps_game_equal,tuned - fixed,-0.0007630079673730857
4,zoo_cnn,360,coverage_game_equal,tuned - fixed,-0.006983348469038586
4,zoo_cnn,360,mean_width_game_equal,tuned - fixed,-0.7198756063309428
4,zoo_cnn,360,mean_width_inclusive_game_equal,tuned - fixed,-0.7198756063309428
5,lightgbm_multiclass,20,crps,tuned - fixed,0.0
5,lightgbm_multiclass,20,coverage,tuned - fixed,0.0
5,lightgbm_multiclass,20,mean_width,tuned - fixed,0.0
5,lightgbm_multiclass,20,mean_width_inclusive,tuned - fixed,0.0
5,lightgbm_multiclass,20,mean_q,tuned - fixed,0.0
5,lightgbm_multiclass,20,crps_game_equal,tuned - fixed,0.0
5,lightgbm_multiclass,20,coverage_game_equal,tuned - fixed,0.0
5,lightgbm_multiclass,20,mean_width_game_equal,tuned - fixed,0.0
5,lightgbm_multiclass,20,mean_width_inclusive_game_equal,tuned - fixed,0.0
5,ridge_sgd_l2,20,crps,tuned - fixed,-0.00019432453084960652
5,ridge_sgd_l2,20,coverage,tuned - fixed,-0.008540122462133426
5,ridge_sgd_l2,20,mean_width,tuned - fixed,-2.5488237189816303
5,ridge_sgd_l2,20,mean_width_inclusive,tuned - fixed,-2.5488237189816303
5,ridge_sgd_l2,20,mean_q,tuned - fixed,0.15887850467289721
5,ridge_sgd_l2,20,crps_game_equal,tuned - fixed,-0.00019015155658686986
5,ridge_sgd_l2,20,coverage_game_equal,tuned - fixed,-0.00819719359886062
5,ridge_sgd_l2,20,mean_width_game_equal,tuned - fixed,-2.528895706973593
5,ridge_sgd_l2,20,mean_width_inclusive_game_equal,tuned - fixed,-2.528895706973593
5,set_transformer,20,crps,tuned - fixed,1.6911416796626388e-07
5,set_transformer,20,coverage,tuned - fixed,0.0
5,set_transformer,20,mean_width,tuned - fixed,0.0009668063164660623
5,set_transformer,20,mean_width_inclusive,tuned - fixed,0.0009668063164660623
5,set_transformer,20,mean_q,tuned - fixed,0.0
5,set_transformer,20,crps_game_equal,tuned - fixed,1.7667238621545123e-07
5,set_transformer,20,coverage_game_equal,tuned - fixed,0.0
5,set_transformer,20,mean_width_game_equal,tuned - fixed,0.0009628080458874422
5,set_transformer,20,mean_width_inclusive_game_equal,tuned - fixed,0.0009628080458874422
5,zoo_cnn,20,crps,tuned - fixed,-0.0026014103068212058
5,zoo_cnn,20,coverage,tuned - fixed,-0.06574282951981958
5,zoo_cnn,20,mean_width,tuned - fixed,-25.18272639381244
5,zoo_cnn,20,mean_width_inclusive,tuned - fixed,-25.18272639381244
5,zoo_cnn,20,mean_q,tuned - fixed,2.1973896229455367
5,zoo_cnn,20,crps_game_equal,tuned - fixed,-0.0026326592689130505
5,zoo_cnn,20,coverage_game_equal,tuned - fixed,-0.06575042896572836
5,zoo_cnn,20,mean_width_game_equal,tuned - fixed,-25.172860628894277
5,zoo_cnn,20,mean_width_inclusive_game_equal,tuned - fixed,-25.172860628894277
5,lightgbm_multiclass,160,crps,tuned - fixed,0.0
5,lightgbm_multiclass,160,coverage,tuned - fixed,0.0
5,lightgbm_multiclass,160,mean_width,tuned - fixed,0.0
5,lightgbm_multiclass,160,mean_width_inclusive,tuned - fixed,0.0
5,lightgbm_multiclass,160,mean_q,tuned - fixed,0.0
5,lightgbm_multiclass,160,crps_game_equal,tuned - fixed,0.0
5,lightgbm_multiclass,160,coverage_game_equal,tuned - fixed,0.0
5,lightgbm_multiclass,160,mean_width_game_equal,tuned - fixed,0.0
5,lightgbm_multiclass,160,mean_width_inclusive_game_equal,tuned - fixed,0.0
5,ridge_sgd_l2,160,crps,tuned - fixed,-0.0002973056047860887
5,ridge_sgd_l2,160,coverage,tuned - fixed,-0.007573316145665476
5,ridge_sgd_l2,160,mean_width,tuned - fixed,-2.5982919755075713
5,ridge_sgd_l2,160,mean_width_inclusive,tuned - fixed,-2.5982919755075713
5,ridge_sgd_l2,160,mean_q,tuned - fixed,-0.09941991621011924
5,ridge_sgd_l2,160,crps_game_equal,tuned - fixed,-0.0002964582574673715
5,ridge_sgd_l2,160,coverage_game_equal,tuned - fixed,-0.007691104492143497
5,ridge_sgd_l2,160,mean_width_game_equal,tuned - fixed,-2.5794302246977345
5,ridge_sgd_l2,160,mean_width_inclusive_game_equal,tuned - fixed,-2.5794302246977345
5,set_transformer,160,crps,tuned - fixed,-0.00013570465670398324
5,set_transformer,160,coverage,tuned - fixed,0.0
5,set_transformer,160,mean_width,tuned - fixed,-0.31195617144698673
5,set_transformer,160,mean_width_inclusive,tuned - fixed,-0.31195617144698673
5,set_transformer,160,mean_q,tuned - fixed,0.16500161134386077
5,set_transformer,160,crps_game_equal,tuned - fixed,-0.00013920343302476976
5,set_transformer,160,coverage_game_equal,tuned - fixed,-0.00021182300300204293
5,set_transformer,160,mean_width_game_equal,tuned - fixed,-0.30743102837298864
5,set_transformer,160,mean_width_inclusive_game_equal,tuned - fixed,-0.30743102837298864
5,zoo_cnn,160,crps,tuned - fixed,5.138811685206912e-10
5,zoo_cnn,160,coverage,tuned - fixed,0.0
5,zoo_cnn,160,mean_width,tuned - fixed,-0.0003222687721553541
5,zoo_cnn,160,mean_width_inclusive,tuned - fixed,-0.0003222687721553541
5,zoo_cnn,160,mean_q,tuned - fixed,-0.00016113438607799624
5,zoo_cnn,160,crps_game_equal,tuned - fixed,5.807175209454618e-10
5,zoo_cnn,160,coverage_game_equal,tuned - fixed,0.0
5,zoo_cnn,160,mean_width_game_equal,tuned - fixed,-0.00029792939073480795
5,zoo_cnn,160,mean_width_inclusive_game_equal,tuned - fixed,-0.00029792939073480795
5,lightgbm_multiclass,360,crps,tuned - fixed,0.0
5,lightgbm_multiclass,360,coverage,tuned - fixed,0.0
5,lightgbm_multiclass,360,mean_width,tuned - fixed,0.0
5,lightgbm_multiclass,360,mean_width_inclusive,tuned - fixed,0.0
5,lightgbm_multiclass,360,mean_q,tuned - fixed,0.0
5,lightgbm_multiclass,360,crps_game_equal,tuned - fixed,0.0
5,lightgbm_multiclass,360,coverage_game_equal,tuned - fixed,0.0
5,lightgbm_multiclass,360,mean_width_game_equal,tuned - fixed,0.0
5,lightgbm_multiclass,360,mean_width_inclusive_game_equal,tuned - fixed,0.0
5,ridge_sgd_l2,360,crps,tuned - fixed,-0.00031634161713182604
5,ridge_sgd_l2,360,coverage,tuned - fixed,-0.008378988076055416
5,ridge_sgd_l2,360,mean_width,tuned - fixed,-2.782468578794713
5,ridge_sgd_l2,360,mean_width_inclusive,tuned - fixed,-2.782468578794713
5,ridge_sgd_l2,360,mean_q,tuned - fixed,-0.09603609410248148
5,ridge_sgd_l2,360,crps_game_equal,tuned - fixed,-0.0003150329571007908
5,ridge_sgd_l2,360,coverage_game_equal,tuned - fixed,-0.008523632994589025
5,ridge_sgd_l2,360,mean_width_game_equal,tuned - fixed,-2.765051207077004
5,ridge_sgd_l2,360,mean_width_inclusive_game_equal,tuned - fixed,-2.765051207077004
5,set_transformer,360,crps,tuned - fixed,-0.00018851257228935138
5,set_transformer,360,coverage,tuned - fixed,0.0022558814050919196
5,set_transformer,360,mean_width,tuned - fixed,0.15114405414115417
5,set_transformer,360,mean_width_inclusive,tuned - fixed,0.15114405414115417
5,set_transformer,360,mean_q,tuned - fixed,-0.12294553657750565
5,set_transformer,360,crps_game_equal,tuned - fixed,-0.00017837330823589417
5,set_transformer,360,coverage_game_equal,tuned - fixed,0.001884528203745739
5,set_transformer,360,mean_width_game_equal,tuned - fixed,0.1424303645179794
5,set_transformer,360,mean_width_inclusive_game_equal,tuned - fixed,0.1424303645179794
5,zoo_cnn,360,crps,tuned - fixed,-1.1450949771729668e-09
5,zoo_cnn,360,coverage,tuned - fixed,0.0
5,zoo_cnn,360,mean_width,tuned - fixed,0.0
5,zoo_cnn,360,mean_width_inclusive,tuned - fixed,0.0
5,zoo_cnn,360,mean_q,tuned - fixed,0.0
5,zoo_cnn,360,crps_game_equal,tuned - fixed,-1.0022498629636e-09
5,zoo_cnn,360,coverage_game_equal,tuned - fixed,0.0
5,zoo_cnn,360,mean_width_game_equal,tuned - fixed,0.0
5,zoo_cnn,360,mean_width_inclusive_game_equal,tuned - fixed,0.0
6,lightgbm_multiclass,20,crps,tuned - fixed,0.0
6,lightgbm_multiclass,20,coverage,tuned - fixed,0.0
6,lightgbm_multiclass,20,mean_width,tuned - fixed,0.0
6,lightgbm_multiclass,20,mean_width_inclusive,tuned - fixed,0.0
6,lightgbm_multiclass,20,mean_q,tuned - fixed,0.0
6,lightgbm_multiclass,20,crps_game_equal,tuned - fixed,0.0
6,lightgbm_multiclass,20,coverage_game_equal,tuned - fixed,0.0
6,lightgbm_multiclass,20,mean_width_game_equal,tuned - fixed,0.0
6,lightgbm_multiclass,20,mean_width_inclusive_game_equal,tuned - fixed,0.0
6,ridge_sgd_l2,20,crps,tuned - fixed,-4.485109125616782e-06
6,ridge_sgd_l2,20,coverage,tuned - fixed,-0.012400065263501348
6,ridge_sgd_l2,20,mean_width,tuned - fixed,-3.2356012400065275
6,ridge_sgd_l2,20,mean_width_inclusive,tuned - fixed,-3.2356012400065275
6,ridge_sgd_l2,20,mean_q,tuned - fixed,0.2191222059063468
6,ridge_sgd_l2,20,crps_game_equal,tuned - fixed,1.8603082424881873e-06
6,ridge_sgd_l2,20,coverage_game_equal,tuned - fixed,-0.012286103532983872
6,ridge_sgd_l2,20,mean_width_game_equal,tuned - fixed,-3.2105402886076746
6,ridge_sgd_l2,20,mean_width_inclusive_game_equal,tuned - fixed,-3.2105402886076746
6,set_transformer,20,crps,tuned - fixed,-0.0009424035108234058
6,set_transformer,20,coverage,tuned - fixed,0.007505302659487678
6,set_transformer,20,mean_width,tuned - fixed,-1.022679066731932
6,set_transformer,20,mean_width_inclusive,tuned - fixed,-1.022679066731932
6,set_transformer,20,mean_q,tuned - fixed,-0.3075542502855278
6,set_transformer,20,crps_game_equal,tuned - fixed,-0.0009546389535605073
6,set_transformer,20,coverage_game_equal,tuned - fixed,0.007632315844083415
6,set_transformer,20,mean_width_game_equal,tuned - fixed,-1.0478660786605971
6,set_transformer,20,mean_width_inclusive_game_equal,tuned - fixed,-1.0478660786605971
6,zoo_cnn,20,crps,tuned - fixed,6.197098320501887e-05
6,zoo_cnn,20,coverage,tuned - fixed,0.0003263175069342372
6,zoo_cnn,20,mean_width,tuned - fixed,0.7477565671398274
6,zoo_cnn,20,mean_width_inclusive,tuned - fixed,0.7477565671398274
6,zoo_cnn,20,mean_q,tuned - fixed,-1.3886441507586884
6,zoo_cnn,20,crps_game_equal,tuned - fixed,7.838239363149035e-05
6,zoo_cnn,20,coverage_game_equal,tuned - fixed,0.0004727612156023575
6,zoo_cnn,20,mean_width_game_equal,tuned - fixed,0.7607686122907396
6,zoo_cnn,20,mean_width_inclusive_game_equal,tuned - fixed,0.7607686122907396
6,lightgbm_multiclass,160,crps,tuned - fixed,0.0
6,lightgbm_multiclass,160,coverage,tuned - fixed,0.0
6,lightgbm_multiclass,160,mean_width,tuned - fixed,0.0
6,lightgbm_multiclass,160,mean_width_inclusive,tuned - fixed,0.0
6,lightgbm_multiclass,160,mean_q,tuned - fixed,0.0
6,lightgbm_multiclass,160,crps_game_equal,tuned - fixed,0.0
6,lightgbm_multiclass,160,coverage_game_equal,tuned - fixed,0.0
6,lightgbm_multiclass,160,mean_width_game_equal,tuned - fixed,0.0
6,lightgbm_multiclass,160,mean_width_inclusive_game_equal,tuned - fixed,0.0
6,ridge_sgd_l2,160,crps,tuned - fixed,-0.00026080443824143436
6,ridge_sgd_l2,160,coverage,tuned - fixed,-0.007831620166421915
6,ridge_sgd_l2,160,mean_width,tuned - fixed,-2.821014847446566
6,ridge_sgd_l2,160,mean_width_inclusive,tuned - fixed,-2.821014847446566
6,ridge_sgd_l2,160,mean_q,tuned - fixed,-0.005547397617882199
6,ridge_sgd_l2,160,crps_game_equal,tuned - fixed,-0.00025519743756974994
6,ridge_sgd_l2,160,coverage_game_equal,tuned - fixed,-0.007928986497004908
6,ridge_sgd_l2,160,mean_width_game_equal,tuned - fixed,-2.801294290067066
6,ridge_sgd_l2,160,mean_width_inclusive_game_equal,tuned - fixed,-2.801294290067066
6,set_transformer,160,crps,tuned - fixed,0.00010410064621837155
6,set_transformer,160,coverage,tuned - fixed,0.0026105400554738978
6,set_transformer,160,mean_width,tuned - fixed,0.38113884809919973
6,set_transformer,160,mean_width_inclusive,tuned - fixed,0.38113884809919973
6,set_transformer,160,mean_q,tuned - fixed,-0.24326970141948118
6,set_transformer,160,crps_game_equal,tuned - fixed,9.983487000005294e-05
6,set_transformer,160,coverage_game_equal,tuned - fixed,0.0024434959054052685
6,set_transformer,160,mean_width_game_equal,tuned - fixed,0.3769022243927367
6,set_transformer,160,mean_width_inclusive_game_equal,tuned - fixed,0.3769022243927367
6,zoo_cnn,160,crps,tuned - fixed,-3.630196887885462e-09
6,zoo_cnn,160,coverage,tuned - fixed,0.0
6,zoo_cnn,160,mean_width,tuned - fixed,0.0001631587534660639
6,zoo_cnn,160,mean_width_inclusive,tuned - fixed,0.0001631587534660639
6,zoo_cnn,160,mean_q,tuned - fixed,0.0
6,zoo_cnn,160,crps_game_equal,tuned - fixed,-3.381613686986862e-09
6,zoo_cnn,160,coverage_game_equal,tuned - fixed,0.0
6,zoo_cnn,160,mean_width_game_equal,tuned - fixed,0.00015867978419592532
6,zoo_cnn,160,mean_width_inclusive_game_equal,tuned - fixed,0.0001586797841923726
6,lightgbm_multiclass,360,crps,tuned - fixed,0.0
6,lightgbm_multiclass,360,coverage,tuned - fixed,0.0
6,lightgbm_multiclass,360,mean_width,tuned - fixed,0.0
6,lightgbm_multiclass,360,mean_width_inclusive,tuned - fixed,0.0
6,lightgbm_multiclass,360,mean_q,tuned - fixed,0.0
6,lightgbm_multiclass,360,crps_game_equal,tuned - fixed,0.0
6,lightgbm_multiclass,360,coverage_game_equal,tuned - fixed,0.0
6,lightgbm_multiclass,360,mean_width_game_equal,tuned - fixed,0.0
6,lightgbm_multiclass,360,mean_width_inclusive_game_equal,tuned - fixed,0.0
6,ridge_sgd_l2,360,crps,tuned - fixed,-0.0002820619492521319
6,ridge_sgd_l2,360,coverage,tuned - fixed,-0.009300048947626038
6,ridge_sgd_l2,360,mean_width,tuned - fixed,-2.6167400881057254
6,ridge_sgd_l2,360,mean_width_inclusive,tuned - fixed,-2.6167400881057254
6,ridge_sgd_l2,360,mean_q,tuned - fixed,-0.12628487518355358
6,ridge_sgd_l2,360,crps_game_equal,tuned - fixed,-0.0002799336218585087
6,ridge_sgd_l2,360,coverage_game_equal,tuned - fixed,-0.00951953607851308
6,ridge_sgd_l2,360,mean_width_game_equal,tuned - fixed,-2.603190733293527
6,ridge_sgd_l2,360,mean_width_inclusive_game_equal,tuned - fixed,-2.603190733293527
6,set_transformer,360,crps,tuned - fixed,-3.587048385655066e-05
6,set_transformer,360,coverage,tuned - fixed,0.003915810083210958
6,set_transformer,360,mean_width,tuned - fixed,-0.055147658671886646
6,set_transformer,360,mean_width_inclusive,tuned - fixed,-0.055147658671886646
6,set_transformer,360,mean_q,tuned - fixed,0.018763256648719195
6,set_transformer,360,crps_game_equal,tuned - fixed,-3.850529729360584e-05
6,set_transformer,360,coverage_game_equal,tuned - fixed,0.003586257700541662
6,set_transformer,360,mean_width_game_equal,tuned - fixed,-0.06544899469404442
6,set_transformer,360,mean_width_inclusive_game_equal,tuned - fixed,-0.06544899469404797
6,zoo_cnn,360,crps,tuned - fixed,-0.00018567462452824535
6,zoo_cnn,360,coverage,tuned - fixed,0.015826399086311005
6,zoo_cnn,360,mean_width,tuned - fixed,0.15255343449176095
6,zoo_cnn,360,mean_width_inclusive,tuned - fixed,0.15255343449176095
6,zoo_cnn,360,mean_q,tuned - fixed,-0.41067058247674987
6,zoo_cnn,360,crps_game_equal,tuned - fixed,-0.0001792132673450325
6,zoo_cnn,360,coverage_game_equal,tuned - fixed,0.01624086542395531
6,zoo_cnn,360,mean_width_game_equal,tuned - fixed,0.18351336763306847
6,zoo_cnn,360,mean_width_inclusive_game_equal,tuned - fixed,0.18351336763307202
7,lightgbm_multiclass,20,crps,tuned - fixed,0.0
7,lightgbm_multiclass,20,coverage,tuned - fixed,0.0
7,lightgbm_multiclass,20,mean_width,tuned - fixed,0.0
7,lightgbm_multiclass,20,mean_width_inclusive,tuned - fixed,0.0
7,lightgbm_multiclass,20,mean_q,tuned - fixed,0.0
7,lightgbm_multiclass,20,crps_game_equal,tuned - fixed,0.0
7,lightgbm_multiclass,20,coverage_game_equal,tuned - fixed,0.0
7,lightgbm_multiclass,20,mean_width_game_equal,tuned - fixed,0.0
7,lightgbm_multiclass,20,mean_width_inclusive_game_equal,tuned - fixed,0.0
7,ridge_sgd_l2,20,crps,tuned - fixed,-0.00021952354597748296
7,ridge_sgd_l2,20,coverage,tuned - fixed,-0.015124698310538975
7,ridge_sgd_l2,20,mean_width,tuned - fixed,-2.8839903459372493
7,ridge_sgd_l2,20,mean_width_inclusive,tuned - fixed,-2.8839903459372493
7,ridge_sgd_l2,20,mean_q,tuned - fixed,0.09879324215607399
7,ridge_sgd_l2,20,crps_game_equal,tuned - fixed,-0.0002154074542114262
7,ridge_sgd_l2,20,coverage_game_equal,tuned - fixed,-0.015270866018292417
7,ridge_sgd_l2,20,mean_width_game_equal,tuned - fixed,-2.854602345250232
7,ridge_sgd_l2,20,mean_width_inclusive_game_equal,tuned - fixed,-2.854602345250232
7,set_transformer,20,crps,tuned - fixed,-6.61969655053607e-05
7,set_transformer,20,coverage,tuned - fixed,0.0027353177795654826
7,set_transformer,20,mean_width,tuned - fixed,0.4288012872083655
7,set_transformer,20,mean_width_inclusive,tuned - fixed,0.4288012872083655
7,set_transformer,20,mean_q,tuned - fixed,0.07835880933226065
7,set_transformer,20,crps_game_equal,tuned - fixed,-5.6909961215004246e-05
7,set_transformer,20,coverage_game_equal,tuned - fixed,0.0026016989857973183
7,set_transformer,20,mean_width_game_equal,tuned - fixed,0.4204874394069549
7,set_transformer,20,mean_width_inclusive_game_equal,tuned - fixed,0.4204874394069549
7,zoo_cnn,20,crps,tuned - fixed,-0.0004300059923491445
7,zoo_cnn,20,coverage,tuned - fixed,-0.005631536604987941
7,zoo_cnn,20,mean_width,tuned - fixed,-0.006275140788414291
7,zoo_cnn,20,mean_width_inclusive,tuned - fixed,-0.006275140788414291
7,zoo_cnn,20,mean_q,tuned - fixed,-0.23491552695092466
7,zoo_cnn,20,crps_game_equal,tuned - fixed,-0.0004414562415609377
7,zoo_cnn,20,coverage_game_equal,tuned - fixed,-0.005899083828942442
7,zoo_cnn,20,mean_width_game_equal,tuned - fixed,-0.01056115868182772
7,zoo_cnn,20,mean_width_inclusive_game_equal,tuned - fixed,-0.01056115868182772
7,lightgbm_multiclass,160,crps,tuned - fixed,0.0
7,lightgbm_multiclass,160,coverage,tuned - fixed,0.0
7,lightgbm_multiclass,160,mean_width,tuned - fixed,0.0
7,lightgbm_multiclass,160,mean_width_inclusive,tuned - fixed,0.0
7,lightgbm_multiclass,160,mean_q,tuned - fixed,0.0
7,lightgbm_multiclass,160,crps_game_equal,tuned - fixed,0.0
7,lightgbm_multiclass,160,coverage_game_equal,tuned - fixed,0.0
7,lightgbm_multiclass,160,mean_width_game_equal,tuned - fixed,0.0
7,lightgbm_multiclass,160,mean_width_inclusive_game_equal,tuned - fixed,0.0
7,ridge_sgd_l2,160,crps,tuned - fixed,-0.0003014339594041692
7,ridge_sgd_l2,160,coverage,tuned - fixed,-0.01078037007240551
7,ridge_sgd_l2,160,mean_width,tuned - fixed,-2.8271922767497983
7,ridge_sgd_l2,160,mean_width_inclusive,tuned - fixed,-2.8271922767497983
7,ridge_sgd_l2,160,mean_q,tuned - fixed,-0.10329847144006438
7,ridge_sgd_l2,160,crps_game_equal,tuned - fixed,-0.0003006761647807582
7,ridge_sgd_l2,160,coverage_game_equal,tuned - fixed,-0.010986241329586699
7,ridge_sgd_l2,160,mean_width_game_equal,tuned - fixed,-2.8070533463416147
7,ridge_sgd_l2,160,mean_width_inclusive_game_equal,tuned - fixed,-2.8070533463416147
7,set_transformer,160,crps,tuned - fixed,-7.223099319645168e-06
7,set_transformer,160,coverage,tuned - fixed,0.004022526146419958
7,set_transformer,160,mean_width,tuned - fixed,0.2133547868061143
7,set_transformer,160,mean_width_inclusive,tuned - fixed,0.2133547868061143
7,set_transformer,160,mean_q,tuned - fixed,-0.08656476267095736
7,set_transformer,160,crps_game_equal,tuned - fixed,-4.889746759524985e-06
7,set_transformer,160,coverage_game_equal,tuned - fixed,0.003851696858298115
7,set_transformer,160,mean_width_game_equal,tuned - fixed,0.2124408378295417
7,set_transformer,160,mean_width_inclusive_game_equal,tuned - fixed,0.21244083782953993
7,zoo_cnn,160,crps,tuned - fixed,-2.2755218785641684e-09
7,zoo_cnn,160,coverage,tuned - fixed,0.0
7,zoo_cnn,160,mean_width,tuned - fixed,0.0
7,zoo_cnn,160,mean_width_inclusive,tuned - fixed,0.0
7,zoo_cnn,160,mean_q,tuned - fixed,0.0
7,zoo_cnn,160,crps_game_equal,tuned - fixed,-2.1671291549479887e-09
7,zoo_cnn,160,coverage_game_equal,tuned - fixed,0.0
7,zoo_cnn,160,mean_width_game_equal,tuned - fixed,0.0
7,zoo_cnn,160,mean_width_inclusive_game_equal,tuned - fixed,0.0
7,lightgbm_multiclass,360,crps,tuned - fixed,0.0
7,lightgbm_multiclass,360,coverage,tuned - fixed,0.0
7,lightgbm_multiclass,360,mean_width,tuned - fixed,0.0
7,lightgbm_multiclass,360,mean_width_inclusive,tuned - fixed,0.0
7,lightgbm_multiclass,360,mean_q,tuned - fixed,0.0
7,lightgbm_multiclass,360,crps_game_equal,tuned - fixed,0.0
7,lightgbm_multiclass,360,coverage_game_equal,tuned - fixed,0.0
7,lightgbm_multiclass,360,mean_width_game_equal,tuned - fixed,0.0
7,lightgbm_multiclass,360,mean_width_inclusive_game_equal,tuned - fixed,0.0
7,ridge_sgd_l2,360,crps,tuned - fixed,-0.0003154116320109278
7,ridge_sgd_l2,360,coverage,tuned - fixed,-0.011584875301689501
7,ridge_sgd_l2,360,mean_width,tuned - fixed,-2.9340305711987114
7,ridge_sgd_l2,360,mean_width_inclusive,tuned - fixed,-2.9340305711987114
7,ridge_sgd_l2,360,mean_q,tuned - fixed,-0.07353177795655669
7,ridge_sgd_l2,360,crps_game_equal,tuned - fixed,-0.0003148648154124023
7,ridge_sgd_l2,360,coverage_game_equal,tuned - fixed,-0.011621668988796685
7,ridge_sgd_l2,360,mean_width_game_equal,tuned - fixed,-2.9153475439439873
7,ridge_sgd_l2,360,mean_width_inclusive_game_equal,tuned - fixed,-2.9153475439439873
7,set_transformer,360,crps,tuned - fixed,-0.00010327464544527751
7,set_transformer,360,coverage,tuned - fixed,0.00820595333869667
7,set_transformer,360,mean_width,tuned - fixed,-0.16942880128720894
7,set_transformer,360,mean_width_inclusive,tuned - fixed,-0.16942880128720894
7,set_transformer,360,mean_q,tuned - fixed,0.05358004827031376
7,set_transformer,360,crps_game_equal,tuned - fixed,-0.00010896297332378332
7,set_transformer,360,coverage_game_equal,tuned - fixed,0.008052098385611939
7,set_transformer,360,mean_width_game_equal,tuned - fixed,-0.17609163775756898
7,set_transformer,360,mean_width_inclusive_game_equal,tuned - fixed,-0.17609163775756898
7,zoo_cnn,360,crps,tuned - fixed,-3.2303771671599035e-05
7,zoo_cnn,360,coverage,tuned - fixed,0.005470635559131187
7,zoo_cnn,360,mean_width,tuned - fixed,0.3829444891391791
7,zoo_cnn,360,mean_width_inclusive,tuned - fixed,0.3829444891391791
7,zoo_cnn,360,mean_q,tuned - fixed,0.09348350764279956
7,zoo_cnn,360,crps_game_equal,tuned - fixed,-2.5389790991590597e-05
7,zoo_cnn,360,coverage_game_equal,tuned - fixed,0.0057666368599116336
7,zoo_cnn,360,mean_width_game_equal,tuned - fixed,0.3947099825966376
7,zoo_cnn,360,mean_width_inclusive_game_equal,tuned - fixed,0.3947099825966376
8,lightgbm_multiclass,20,crps,tuned - fixed,0.0
8,lightgbm_multiclass,20,coverage,tuned - fixed,0.0
8,lightgbm_multiclass,20,mean_width,tuned - fixed,0.0
8,lightgbm_multiclass,20,mean_width_inclusive,tuned - fixed,0.0
8,lightgbm_multiclass,20,mean_q,tuned - fixed,0.0
