task_id,metric,n_train,model_left,model_right,mean_difference,standard_error,simultaneous_lower,simultaneous_upper,confidence_level,max_t_critical,bootstrap_draws,bootstrap_unit,bootstrap_index_sha256,family_contrasts
bdb2025_man_zone,primary_loss,10,linear_structure,boosted_structure,1.7248854890118265e-05,0.0006508345205108363,-0.002435665222170014,0.002470162931950251,0.95,3.768875189863706,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,10,linear_structure,relnet,-0.006032428185967697,0.001218477951783478,-0.010624719507840392,-0.001440136864095002,0.95,3.768875189863706,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,10,linear_structure,attn_relnet,-0.0057704304432364085,0.0012059158352798098,-0.01031537671588625,-0.0012254841705865655,0.95,3.768875189863706,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,10,linear_structure,set_transformer,-0.00828487992514983,0.0012907482623103394,-0.01314954902733096,-0.003420210822968701,0.95,3.768875189863706,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,10,boosted_structure,relnet,-0.006049677040857815,0.001234637704931671,-0.010702872455445057,-0.0013964816262705734,0.95,3.768875189863706,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,10,boosted_structure,attn_relnet,-0.005787679298126531,0.0012349225742928163,-0.010441948349781346,-0.001133410246471716,0.95,3.768875189863706,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,10,boosted_structure,set_transformer,-0.008302128780039946,0.0012858219563512793,-0.013148231249914297,-0.0034560263101655964,0.95,3.768875189863706,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,10,relnet,attn_relnet,0.0002619977427312863,0.00031244471875913765,-0.0009155674060039708,0.0014395628914665435,0.95,3.768875189863706,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,10,relnet,set_transformer,-0.0022524517391821317,0.001400482612305308,-0.007530695910535118,0.0030257924321708553,0.95,3.768875189863706,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
bdb2025_man_zone,primary_loss,10,attn_relnet,set_transformer,-0.002514449481913419,0.0014049263764992473,-0.0078094416458865485,0.0027805426820597104,0.95,3.768875189863706,10000,complete_repeat_5x6_vector,f8f0745ccf207943416b542ed7fc492579139bf980b582b5fff773a1cd93e82f,60
