task_id,metric,n_train,model_left,model_right,mean_difference,standard_error,simultaneous_lower,simultaneous_upper,confidence_level,max_t_critical,bootstrap_draws,bootstrap_unit,bootstrap_index_sha256,family_contrasts
bdb2022_punt_returns,primary_loss,10,linear_structure,boosted_structure,0.006097038166464589,0.00039748971547016673,0.0032428557782567397,0.008951220554672438,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,10,linear_structure,relnet,0.008354657116011825,0.00047747715455500944,0.00492612341498129,0.01178319081704236,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,10,linear_structure,attn_relnet,0.008345796093112924,0.00047752338763515785,0.004916930414579636,0.011774661771646213,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,10,linear_structure,set_transformer,0.007594574976479088,0.0005222677902317847,0.0038444212723899307,0.011344728680568246,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,10,boosted_structure,relnet,0.002257618949547234,0.0005200200196999597,-0.0014763945959039093,0.0059916324949983776,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,10,boosted_structure,attn_relnet,0.002248757926648334,0.000519975795849314,-0.0014849380686103408,0.0059824539219070095,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,10,boosted_structure,set_transformer,0.0014975368100144965,0.0005628061802928949,-0.0025437035674037095,0.005538777187432702,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,10,relnet,attn_relnet,-8.861022898899658e-06,3.115781855857525e-06,-3.1233953197151795e-05,1.3511907399352476e-05,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,10,relnet,set_transformer,-0.000760082139532737,0.00013433200925797354,-0.0017246556620027999,0.00020449138293732595,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,10,attn_relnet,set_transformer,-0.0007512211166338372,0.000135548161443643,-0.0017245272427779661,0.00022208500951029176,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,20,linear_structure,boosted_structure,0.006843659806043817,0.0003311144903058666,0.00446608597223137,0.009221233639856264,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,20,linear_structure,relnet,0.009321450206852364,0.0003811477303299981,0.006584611750726512,0.012058288662978214,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,20,linear_structure,attn_relnet,0.009320713823294057,0.0003810530997768644,0.006584554863637243,0.012056872782950872,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,20,linear_structure,set_transformer,0.008289136493784342,0.000418009342406123,0.005287612537898632,0.011290660449670052,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,20,boosted_structure,relnet,0.002477790400808547,0.00035242545092871203,-5.280718712435441e-05,0.0050083879887414485,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,20,boosted_structure,attn_relnet,0.002477054017250241,0.00035234437031989496,-5.2961369843987274e-05,0.005007069404344469,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,20,boosted_structure,set_transformer,0.0014454766877405253,0.00037045538051339196,-0.001214585149148733,0.004105538524629784,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,20,relnet,attn_relnet,-7.363835583076156e-07,7.017561417501621e-07,-5.7753567509368776e-06,4.302589634321647e-06,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,20,relnet,set_transformer,-0.0010323137130680224,0.00011072791360740637,-0.0018273975821624404,-0.00023722984397360437,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,20,attn_relnet,set_transformer,-0.0010315773295097143,0.0001107136758817448,-0.0018265589643468678,-0.00023659569467256094,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,40,linear_structure,boosted_structure,0.005015006349919618,0.0002494691924999709,0.0032236881147002933,0.006806324585138943,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,40,linear_structure,relnet,0.006852884373840689,0.00027513438876835715,0.004877276713440945,0.008828492034240434,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,40,linear_structure,attn_relnet,0.0068548651049350874,0.00027512371206839204,0.004879334108780525,0.00883039610108965,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,40,linear_structure,set_transformer,0.005913426340957602,0.0003035078394596223,0.003734082583487011,0.008092770098428192,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,40,boosted_structure,relnet,0.0018378780239210718,0.0002749214430463045,-0.00013620057571087974,0.0038119566235530235,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,40,boosted_structure,attn_relnet,0.0018398587550154727,0.00027505315169025306,-0.00013516558101493627,0.0038148830910458816,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,40,boosted_structure,set_transformer,0.0008984199910379831,0.000289934049177487,-0.001183456909664573,0.0029802968917405394,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,40,relnet,attn_relnet,1.9807310944007506e-06,1.091415134210107e-06,-5.856195832378552e-06,9.817658021180053e-06,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,40,relnet,set_transformer,-0.0009394580328830887,8.75363610193043e-05,-0.0015680145218316796,-0.00031090154393449785,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,40,attn_relnet,set_transformer,-0.0009414387639774892,8.763819336164467e-05,-0.0015707264619781534,-0.000312151065976825,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,60,linear_structure,boosted_structure,0.003380082983707529,0.00017494465301909936,0.00212388960781697,0.004636276359598088,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,60,linear_structure,relnet,0.004655406307870668,0.00017812224899710713,0.003376396144213557,0.005934416471527779,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,60,linear_structure,attn_relnet,0.004655510863750198,0.00017841631513920697,0.0033743891526213324,0.0059366325748790635,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
bdb2022_punt_returns,primary_loss,60,linear_structure,set_transformer,0.0038782766227112575,0.0001859128891616931,0.002543325620624341,0.005213227624798174,0.95,7.180518833881797,10000,complete_repeat_5x6_vector,663668e53153c4dda1d4c7f60117df3a4e2c95f32c6f8ea784f0b2dd97bf4b4f,60
