task_id,metric,n_train,model_left,model_right,mean_difference,standard_error,simultaneous_lower,simultaneous_upper,confidence_level,max_t_critical,bootstrap_draws,bootstrap_unit,bootstrap_index_sha256,family_contrasts
bdb2023_sack,primary_loss,40,linear_structure,attn_relnet,-0.0001845726133192791,8.249056656658654e-05,-0.002787293088994467,0.0024181478623559087,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,40,linear_structure,set_transformer,-0.0003215697411570524,0.00011755010913022646,-0.00403047960425188,0.0033873401219377754,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,40,boosted_structure,relnet,0.0014702320892875085,0.00010902016965175451,-0.001969543385950153,0.004910007564525171,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,40,boosted_structure,attn_relnet,0.00151334085362342,9.743716568510399e-05,-0.0015609707528518265,0.004587652460098667,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,40,boosted_structure,set_transformer,0.001376343725785646,0.00012950930476196998,-0.0027098995057037215,0.005462586957275013,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,40,relnet,attn_relnet,4.310876433591182e-05,4.8398752278887804e-05,-0.0014839558297920785,0.0015701733584639022,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,40,relnet,set_transformer,-9.388836350186148e-05,0.00012659219644560053,-0.00408809176715651,0.0039003150401527866,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,40,attn_relnet,set_transformer,-0.0001369971278377733,0.0001154242282480864,-0.003778831761229504,0.003504837505553958,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,50,linear_structure,boosted_structure,-0.0015097635656855534,7.929587783645685e-05,-0.0040116860699392996,0.0009921589385681927,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,50,linear_structure,relnet,-0.00026623734857789523,0.00010112401904162735,-0.003456875574219824,0.0029244008770640336,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,50,linear_structure,attn_relnet,-0.00027506521781101473,0.00010181950229224963,-0.0034876471464995525,0.0029375167108775233,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,50,linear_structure,set_transformer,-0.00018351849904097911,9.412557768595824e-05,-0.0031533437593663366,0.002786306761284378,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,50,boosted_structure,relnet,0.0012435262171076572,0.00010245221842302043,-0.0019890190031109237,0.004476071437326238,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
bdb2023_sack,primary_loss,50,boosted_structure,attn_relnet,0.0012346983478745384,0.0001027431593194962,-0.002007026562337534,0.004476423258086611,0.95,31.551734749867027,10000,complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f,60
