task_id,metric,n_train,model_left,model_right,repeats,difference_mean,difference_sd,difference_q10,difference_q90,difference_mcse
bdb2023_sack,game_equal_calibrated_log_loss,20,boosted_structure,relnet,100,0.00041330160308817085,0.003686037507011273,-0.003928892859321628,0.005026335333564169,0.0003686037507011273
bdb2023_sack,game_equal_calibrated_log_loss,20,boosted_structure,attn_relnet,100,0.0003767726553215961,0.003682052363147948,-0.0038592891961289925,0.005173067744692742,0.0003682052363147948
bdb2023_sack,game_equal_calibrated_log_loss,20,boosted_structure,set_transformer,100,0.000616546070676604,0.003943173509614757,-0.003495712126401074,0.00573225019157474,0.0003943173509614757
bdb2023_sack,game_equal_calibrated_log_loss,20,relnet,attn_relnet,100,-3.652894776657478e-05,0.00035383652390010787,-0.0004538168258175379,0.00034809533406116044,3.5383652390010784e-05
bdb2023_sack,game_equal_calibrated_log_loss,20,relnet,set_transformer,100,0.00020324446758843316,0.0033362107639690096,-0.003912988350494129,0.004526576092189383,0.00033362107639690094
bdb2023_sack,game_equal_calibrated_log_loss,20,attn_relnet,set_transformer,100,0.00023977341535500797,0.0033715537586284285,-0.0038801361982890026,0.004535515596428581,0.00033715537586284286
bdb2023_sack,game_equal_calibrated_log_loss,30,linear_structure,boosted_structure,100,0.0001423069072011929,0.0031630517718402454,-0.0034706856620629113,0.003834139702903109,0.0003163051771840245
bdb2023_sack,game_equal_calibrated_log_loss,30,linear_structure,relnet,100,0.0007084145586407433,0.00368684482993599,-0.0033237900667407476,0.004850725591358443,0.000368684482993599
bdb2023_sack,game_equal_calibrated_log_loss,30,linear_structure,attn_relnet,100,0.0007668133420476355,0.00368921345875897,-0.003405623347582265,0.005055761894037279,0.00036892134587589696
bdb2023_sack,game_equal_calibrated_log_loss,30,linear_structure,set_transformer,100,0.00047524543914574115,0.004053321604288596,-0.0038921245354038734,0.004882020745478281,0.0004053321604288596
bdb2023_sack,game_equal_calibrated_log_loss,30,boosted_structure,relnet,100,0.0005661076514395505,0.0031629436438025136,-0.002852750086517541,0.004906501461275487,0.00031629436438025135
bdb2023_sack,game_equal_calibrated_log_loss,30,boosted_structure,attn_relnet,100,0.0006245064348464426,0.0031752547738551516,-0.002766261430655589,0.005136965592764461,0.00031752547738551516
bdb2023_sack,game_equal_calibrated_log_loss,30,boosted_structure,set_transformer,100,0.00033293853194454827,0.003559869667656277,-0.003349317746270697,0.004464647901891007,0.0003559869667656277
bdb2023_sack,game_equal_calibrated_log_loss,30,relnet,attn_relnet,100,5.83987834068922e-05,0.0003966514782533312,-0.0003191985316928408,0.000528955582755997,3.966514782533312e-05
bdb2023_sack,game_equal_calibrated_log_loss,30,relnet,set_transformer,100,-0.00023316911949500225,0.00312689339163854,-0.0035007812871563986,0.003677985948887095,0.000312689339163854
bdb2023_sack,game_equal_calibrated_log_loss,30,attn_relnet,set_transformer,100,-0.0002915679029018944,0.003130782589812478,-0.003901757719917681,0.003712995228651973,0.0003130782589812478
bdb2023_sack,game_equal_calibrated_log_loss,40,linear_structure,boosted_structure,100,-0.0001798372567215828,0.003734401257213122,-0.005064690043398562,0.003724234460536885,0.0003734401257213122
bdb2023_sack,game_equal_calibrated_log_loss,40,linear_structure,relnet,100,0.0009408509810422011,0.0035825145821561937,-0.003416436220706051,0.004605249889670493,0.0003582514582156194
bdb2023_sack,game_equal_calibrated_log_loss,40,linear_structure,attn_relnet,100,0.0009031096882912018,0.00356204249573575,-0.003343441876263989,0.004794632048971787,0.00035620424957357496
bdb2023_sack,game_equal_calibrated_log_loss,40,linear_structure,set_transformer,100,0.00045478456189355253,0.0037842355655617454,-0.003934200410390096,0.004686285723862974,0.00037842355655617454
bdb2023_sack,game_equal_calibrated_log_loss,40,boosted_structure,relnet,100,0.0011206882377637838,0.0035699162276309924,-0.002948744690847363,0.005647602852123221,0.00035699162276309925
bdb2023_sack,game_equal_calibrated_log_loss,40,boosted_structure,attn_relnet,100,0.0010829469450127846,0.0035272746695662557,-0.0030489225720042312,0.005872480024910704,0.00035272746695662555
bdb2023_sack,game_equal_calibrated_log_loss,40,boosted_structure,set_transformer,100,0.0006346218186151353,0.003902260946879064,-0.003598176308647821,0.0055304815555545644,0.0003902260946879064
bdb2023_sack,game_equal_calibrated_log_loss,40,relnet,attn_relnet,100,-3.77412927509993e-05,0.0005459574544481949,-0.000595671817125562,0.0003455562869309011,5.4595745444819494e-05
bdb2023_sack,game_equal_calibrated_log_loss,40,relnet,set_transformer,100,-0.0004860664191486486,0.002799933837355033,-0.003653795815762936,0.0028465711477477012,0.0002799933837355033
bdb2023_sack,game_equal_calibrated_log_loss,40,attn_relnet,set_transformer,100,-0.00044832512639764925,0.0027506311710219157,-0.003668743674725272,0.002609492614602047,0.0002750631171021916
bdb2023_sack,game_equal_calibrated_log_loss,50,linear_structure,boosted_structure,100,-0.00023035874308543396,0.0036117770539595335,-0.005100001096430373,0.003971384356208356,0.00036117770539595336
bdb2023_sack,game_equal_calibrated_log_loss,50,linear_structure,relnet,100,0.0007769893979023345,0.00363764350259108,-0.003200332950889587,0.005886909324463102,0.000363764350259108
bdb2023_sack,game_equal_calibrated_log_loss,50,linear_structure,attn_relnet,100,0.0008245448681399432,0.0035398973630673225,-0.0029980352914108998,0.005766928407054176,0.00035398973630673225
bdb2023_sack,game_equal_calibrated_log_loss,50,linear_structure,set_transformer,100,0.001234497647757669,0.004271897823281821,-0.0031030761800371286,0.006510117896769253,0.00042718978232818213
bdb2023_sack,game_equal_calibrated_log_loss,50,boosted_structure,relnet,100,0.0010073481409877685,0.0032065754440023953,-0.0028603682711047544,0.004884971010120265,0.00032065754440023953
bdb2023_sack,game_equal_calibrated_log_loss,50,boosted_structure,attn_relnet,100,0.001054903611225377,0.0031883181765181286,-0.002880980338468911,0.004978164232490578,0.00031883181765181284
bdb2023_sack,game_equal_calibrated_log_loss,50,boosted_structure,set_transformer,100,0.0014648563908431032,0.0037786254106850557,-0.00323457088456027,0.006778174349610384,0.00037786254106850556
bdb2023_sack,game_equal_calibrated_log_loss,50,relnet,attn_relnet,100,4.755547023760853e-05,0.0004417613230410348,-0.00037965880605594915,0.0005348690435186544,4.4176132304103476e-05
bdb2023_sack,game_equal_calibrated_log_loss,50,relnet,set_transformer,100,0.0004575082498553346,0.003160459906752009,-0.0034170251520755533,0.003710346806648883,0.0003160459906752009
bdb2023_sack,game_equal_calibrated_log_loss,50,attn_relnet,set_transformer,100,0.000409952779617726,0.003125604677191568,-0.0032152722422222305,0.0037001442556345338,0.00031256046771915684
bdb2023_sack,game_equal_calibrated_log_loss,60,linear_structure,boosted_structure,100,-0.00032351316955232215,0.003795900544999139,-0.004850443733560933,0.0046373352668945015,0.00037959005449991393
bdb2023_sack,game_equal_calibrated_log_loss,60,linear_structure,relnet,100,0.0006126792934868855,0.004200618205759713,-0.004494669456207509,0.005125276478197068,0.00042006182057597127
bdb2023_sack,game_equal_calibrated_log_loss,60,linear_structure,attn_relnet,100,0.0006688250091369347,0.0042094578350307405,-0.00445532167313478,0.005256369424806213,0.00042094578350307404
bdb2023_sack,game_equal_calibrated_log_loss,60,linear_structure,set_transformer,100,0.0009971355242655686,0.0039592090272667696,-0.0030868071602690394,0.0056185560153624425,0.00039592090272667696
bdb2023_sack,game_equal_calibrated_log_loss,60,boosted_structure,relnet,100,0.0009361924630392076,0.0033428167698738376,-0.0034872821181494316,0.00535125980192536,0.00033428167698738376
bdb2023_sack,game_equal_calibrated_log_loss,60,boosted_structure,attn_relnet,100,0.000992338178689257,0.0033281772253783153,-0.0030825517125380396,0.005276850223442824,0.00033281772253783155
bdb2023_sack,game_equal_calibrated_log_loss,60,boosted_structure,set_transformer,100,0.0013206486938178907,0.0037322610820201755,-0.002920119871851809,0.0062436128018876855,0.00037322610820201754
bdb2023_sack,game_equal_calibrated_log_loss,60,relnet,attn_relnet,100,5.614571565004917e-05,0.00040283851425529306,-0.000358308210497979,0.0005027916634209123,4.02838514255293e-05
bdb2023_sack,game_equal_calibrated_log_loss,60,relnet,set_transformer,100,0.0003844562307786831,0.003060956031537778,-0.003549001481210445,0.0044133159793426305,0.00030609560315377783
bdb2023_sack,game_equal_calibrated_log_loss,60,attn_relnet,set_transformer,100,0.00032831051512863393,0.0030721558417493673,-0.004062021915200775,0.004040423392433656,0.00030721558417493673
bdb2023_sack,calibration_bias,10,linear_structure,boosted_structure,100,-1.0704397079919162e-05,0.0022230179283364636,-0.002591737380600288,0.0026634353355483747,0.00022230179283364636
bdb2023_sack,calibration_bias,10,linear_structure,relnet,100,-0.00042241575307396195,0.0027350857165813814,-0.00381932662471209,0.0025993269681817283,0.00027350857165813814
bdb2023_sack,calibration_bias,10,linear_structure,attn_relnet,100,-0.0004511237796704512,0.0027532507423913767,-0.0037767931558567503,0.00272089487333115,0.00027532507423913766
bdb2023_sack,calibration_bias,10,linear_structure,set_transformer,100,0.00011497473249703169,0.0028302832835981604,-0.003775543006151909,0.003461256156632484,0.00028302832835981606
bdb2023_sack,calibration_bias,10,boosted_structure,relnet,100,-0.0004117113559940427,0.0022425368845298177,-0.003492753826080185,0.0023868771634159417,0.00022425368845298177
bdb2023_sack,calibration_bias,10,boosted_structure,attn_relnet,100,-0.0004404193825905323,0.002271588342056641,-0.003424426946545498,0.0022098940377591396,0.0002271588342056641
bdb2023_sack,calibration_bias,10,boosted_structure,set_transformer,100,0.0001256791295769509,0.002349734582230112,-0.0027323170942290267,0.003046372889531477,0.00023497345822301119
bdb2023_sack,calibration_bias,10,relnet,attn_relnet,100,-2.8708026596489412e-05,0.00029398073031626493,-0.0003500555758532435,0.0002623728180881356,2.9398073031626494e-05
bdb2023_sack,calibration_bias,10,relnet,set_transformer,100,0.0005373904855709936,0.0026134997305561863,-0.0026911467151197665,0.0035364057592414525,0.00026134997305561863
bdb2023_sack,calibration_bias,10,attn_relnet,set_transformer,100,0.000566098512167483,0.002619009799199947,-0.002616281959601521,0.003550631844030094,0.00026190097991999467
bdb2023_sack,calibration_bias,20,linear_structure,boosted_structure,100,-0.0006203993292649052,0.0024067547575570827,-0.0037985519159505488,0.0022127317384478384,0.00024067547575570828
bdb2023_sack,calibration_bias,20,linear_structure,relnet,100,-0.0007319706037979801,0.0027598537612994484,-0.004648915894516047,0.0020609062995871944,0.00027598537612994487
bdb2023_sack,calibration_bias,20,linear_structure,attn_relnet,100,-0.0006776617726931913,0.00271584882389319,-0.004457549019996335,0.0021473664962484624,0.000271584882389319
bdb2023_sack,calibration_bias,20,linear_structure,set_transformer,100,-0.00022192091386468937,0.0025637360468251562,-0.003377543778938056,0.0029042010344384234,0.0002563736046825156
bdb2023_sack,calibration_bias,20,boosted_structure,relnet,100,-0.00011157127453307481,0.0028869371329392954,-0.0033381766721748032,0.0033054886442657637,0.00028869371329392953
bdb2023_sack,calibration_bias,20,boosted_structure,attn_relnet,100,-5.726244342828634e-05,0.0028893371379537214,-0.003097433016295556,0.0031809652093251484,0.00028893371379537215
bdb2023_sack,calibration_bias,20,boosted_structure,set_transformer,100,0.00039847841540021565,0.002561835920142677,-0.0031157882009759164,0.0035993316245975923,0.0002561835920142677
bdb2023_sack,calibration_bias,20,relnet,attn_relnet,100,5.4308831104788515e-05,0.0006303798580327434,-0.0004602456162778153,0.00048671111187191464,6.303798580327434e-05
bdb2023_sack,calibration_bias,20,relnet,set_transformer,100,0.0005100496899332907,0.002658414732781513,-0.002855990565387104,0.0041894477489271146,0.0002658414732781513
bdb2023_sack,calibration_bias,20,attn_relnet,set_transformer,100,0.000455740858828502,0.0026264923979863594,-0.002942472182383658,0.0039540968041259054,0.0002626492397986359
bdb2023_sack,calibration_bias,30,linear_structure,boosted_structure,100,-0.0004200060735430043,0.0022238463087314248,-0.003090196149030452,0.002020101840767196,0.00022238463087314247
bdb2023_sack,calibration_bias,30,linear_structure,relnet,100,-0.0004441155348645147,0.002828002989109093,-0.0033409574109055902,0.0034327436058299993,0.0002828002989109093
bdb2023_sack,calibration_bias,30,linear_structure,attn_relnet,100,-0.00045973081899518937,0.002793945810671561,-0.003318721980814108,0.003020812982567023,0.0002793945810671561
bdb2023_sack,calibration_bias,30,linear_structure,set_transformer,100,0.0002509824416643752,0.002608684781864655,-0.0032833563645296424,0.0033188517027103364,0.0002608684781864655
bdb2023_sack,calibration_bias,30,boosted_structure,relnet,100,-2.410946132151042e-05,0.0025918725734161686,-0.003434923721797825,0.0034570746169649263,0.00025918725734161684
bdb2023_sack,calibration_bias,30,boosted_structure,attn_relnet,100,-3.9724745452185163e-05,0.0025543550429546124,-0.0035664573390575423,0.003599478697899691,0.0002554355042954612
bdb2023_sack,calibration_bias,30,boosted_structure,set_transformer,100,0.0006709885152073795,0.0026183633774396215,-0.0020775903130459514,0.00382717559430609,0.00026183633774396213
bdb2023_sack,calibration_bias,30,relnet,attn_relnet,100,-1.5615284130674763e-05,0.0004588374274456276,-0.0006334042600468567,0.0005396909258710402,4.588374274456276e-05
bdb2023_sack,calibration_bias,30,relnet,set_transformer,100,0.0006950979765288901,0.0026944894353066397,-0.0026185438301223147,0.004370557602345127,0.00026944894353066396
bdb2023_sack,calibration_bias,30,attn_relnet,set_transformer,100,0.0007107132606595644,0.002687817021096714,-0.0027664638595453804,0.004688556094250521,0.0002687817021096714
bdb2023_sack,calibration_bias,40,linear_structure,boosted_structure,100,-0.0006789341199752887,0.001973714319097648,-0.0029325026235326825,0.0015371293138165992,0.00019737143190976482
bdb2023_sack,calibration_bias,40,linear_structure,relnet,100,-0.000552841654438625,0.002772098998818203,-0.003749063477745862,0.0024564477395718908,0.00027720989988182026
bdb2023_sack,calibration_bias,40,linear_structure,attn_relnet,100,-0.0004802446690912554,0.0026834794430513086,-0.003521956863467282,0.002712502320865599,0.0002683479443051309
bdb2023_sack,calibration_bias,40,linear_structure,set_transformer,100,-0.0003329454001919666,0.002582167178698869,-0.0033991919008012116,0.0032070511693400028,0.0002582167178698869
bdb2023_sack,calibration_bias,40,boosted_structure,relnet,100,0.00012609246553666354,0.002853304698187029,-0.0029162253714162694,0.004005148817082307,0.0002853304698187029
bdb2023_sack,calibration_bias,40,boosted_structure,attn_relnet,100,0.00019868945088403328,0.0028314231237660725,-0.002795677918370292,0.003844329260366283,0.00028314231237660723
bdb2023_sack,calibration_bias,40,boosted_structure,set_transformer,100,0.00034598871978332196,0.0028592408112051958,-0.002923304047661015,0.004272783317170239,0.0002859240811205196
bdb2023_sack,calibration_bias,40,relnet,attn_relnet,100,7.259698534736976e-05,0.0006597833610430044,-0.0007159095074572611,0.0005929385722186661,6.597833610430044e-05
bdb2023_sack,calibration_bias,40,relnet,set_transformer,100,0.00021989625424665853,0.0025469273411070576,-0.0025741637052963564,0.0031398842379521236,0.00025469273411070576
bdb2023_sack,calibration_bias,40,attn_relnet,set_transformer,100,0.0001472992688992887,0.0024146851488790412,-0.002514664741811943,0.0026756027433639533,0.00024146851488790412
bdb2023_sack,calibration_bias,50,linear_structure,boosted_structure,100,-0.0008828923741168061,0.0020208650735734977,-0.003429694093909521,0.001635309908543293,0.00020208650735734977
bdb2023_sack,calibration_bias,50,linear_structure,relnet,100,-0.0006006885274726647,0.00292546306703359,-0.004108091656873813,0.002513985806403145,0.000292546306703359
bdb2023_sack,calibration_bias,50,linear_structure,attn_relnet,100,-0.0006694666290742995,0.0029411441135642684,-0.004286599526752602,0.002628895667169787,0.00029411441135642684
bdb2023_sack,calibration_bias,50,linear_structure,set_transformer,100,-0.0001491316066277359,0.0025814008305183223,-0.0032629163076727517,0.0025266354024298526,0.00025814008305183225
bdb2023_sack,calibration_bias,50,boosted_structure,relnet,100,0.0002822038466441417,0.0024475872684523213,-0.002976392066263075,0.0037459968996470558,0.00024475872684523214
bdb2023_sack,calibration_bias,50,boosted_structure,attn_relnet,100,0.0002134257450425069,0.0024747076761775393,-0.0027655965677520974,0.003920185214883424,0.00024747076761775393
bdb2023_sack,calibration_bias,50,boosted_structure,set_transformer,100,0.0007337607674890704,0.0028448515046164613,-0.002807516914951227,0.004078478357120331,0.00028448515046164614
bdb2023_sack,calibration_bias,50,relnet,attn_relnet,100,-6.877810160163475e-05,0.000500034306534282,-0.0007278014333246325,0.0005357109746387956,5.0003430653428204e-05
bdb2023_sack,calibration_bias,50,relnet,set_transformer,100,0.00045155692084492883,0.002471071987666371,-0.002929801608949432,0.003220818740312727,0.0002471071987666371
bdb2023_sack,calibration_bias,50,attn_relnet,set_transformer,100,0.0005203350224465636,0.002463976628132908,-0.0026642582088717694,0.0032472609242789837,0.00024639766281329083
bdb2023_sack,calibration_bias,60,linear_structure,boosted_structure,100,-0.0005877661921754297,0.0023930250928431702,-0.003881035899183517,0.0022876194675489057,0.00023930250928431702
bdb2023_sack,calibration_bias,60,linear_structure,relnet,100,-0.0005852566099192472,0.0025301775369690476,-0.0033686586857955207,0.002560069986096247,0.00025301775369690477
bdb2023_sack,calibration_bias,60,linear_structure,attn_relnet,100,-0.0005738325868684265,0.002483622123621764,-0.0033075234985208775,0.002729345324590864,0.00024836221236217637
bdb2023_sack,calibration_bias,60,linear_structure,set_transformer,100,0.0001405819554728738,0.0027327532501523664,-0.0027701343612373756,0.002910321777047959,0.00027327532501523664
bdb2023_sack,calibration_bias,60,boosted_structure,relnet,100,2.5095822561825924e-06,0.002336128155438689,-0.0030987888735121137,0.002822426748392688,0.0002336128155438689
bdb2023_sack,calibration_bias,60,boosted_structure,attn_relnet,100,1.3933605307003355e-05,0.002346929029952451,-0.0028686127365797746,0.003113937108988313,0.0002346929029952451
bdb2023_sack,calibration_bias,60,boosted_structure,set_transformer,100,0.0007283481476483035,0.002585255014613277,-0.0023090976383108013,0.0037583657518863783,0.0002585255014613277
bdb2023_sack,calibration_bias,60,relnet,attn_relnet,100,1.1424023050820761e-05,0.0005819520609645377,-0.0006582930486706644,0.0006608789082718658,5.8195206096453774e-05
bdb2023_sack,calibration_bias,60,relnet,set_transformer,100,0.0007258385653921208,0.0020357608994842407,-0.0020400934060227985,0.003191143829647147,0.00020357608994842408
bdb2023_sack,calibration_bias,60,attn_relnet,set_transformer,100,0.0007144145423413004,0.002077223508899387,-0.0018770988641114011,0.003124084327597049,0.00020772235088993872
bdb2023_sack,game_equal_calibration_bias,10,linear_structure,boosted_structure,100,-4.483172260435732e-05,0.0022742749878715955,-0.0025386443343329273,0.002593169828508592,0.00022742749878715954
bdb2023_sack,game_equal_calibration_bias,10,linear_structure,relnet,100,-0.0003999433785006171,0.0028158558731192036,-0.0038113421090891996,0.0027631357212469306,0.00028158558731192034
bdb2023_sack,game_equal_calibration_bias,10,linear_structure,attn_relnet,100,-0.0004263748804056207,0.002839778021174628,-0.003918353476960652,0.0027697485573819833,0.00028397780211746276
bdb2023_sack,game_equal_calibration_bias,10,linear_structure,set_transformer,100,0.00011649922080885374,0.002901704329233715,-0.0035623912270472563,0.0037677531296166486,0.0002901704329233715
bdb2023_sack,game_equal_calibration_bias,10,boosted_structure,relnet,100,-0.0003551116558962598,0.00227381360759855,-0.00363188949164429,0.0024429522676923617,0.000227381360759855
bdb2023_sack,game_equal_calibration_bias,10,boosted_structure,attn_relnet,100,-0.0003815431578012634,0.0023021660155196754,-0.0035665227253430494,0.0022460257166326894,0.00023021660155196755
bdb2023_sack,game_equal_calibration_bias,10,boosted_structure,set_transformer,100,0.0001613309434132111,0.00240879040818737,-0.002872628639704714,0.0028867340773583348,0.00024087904081873698
bdb2023_sack,game_equal_calibration_bias,10,relnet,attn_relnet,100,-2.6431501905003586e-05,0.00029621918636973076,-0.00034594213256847997,0.00028578592874377296,2.9621918636973077e-05
bdb2023_sack,game_equal_calibration_bias,10,relnet,set_transformer,100,0.0005164425993094711,0.002631409417788469,-0.002554392448389522,0.003610857846431632,0.0002631409417788469
bdb2023_sack,game_equal_calibration_bias,10,attn_relnet,set_transformer,100,0.0005428741012144746,0.002640261596808748,-0.0024272745260657883,0.0035950833869315543,0.0002640261596808748
bdb2023_sack,game_equal_calibration_bias,20,linear_structure,boosted_structure,100,-0.0007083150413129199,0.002510438250746964,-0.0044914479222958985,0.0022841461957920028,0.0002510438250746964
bdb2023_sack,game_equal_calibration_bias,20,linear_structure,relnet,100,-0.0007261402054318987,0.0028711622043014954,-0.004759746696201883,0.00250512514836679,0.0002871162204301495
bdb2023_sack,game_equal_calibration_bias,20,linear_structure,attn_relnet,100,-0.0006765058019566037,0.0028317197623002784,-0.004654109209730553,0.0024362842739860903,0.00028317197623002784
bdb2023_sack,game_equal_calibration_bias,20,linear_structure,set_transformer,100,-0.00023388723904392916,0.002737931530914657,-0.0034662698841443577,0.003041373760109233,0.0002737931530914657
bdb2023_sack,game_equal_calibration_bias,20,boosted_structure,relnet,100,-1.782516411897875e-05,0.002949950560017269,-0.003214683452586584,0.0032484963400529194,0.0002949950560017269
bdb2023_sack,game_equal_calibration_bias,20,boosted_structure,attn_relnet,100,3.180923935631648e-05,0.0029553722254799615,-0.0031250796946310356,0.0032542341619926658,0.00029553722254799616
bdb2023_sack,game_equal_calibration_bias,20,boosted_structure,set_transformer,100,0.00047442780226899096,0.002569540874142107,-0.003005653705207517,0.0036352981232960968,0.00025695408741421074
bdb2023_sack,game_equal_calibration_bias,20,relnet,attn_relnet,100,4.963440347529522e-05,0.0005990988895806158,-0.00044448389386912853,0.0004801510413441673,5.990988895806158e-05
bdb2023_sack,game_equal_calibration_bias,20,relnet,set_transformer,100,0.0004922529663879696,0.0026789468802489607,-0.0027730200830486545,0.004321821136606289,0.0002678946880248961
bdb2023_sack,game_equal_calibration_bias,20,attn_relnet,set_transformer,100,0.00044261856291267436,0.002648874474842466,-0.002834151366469478,0.004036901248128215,0.0002648874474842466
bdb2023_sack,game_equal_calibration_bias,30,linear_structure,boosted_structure,100,-0.00048578196510971867,0.002286499826270622,-0.0031705716314643748,0.0019053138204533832,0.00022864998262706217
bdb2023_sack,game_equal_calibration_bias,30,linear_structure,relnet,100,-0.0003412782379392975,0.002846934823275368,-0.003356236286656567,0.0032939266730524367,0.00028469348232753683
bdb2023_sack,game_equal_calibration_bias,30,linear_structure,attn_relnet,100,-0.00035367294109257016,0.0028151953447258004,-0.003449979429335606,0.0032114768364114935,0.00028151953447258006
bdb2023_sack,game_equal_calibration_bias,30,linear_structure,set_transformer,100,0.0003162922451650832,0.002600964702363829,-0.003050005369109805,0.003302125119219384,0.0002600964702363829
bdb2023_sack,game_equal_calibration_bias,30,boosted_structure,relnet,100,0.0001445037271704211,0.002618539449964037,-0.0032377132615782206,0.003782866169951649,0.0002618539449964037
bdb2023_sack,game_equal_calibration_bias,30,boosted_structure,attn_relnet,100,0.00013210902401714856,0.0025757015500445244,-0.003372882057071401,0.0037782710576132355,0.00025757015500445246
bdb2023_sack,game_equal_calibration_bias,30,boosted_structure,set_transformer,100,0.0008020742102748019,0.002617383685768182,-0.0019136559229655677,0.003786111411665576,0.0002617383685768182
bdb2023_sack,game_equal_calibration_bias,30,relnet,attn_relnet,100,-1.2394703153272543e-05,0.0004614693637643686,-0.0006203268153150538,0.0005417705023327495,4.614693637643686e-05
bdb2023_sack,game_equal_calibration_bias,30,relnet,set_transformer,100,0.0006575704831043807,0.002726413416181942,-0.00267483291983927,0.00436338300057839,0.0002726413416181942
bdb2023_sack,game_equal_calibration_bias,30,attn_relnet,set_transformer,100,0.0006699651862576532,0.0027231168083970293,-0.0027185694865823457,0.004528976256455733,0.00027231168083970294
bdb2023_sack,game_equal_calibration_bias,40,linear_structure,boosted_structure,100,-0.000749307966721352,0.001987511881414137,-0.0030514462473472826,0.0015318179224050024,0.00019875118814141368
bdb2023_sack,game_equal_calibration_bias,40,linear_structure,relnet,100,-0.000505604236777682,0.0027626725694336655,-0.0036021343569630645,0.002408642274103123,0.00027626725694336656
bdb2023_sack,game_equal_calibration_bias,40,linear_structure,attn_relnet,100,-0.0004252949351611922,0.002687535095319868,-0.0034778792996641196,0.0026102279391070292,0.0002687535095319868
bdb2023_sack,game_equal_calibration_bias,40,linear_structure,set_transformer,100,-0.0003098835432934637,0.0026044942573303096,-0.0033699063236879265,0.0032412318212756614,0.00026044942573303097
bdb2023_sack,game_equal_calibration_bias,40,boosted_structure,relnet,100,0.0002437037299436701,0.002893018445274549,-0.0027485648234593157,0.004173976676417432,0.00028930184452745486
bdb2023_sack,game_equal_calibration_bias,40,boosted_structure,attn_relnet,100,0.0003240130315601598,0.0028712674132797163,-0.002447534799754932,0.003963887821927214,0.0002871267413279716
bdb2023_sack,game_equal_calibration_bias,40,boosted_structure,set_transformer,100,0.00043942442342788835,0.0028553302950148356,-0.0028370292670317596,0.0041656957853393115,0.00028553302950148354
bdb2023_sack,game_equal_calibration_bias,40,relnet,attn_relnet,100,8.03093016164898e-05,0.0006477673487551431,-0.0006705882572787102,0.0006043455836448171,6.477673487551431e-05
bdb2023_sack,game_equal_calibration_bias,40,relnet,set_transformer,100,0.0001957206934842183,0.002599979800268918,-0.0026554057171785835,0.003146375808440622,0.0002599979800268918
bdb2023_sack,game_equal_calibration_bias,40,attn_relnet,set_transformer,100,0.00011541139186772849,0.0024743327040486576,-0.002772530959787233,0.002686742493100779,0.00024743327040486574
bdb2023_sack,game_equal_calibration_bias,50,linear_structure,boosted_structure,100,-0.0009878345712213755,0.0021191699382358893,-0.0036553047869668743,0.0016860646912492025,0.00021191699382358894
bdb2023_sack,game_equal_calibration_bias,50,linear_structure,relnet,100,-0.0005530008214534545,0.0029936236570212494,-0.0040814435609321615,0.0028597195981047703,0.00029936236570212495
bdb2023_sack,game_equal_calibration_bias,50,linear_structure,attn_relnet,100,-0.0006242807298281045,0.002997815698118111,-0.004467688940851926,0.0030076931122977016,0.0002997815698118111
bdb2023_sack,game_equal_calibration_bias,50,linear_structure,set_transformer,100,-0.0001231375714941353,0.002656675153685115,-0.003495560127890895,0.002845116126032204,0.00026566751536851146
bdb2023_sack,game_equal_calibration_bias,50,boosted_structure,relnet,100,0.0004348337497679211,0.002484198572841911,-0.002802164451969956,0.003770928410388646,0.0002484198572841911
bdb2023_sack,game_equal_calibration_bias,50,boosted_structure,attn_relnet,100,0.0003635538413932711,0.0024985372317266616,-0.002779918884071032,0.003935478798679214,0.00024985372317266614
bdb2023_sack,game_equal_calibration_bias,50,boosted_structure,set_transformer,100,0.0008646969997272404,0.002866086126878469,-0.0023501370231826333,0.004183362173146569,0.0002866086126878469
bdb2023_sack,game_equal_calibration_bias,50,relnet,attn_relnet,100,-7.127990837464993e-05,0.0005062528884540175,-0.0007385228732318056,0.000491113298183481,5.062528884540175e-05
bdb2023_sack,game_equal_calibration_bias,50,relnet,set_transformer,100,0.00042986324995931925,0.002517414072455573,-0.0030429684024504623,0.003063296359502275,0.0002517414072455573
bdb2023_sack,game_equal_calibration_bias,50,attn_relnet,set_transformer,100,0.0005011431583339691,0.0025058444889203466,-0.0029247708011525334,0.003152221049321611,0.00025058444889203464
bdb2023_sack,game_equal_calibration_bias,60,linear_structure,boosted_structure,100,-0.0007027105207319781,0.002480835921461969,-0.004093336785792262,0.002404143323304645,0.0002480835921461969
bdb2023_sack,game_equal_calibration_bias,60,linear_structure,relnet,100,-0.0005697149231254397,0.0025753874264840652,-0.003477221989064384,0.002357586111681899,0.0002575387426484065
bdb2023_sack,game_equal_calibration_bias,60,linear_structure,attn_relnet,100,-0.000559186387080005,0.002524696797852033,-0.003666189945761444,0.00254215103076834,0.0002524696797852033
bdb2023_sack,game_equal_calibration_bias,60,linear_structure,set_transformer,100,0.00013473567752030904,0.002825022595558157,-0.0029684747019645993,0.002999153525429192,0.0002825022595558157
bdb2023_sack,game_equal_calibration_bias,60,boosted_structure,relnet,100,0.00013299559760653843,0.002422929956692008,-0.0029602966551653584,0.003089574842120396,0.0002422929956692008
