ablation_id,branch,calibrated_brier,calibrated_log_loss,calibration_bias,elapsed_seconds,family,game_equal_brier,game_equal_calibrated_brier,game_equal_calibrated_log_loss,game_equal_calibration_bias,game_equal_label0_set_coverage,game_equal_label1_set_coverage,game_equal_loss,game_equal_mean_entropy,game_equal_mean_va_imprecision,game_equal_p90_va_imprecision,game_equal_raw_log_loss,game_equal_rms_reliability,game_equal_set_doubleton_rate,game_equal_set_empty_rate,game_equal_set_singleton_rate,label0_set_coverage,label1_set_coverage,mean_entropy,mean_va_imprecision,model,model_config,n_calibration_examples,n_test_examples,n_train,n_train_examples,nested_split_hash,null_loss,null_probability,outer_split_hash,p90_va_imprecision,primary_loss,process_peak_rss_bytes,raw_brier,raw_log_loss,repeat,rms_reliability,seeds,sensitivity_id,set_doubleton_rate,set_empty_rate,set_singleton_rate,skill,task_id,uncertainty_subsample_seed
,fixed_main,0.06195107345820233,0.24427797547351082,-0.005014447365932138,10.403029514010996,attn_relnet,0.06221503372387706,0.06263944503242191,0.24642629367598776,-0.004566975255694374,0.8366202093749167,0.9337500000000001,0.06221503372387706,0.25140406220903244,0.0054673591718431185,0.005839334850979651,0.24696354987097782,0.06126692725233972,0.7644009945431827,0.0,0.23559900545681728,0.8412112259970458,0.9368421052631579,0.25082542991283857,0.0054181660070135385,attn_relnet,"{'batch_size': 64, 'd_model': 48, 'deterministic': True, 'dropout': 0.1, 'edge_dim': 8, 'edge_hidden': 64, 'learning_rate': 0.0003, 'max_epochs': 50, 'patience': 10}",1392,1449,10,720,d5a0eb546c64ef7f1d7145983015c96edb6248760395da6641a3b54a499c839d,0.06127358275203567,0.06865464632454923,a862fed2f1bcf4f0ae146879cbafb2a39e3514b5cfbb61fac724d7d7b9967e93,0.006060606060606058,0.06156017074463217,3631443968,0.06156017074463217,0.24480446564765634,1,0.018273437065792666,"{'epoch_selection': 1979794205, 'fit': 689573911, 'prediction': 1622182021, 'refit': 1411098700, 'uncertainty_subsample': 1118664528, 'validation': 343634699, 'validation_split': 1070990835}",,0.7646652864044169,0.0,0.23533471359558317,-0.0046771868026107555,bdb2023_sack,1118664528
,fixed_main,0.06337432366658752,0.24935332058051085,-0.009723587981235852,19.86147997993976,lightgbm,0.06521394320100539,0.06400877528728106,0.2513530097115324,-0.008983233985033676,0.828292345218214,0.85875,0.06521394320100539,0.2610934010160729,0.008815208094385836,0.015643032820076636,0.3222927203996533,0.07344154043968121,0.7170549676494046,0.0,0.2829450323505953,0.827178729689808,0.8421052631578947,0.26117662515955586,0.008714660763365491,boosted_structure,"{'learning_rate': 0.05, 'max_depth': 5, 'min_child_samples': 50, 'n_estimators': 200, 'reg_alpha': 0.5, 'reg_lambda': 0.5}",1392,1449,10,720,d5a0eb546c64ef7f1d7145983015c96edb6248760395da6641a3b54a499c839d,0.06127358275203567,0.06865464632454923,a862fed2f1bcf4f0ae146879cbafb2a39e3514b5cfbb61fac724d7d7b9967e93,0.01694915254237289,0.06446569769728451,897568768,0.06446569769728451,0.3177242138192269,1,0.02769706159528273,"{'epoch_selection': 704598074, 'fit': 2126392123, 'prediction': 1597068265, 'refit': 1098841578, 'uncertainty_subsample': 1118664528, 'validation': 981900650, 'validation_split': 1070990835}",,0.7170462387853692,0.0,0.2829537612146308,-0.05209610409377907,bdb2023_sack,1118664528
,fixed_main,0.06175265328724159,0.24446644391471145,-0.007996025643846445,0.22116681979969144,glm,0.06279664793493714,0.06243260795789571,0.24665418942952907,-0.007502921462023812,0.9475095178107182,0.8911904761904761,0.06279664793493714,0.2616945963427885,0.0052226687135457405,0.011349916168287452,0.24900372458198788,0.06892991264256505,0.8374267794551716,0.0,0.16257322054482826,0.9512555391432792,0.8947368421052632,0.26120775194212115,0.005154828961415305,linear_structure,"{'alpha': 0.3333333333333333, 'batch_size': 64, 'epochs': 50, 'eta0': 0.01, 'learning_rate': 'optimal'}",1392,1449,10,720,d5a0eb546c64ef7f1d7145983015c96edb6248760395da6641a3b54a499c839d,0.06127358275203567,0.06865464632454923,a862fed2f1bcf4f0ae146879cbafb2a39e3514b5cfbb61fac724d7d7b9967e93,0.011235955056179775,0.06211943777776092,902352896,0.06211943777776092,0.24685268490019913,1,0.02130756078469901,"{'epoch_selection': 558416162, 'fit': 1853030168, 'prediction': 240435570, 'refit': 1700262402, 'uncertainty_subsample': 1118664528, 'validation': 780526921, 'validation_split': 1070990835}",,0.8385093167701864,0.0,0.16149068322981366,-0.013804562875787463,bdb2023_sack,1118664528
,fixed_main,0.06191286081143661,0.2440536894825112,-0.005455362903950266,10.923410438001156,relnet,0.062208323816220136,0.06259320899726746,0.24614212452140347,-0.004960772613901778,0.839484238974624,0.9337500000000001,0.062208323816220136,0.25263260695003587,0.006276179513016165,0.006594973003306344,0.24690424831379187,0.07402321078296004,0.7655773977505655,0.0,0.23442260224943443,0.8441654357459379,0.9368421052631579,0.2521867230118424,0.0062229679620121265,relnet,"{'batch_size': 64, 'd_model': 48, 'deterministic': True, 'dropout': 0.1, 'edge_dim': 8, 'edge_hidden': 64, 'learning_rate': 0.0003, 'max_epochs': 50, 'patience': 10}",1392,1449,10,720,d5a0eb546c64ef7f1d7145983015c96edb6248760395da6641a3b54a499c839d,0.06127358275203567,0.06865464632454923,a862fed2f1bcf4f0ae146879cbafb2a39e3514b5cfbb61fac724d7d7b9967e93,0.007553366174055831,0.06155481452705205,3546914816,0.06155481452705205,0.24475681598231136,1,0.02538602129160765,"{'epoch_selection': 1979794205, 'fit': 689573911, 'prediction': 1622182021, 'refit': 1411098700, 'uncertainty_subsample': 1118664528, 'validation': 343634699, 'validation_split': 1070990835}",,0.7660455486542443,0.0,0.23395445134575568,-0.0045897720091621075,bdb2023_sack,1118664528
,fixed_main,0.06210254915664678,0.24432651351173262,-0.005085069759675594,15.372969455085695,set_transformer,0.06283936839925428,0.06281118636741985,0.24646763966831062,-0.004616919902730089,0.8640711015775979,0.926607142857143,0.06283936839925428,0.2513732428586411,0.004605543404449384,0.005756616318254082,0.25777874247551263,0.06235222735118045,0.8143263540783081,0.0,0.1856736459216919,0.8670605612998523,0.9368421052631579,0.2509594641377401,0.0044977650595473435,set_transformer,"{'batch_size': 64, 'd_model': 64, 'deterministic': True, 'dropout': 0.1, 'ff_dim': 256, 'heads': 2, 'layers': 3, 'learning_rate': 0.001, 'max_epochs': 50, 'patience': 10}",1392,1449,10,720,d5a0eb546c64ef7f1d7145983015c96edb6248760395da6641a3b54a499c839d,0.06127358275203567,0.06865464632454923,a862fed2f1bcf4f0ae146879cbafb2a39e3514b5cfbb61fac724d7d7b9967e93,0.004854368932038833,0.062165256923223756,3551674368,0.062165256923223756,0.25547251609061217,1,0.01263149245156958,"{'epoch_selection': 1979794205, 'fit': 689573911, 'prediction': 1622182021, 'refit': 1411098700, 'uncertainty_subsample': 1118664528, 'validation': 343634699, 'validation_split': 1070990835}",,0.8164251207729468,0.0,0.18357487922705315,-0.014552342643265215,bdb2023_sack,1118664528
,fixed_main,0.06194169008748978,0.24609769378615973,-0.008635249021020057,10.309581401757896,attn_relnet,0.06327825376048406,0.06255358982140445,0.24782082061723051,-0.007838971409196063,0.893730639300706,0.9307738095238095,0.06327825376048406,0.26051583495038033,0.006531857071365726,0.01174678789271232,0.2519310347876822,0.07133138167311179,0.8364701911368512,0.0,0.16352980886314888,0.8943870014771049,0.9157894736842105,0.2608220797231536,0.006431540158372497,attn_relnet,"{'batch_size': 64, 'd_model': 48, 'deterministic': True, 'dropout': 0.1, 'edge_dim': 8, 'edge_hidden': 64, 'learning_rate': 0.0003, 'max_epochs': 50, 'patience': 10}",1392,1449,20,1421,d5a0eb546c64ef7f1d7145983015c96edb6248760395da6641a3b54a499c839d,0.06126770636519748,0.06364275668073137,a862fed2f1bcf4f0ae146879cbafb2a39e3514b5cfbb61fac724d7d7b9967e93,0.012725582036093128,0.06272404800807582,3609112576,0.06272404800807582,0.250450569060967,1,0.026543702842325562,"{'epoch_selection': 112862903, 'fit': 929694609, 'prediction': 1661291745, 'refit': 206112862, 'uncertainty_subsample': 1118664528, 'validation': 1705276445, 'validation_split': 776464145}",,0.8391994478951,0.0,0.16080055210489994,-0.023770134860240155,bdb2023_sack,1118664528
,fixed_main,0.061409930803338765,0.2426424820475326,-0.006843090575550636,0.8036171630956233,lightgbm,0.06443974550055216,0.062102335983250295,0.24481452439515392,-0.00623036156549479,0.9747292835842105,0.8261309523809522,0.06443974550055216,0.2574862763805496,0.00542541112849615,0.007789016568183891,0.3097177624177053,0.06616882314359465,0.814131488072709,0.0,0.18586851192729087,0.9748892171344166,0.8105263157894737,0.2573226722031785,0.005387420691059908,boosted_structure,"{'learning_rate': 0.05, 'max_depth': 5, 'min_child_samples': 50, 'n_estimators': 200, 'reg_alpha': 0.5, 'reg_lambda': 0.5}",1392,1449,20,1421,d5a0eb546c64ef7f1d7145983015c96edb6248760395da6641a3b54a499c839d,0.06126770636519748,0.06364275668073137,a862fed2f1bcf4f0ae146879cbafb2a39e3514b5cfbb61fac724d7d7b9967e93,0.005832402234636866,0.06369416987865612,903401472,0.06369416987865612,0.3062278593795917,1,0.01418655948396513,"{'epoch_selection': 624336275, 'fit': 1076829448, 'prediction': 1215796284, 'refit': 1376136174, 'uncertainty_subsample': 1118664528, 'validation': 1889125319, 'validation_split': 776464145}",,0.8122843340234644,0.0,0.18771566597653555,-0.03960428188702303,bdb2023_sack,1118664528
,fixed_main,0.06175120466632351,0.2442956761542662,-0.0074292730582337565,0.36662158695980906,glm,0.06212772120630838,0.06243963422151081,0.24658147103914846,-0.006931987139212783,0.9663311986795471,1.0,0.06212772120630838,0.25924103241767976,0.004638095319989545,0.0087756805224631,0.2451223613744591,0.07009998109110337,0.9398498657816103,0.0,0.0601501342183895,0.9689807976366323,1.0,0.25875104760492423,0.004632372272603122,linear_structure,"{'alpha': 0.3333333333333333, 'batch_size': 64, 'epochs': 50, 'eta0': 0.01, 'learning_rate': 'optimal'}",1392,1449,20,1421,d5a0eb546c64ef7f1d7145983015c96edb6248760395da6641a3b54a499c839d,0.06126770636519748,0.06364275668073137,a862fed2f1bcf4f0ae146879cbafb2a39e3514b5cfbb61fac724d7d7b9967e93,0.007115036861872301,0.06145671706364678,903925760,0.06145671706364678,0.24287476300387462,1,0.027262912823271337,"{'epoch_selection': 475577694, 'fit': 2065567185, 'prediction': 2130942360, 'refit': 24544253, 'uncertainty_subsample': 1118664528, 'validation': 2113265648, 'validation_split': 776464145}",,0.9413388543823327,0.0,0.05866114561766736,-0.00308499713246424,bdb2023_sack,1118664528
,fixed_main,0.06192565449375597,0.2460733533230959,-0.008438964344171067,10.410447265952826,relnet,0.06328069500152314,0.06253734685726982,0.24779465503352013,-0.007640048112483562,0.8950922950741264,0.9307738095238095,0.06328069500152314,0.2599795404969317,0.006146596717696376,0.010294074618229624,0.2519413499183414,0.07178215716199349,0.837731678187812,0.0,0.16226832181218814,0.895864106351551,0.9157894736842105,0.26029413280200014,0.006042827496737832,relnet,"{'batch_size': 64, 'd_model': 48, 'deterministic': True, 'dropout': 0.1, 'edge_dim': 8, 'edge_hidden': 64, 'learning_rate': 0.0003, 'max_epochs': 50, 'patience': 10}",1392,1449,20,1421,d5a0eb546c64ef7f1d7145983015c96edb6248760395da6641a3b54a499c839d,0.06126770636519748,0.06364275668073137,a862fed2f1bcf4f0ae146879cbafb2a39e3514b5cfbb61fac724d7d7b9967e93,0.010129564193168433,0.0627268819886917,3608506368,0.0627268819886917,0.250462882877208,1,0.026887940152580267,"{'epoch_selection': 112862903, 'fit': 929694609, 'prediction': 1661291745, 'refit': 206112862, 'uncertainty_subsample': 1118664528, 'validation': 1705276445, 'validation_split': 776464145}",,0.8405797101449275,0.0,0.15942028985507245,-0.023816390559759704,bdb2023_sack,1118664528
,fixed_main,0.06134086579355823,0.24235942329722218,-0.008370055084669927,15.96430770913139,set_transformer,0.06304580514276784,0.061980683501607514,0.2443538205612718,-0.00787330431885182,0.8841798361340543,0.9487500000000001,0.06304580514276784,0.2625737489884098,0.006236676788908132,0.0091112243853151,0.2510353285112495,0.0822124375200398,0.8547760545854772,0.0,0.1452239454145229,0.8892171344165436,0.9473684210526315,0.2620557569848859,0.006195527007914259,set_transformer,"{'batch_size': 64, 'd_model': 64, 'deterministic': True, 'dropout': 0.1, 'ff_dim': 256, 'heads': 2, 'layers': 3, 'learning_rate': 0.001, 'max_epochs': 50, 'patience': 10}",1392,1449,20,1421,d5a0eb546c64ef7f1d7145983015c96edb6248760395da6641a3b54a499c839d,0.06126770636519748,0.06364275668073137,a862fed2f1bcf4f0ae146879cbafb2a39e3514b5cfbb61fac724d7d7b9967e93,0.009168884945282452,0.0623207966389962,3541790720,0.0623207966389962,0.2486400476721187,1,0.02243758984544129,"{'epoch_selection': 112862903, 'fit': 929694609, 'prediction': 1661291745, 'refit': 206112862, 'uncertainty_subsample': 1118664528, 'validation': 1705276445, 'validation_split': 776464145}",,0.8571428571428571,0.0,0.14285714285714285,-0.017188341726415812,bdb2023_sack,1118664528
,fixed_main,0.06172647676091159,0.24472460009827723,-0.00576115265472725,29.044223060831428,attn_relnet,0.06388609584480817,0.062371603107320005,0.2468088352881772,-0.005408667063350213,0.9317136099160929,0.9337500000000001,0.06388609584480817,0.25465074981957236,0.005792316756495721,0.015895926340548254,0.2550167908708853,0.06458065985360467,0.8728122604137784,0.0,0.12718773958622176,0.9342688330871491,0.9473684210526315,0.25376341598963964,0.005751040194239499,attn_relnet,"{'batch_size': 64, 'd_model': 48, 'deterministic': True, 'dropout': 0.1, 'edge_dim': 8, 'edge_hidden': 64, 'learning_rate': 0.0003, 'max_epochs': 50, 'patience': 10}",1392,1449,30,2103,d5a0eb546c64ef7f1d7145983015c96edb6248760395da6641a3b54a499c839d,0.06126848118108585,0.06345057034220532,a862fed2f1bcf4f0ae146879cbafb2a39e3514b5cfbb61fac724d7d7b9967e93,0.019061583577712607,0.06319507406569361,3663446016,0.06319507406569361,0.2526240747897738,1,0.020306553105711007,"{'epoch_selection': 122295504, 'fit': 1180290421, 'prediction': 215185231, 'refit': 514114658, 'uncertainty_subsample': 1118664528, 'validation': 160568143, 'validation_split': 2062456049}",,0.8723257418909592,0.0,0.1276742581090407,-0.031445089668756365,bdb2023_sack,1118664528
,fixed_main,0.06211790993798866,0.24737514172511532,-0.009579355752980133,0.9549014260992408,lightgbm,0.06389333674706313,0.06272976050251865,0.24919208634834783,-0.00881393695118236,0.9742777589318008,0.9254166666666667,0.06389333674706313,0.26207062902527795,0.006413409623261739,0.01337155699053332,0.29262184021419146,0.08006369608634492,0.8736115786842797,0.0,0.12638842131572034,0.9741506646971935,0.9157894736842105,0.2622528016964664,0.006344795504861452,boosted_structure,"{'learning_rate': 0.05, 'max_depth': 5, 'min_child_samples': 50, 'n_estimators': 200, 'reg_alpha': 0.5, 'reg_lambda': 0.5}",1392,1449,30,2103,d5a0eb546c64ef7f1d7145983015c96edb6248760395da6641a3b54a499c839d,0.06126848118108585,0.06345057034220532,a862fed2f1bcf4f0ae146879cbafb2a39e3514b5cfbb61fac724d7d7b9967e93,0.00865800865800865,0.06324144904247035,903925760,0.06324144904247035,0.2901671140456473,1,0.03202141596447764,"{'epoch_selection': 506571664, 'fit': 1741130932, 'prediction': 723575645, 'refit': 310042089, 'uncertainty_subsample': 1118664528, 'validation': 469532820, 'validation_split': 2062456049}",,0.8737060041407867,0.0,0.12629399585921325,-0.03220200376035409,bdb2023_sack,1118664528
,fixed_main,0.061670814519831446,0.2439734500944578,-0.007500163736234634,0.5092153870500624,glm,0.06234021582480794,0.06233811520819656,0.24604587444233045,-0.007020481419888975,0.9368876186252447,0.9386904761904763,0.06234021582480794,0.2584020899227963,0.0047961268239421805,0.011588405858451195,0.2477065057526254,0.07298794792916707,0.87701297785036,0.0,0.12298702214964015,0.9394387001477105,0.9473684210526315,0.2578714743949519,0.0047607080432249625,linear_structure,"{'alpha': 0.3333333333333333, 'batch_size': 64, 'epochs': 50, 'eta0': 0.01, 'learning_rate': 'optimal'}",1392,1449,30,2103,d5a0eb546c64ef7f1d7145983015c96edb6248760395da6641a3b54a499c839d,0.06126848118108585,0.06345057034220532,a862fed2f1bcf4f0ae146879cbafb2a39e3514b5cfbb61fac724d7d7b9967e93,0.011627906976744179,0.06167356531417434,904974336,0.06167356531417434,0.24548820583195297,1,0.02130091194958793,"{'epoch_selection': 1750546247, 'fit': 31299404, 'prediction': 314293282, 'refit': 1811850243, 'uncertainty_subsample': 1118664528, 'validation': 2121475528, 'validation_split': 2062456049}",,0.8771566597653554,0.0,0.12284334023464458,-0.006611623550634826,bdb2023_sack,1118664528
,fixed_main,0.061860906757606325,0.24567291911789643,-0.005984969104645144,27.8264464661479,relnet,0.06364161922680765,0.06250715003496458,0.24775874824816416,-0.005630828424924206,0.9247618852888234,0.9337500000000001,0.06364161922680765,0.25515900159370447,0.005703273938920847,0.011999248786503417,0.2539640538900357,0.07016588136441626,0.860055245081372,0.0,0.13994475491862815,0.9276218611521418,0.9473684210526315,0.25427977754661474,0.005685355169429793,relnet,"{'batch_size': 64, 'd_model': 48, 'deterministic': True, 'dropout': 0.1, 'edge_dim': 8, 'edge_hidden': 64, 'learning_rate': 0.0003, 'max_epochs': 50, 'patience': 10}",1392,1449,30,2103,d5a0eb546c64ef7f1d7145983015c96edb6248760395da6641a3b54a499c839d,0.06126848118108585,0.06345057034220532,a862fed2f1bcf4f0ae146879cbafb2a39e3514b5cfbb61fac724d7d7b9967e93,0.01557793989692792,0.06295793166710598,3636170752,0.06295793166710598,0.25161081574770766,1,0.02244125307185244,"{'epoch_selection': 122295504, 'fit': 1180290421, 'prediction': 215185231, 'refit': 514114658, 'uncertainty_subsample': 1118664528, 'validation': 160568143, 'validation_split': 2062456049}",,0.8592132505175983,0.0,0.14078674948240166,-0.027574544912036814,bdb2023_sack,1118664528
,fixed_main,0.06231724735659233,0.24681245532679733,-0.01077278531526481,17.902508141007274,set_transformer,0.06332372057654677,0.06296586798224937,0.2487813810231889,-0.01031768603509423,0.8614267930713808,0.9145238095238095,0.06332372057654677,0.26114636508407735,0.00747188254857651,0.01785495309983432,0.2510223418768036,0.08262054702702663,0.7779403889429372,0.0,0.22205961105706298,0.8655834564254062,0.9157894736842105,0.26060476669362825,0.0073977305725292436,set_transformer,"{'batch_size': 64, 'd_model': 64, 'deterministic': True, 'dropout': 0.1, 'ff_dim': 256, 'heads': 2, 'layers': 3, 'learning_rate': 0.001, 'max_epochs': 50, 'patience': 10}",1392,1449,30,2103,d5a0eb546c64ef7f1d7145983015c96edb6248760395da6641a3b54a499c839d,0.06126848118108585,0.06345057034220532,a862fed2f1bcf4f0ae146879cbafb2a39e3514b5cfbb61fac724d7d7b9967e93,0.019607843137254916,0.0626188593694969,3555540992,0.0626188593694969,0.24875573670219672,1,0.03748993878651554,"{'epoch_selection': 122295504, 'fit': 1180290421, 'prediction': 215185231, 'refit': 514114658, 'uncertainty_subsample': 1118664528, 'validation': 160568143, 'validation_split': 2062456049}",,0.7784679089026915,0.0,0.22153209109730848,-0.02204034052059911,bdb2023_sack,1118664528
,fixed_main,0.061802499827394795,0.24354138602739975,-0.0075231102728535665,45.41058292100206,attn_relnet,0.06200084845149828,0.06251757264998545,0.24568104872797716,-0.007331401328285626,0.9099562106182727,0.9087500000000001,0.06200084845149828,0.2579087981631678,0.009273397760730039,0.015770658577002668,0.24438428224570938,0.06242013891443874,0.8389536954002728,0.0,0.1610463045997273,0.9150664697193501,0.9263157894736842,0.25682883401543205,0.009062676651686289,attn_relnet,"{'batch_size': 64, 'd_model': 48, 'deterministic': True, 'dropout': 0.1, 'edge_dim': 8, 'edge_hidden': 64, 'learning_rate': 0.0003, 'max_epochs': 50, 'patience': 10}",1392,1449,40,2801,d5a0eb546c64ef7f1d7145983015c96edb6248760395da6641a3b54a499c839d,0.061265330273886726,0.06441827266238401,a862fed2f1bcf4f0ae146879cbafb2a39e3514b5cfbb61fac724d7d7b9967e93,0.01324903143789067,0.061356764348598936,3772416000,0.061356764348598936,0.2423929888450317,1,0.013448038924898112,"{'epoch_selection': 1891143466, 'fit': 1292543668, 'prediction': 966804753, 'refit': 776065830, 'uncertainty_subsample': 1118664528, 'validation': 201297923, 'validation_split': 847153456}",,0.8412698412698413,0.0,0.15873015873015872,-0.001492427679789854,bdb2023_sack,1118664528
,fixed_main,0.06154422977207224,0.2432856911948627,-0.009392321948371397,1.0330941127613187,lightgbm,0.06350888922190576,0.062179899716469963,0.24528532249804239,-0.008681280846194964,0.8632615964337721,0.9258333333333335,0.06350888922190576,0.2631620059796929,0.007183669055586108,0.01537990297550589,0.26953760140706445,0.07369706056282277,0.7934626359409268,0.0,0.20653736405907328,0.8655834564254062,0.9157894736842105,0.26313053543623277,0.007190434948586202,boosted_structure,"{'learning_rate': 0.05, 'max_depth': 5, 'min_child_samples': 50, 'n_estimators': 200, 'reg_alpha': 0.5, 'reg_lambda': 0.5}",1392,1449,40,2801,d5a0eb546c64ef7f1d7145983015c96edb6248760395da6641a3b54a499c839d,0.061265330273886726,0.06441827266238401,a862fed2f1bcf4f0ae146879cbafb2a39e3514b5cfbb61fac724d7d7b9967e93,0.014891041162227607,0.06282366874561103,905498624,0.06282366874561103,0.26659125787839744,1,0.022039001671901814,"{'epoch_selection': 926372738, 'fit': 299752545, 'prediction': 1565985229, 'refit': 405231367, 'uncertainty_subsample': 1118664528, 'validation': 1010674455, 'validation_split': 847153456}",,0.7957211870255348,0.0,0.20427881297446515,-0.025435894408105675,bdb2023_sack,1118664528
,fixed_main,0.06209554802244892,0.24603572081598557,-0.009251820666509836,0.6680978857912123,glm,0.062027497022169815,0.06275277249082574,0.24807620317496304,-0.008705505042637599,0.9386070407249333,0.9745238095238096,0.062027497022169815,0.26070998786095584,0.005738182865385227,0.01034084575248392,0.2446378736571877,0.07743152789053978,0.9087288936837877,0.0,0.09127110631621232,0.9409158050221565,0.968421052631579,0.26032797283940645,0.0057012266642579475,linear_structure,"{'alpha': 0.3333333333333333, 'batch_size': 64, 'epochs': 50, 'eta0': 0.01, 'learning_rate': 'optimal'}",1392,1449,40,2801,d5a0eb546c64ef7f1d7145983015c96edb6248760395da6641a3b54a499c839d,0.061265330273886726,0.06441827266238401,a862fed2f1bcf4f0ae146879cbafb2a39e3514b5cfbb61fac724d7d7b9967e93,0.010869565217391311,0.06138324414043786,905498624,0.06138324414043786,0.24262036623473193,1,0.03358739955229449,"{'epoch_selection': 623574108, 'fit': 1645645944, 'prediction': 995870880, 'refit': 246647323, 'uncertainty_subsample': 1118664528, 'validation': 899440045, 'validation_split': 847153456}",,0.9095928226363009,0.0,0.0904071773636991,-0.0019246426326928745,bdb2023_sack,1118664528
,fixed_main,0.06167246553500234,0.24314559031148025,-0.007418319301486674,44.80520214699209,relnet,0.06197999564421693,0.062362662814431,0.24517148924779947,-0.007176086736051428,0.9122961484766551,0.9087500000000001,0.06197999564421693,0.25808566719306003,0.00885203401375363,0.014961766934151834,0.24425151956067317,0.06407498854432504,0.8405232421640964,0.0,0.1594767578359036,0.9172821270310192,0.9263157894736842,0.2570957749012929,0.0087147596381116,relnet,"{'batch_size': 64, 'd_model': 48, 'deterministic': True, 'dropout': 0.1, 'edge_dim': 8, 'edge_hidden': 64, 'learning_rate': 0.0003, 'max_epochs': 50, 'patience': 10}",1392,1449,40,2801,d5a0eb546c64ef7f1d7145983015c96edb6248760395da6641a3b54a499c839d,0.061265330273886726,0.06441827266238401,a862fed2f1bcf4f0ae146879cbafb2a39e3514b5cfbb61fac724d7d7b9967e93,0.013506239295326641,0.06133729025671463,3728158720,0.06133729025671463,0.24226900961398187,1,0.013625055082281155,"{'epoch_selection': 1891143466, 'fit': 1292543668, 'prediction': 966804753, 'refit': 776065830, 'uncertainty_subsample': 1118664528, 'validation': 201297923, 'validation_split': 847153456}",,0.8426501035196687,0.0,0.15734989648033126,-0.0011745628809345376,bdb2023_sack,1118664528
,fixed_main,0.06127837066257927,0.24114205889237336,-0.010019164309262968,16.582743475213647,set_transformer,0.06199240370399489,0.06188639929185365,0.24302107073880008,-0.009702531759474473,0.9569281852334328,0.8866666666666667,0.06199240370399489,0.25899754044249657,0.008653721264989724,0.015713363894043514,0.24466518238579998,0.0835771266264102,0.8012429454905236,0.0,0.19875705450947634,0.9579025110782866,0.8842105263157894,0.25801081906675033,0.00865476142208582,set_transformer,"{'batch_size': 64, 'd_model': 64, 'deterministic': True, 'dropout': 0.1, 'ff_dim': 256, 'heads': 2, 'layers': 3, 'learning_rate': 0.001, 'max_epochs': 50, 'patience': 10}",1392,1449,40,2801,d5a0eb546c64ef7f1d7145983015c96edb6248760395da6641a3b54a499c839d,0.061265330273886726,0.06441827266238401,a862fed2f1bcf4f0ae146879cbafb2a39e3514b5cfbb61fac724d7d7b9967e93,0.015880322209436137,0.06139232215080776,3600068608,0.06139232215080776,0.2429126435595897,1,0.027542058068600116,"{'epoch_selection': 1891143466, 'fit': 1292543668, 'prediction': 966804753, 'refit': 776065830, 'uncertainty_subsample': 1118664528, 'validation': 201297923, 'validation_split': 847153456}",,0.7964113181504486,0.0,0.20358868184955142,-0.0020728179600650876,bdb2023_sack,1118664528
,fixed_main,0.06214997293078917,0.2468897685248746,-0.014576521940375184,50.00913780601695,attn_relnet,0.06193886322108603,0.0627481317060533,0.24856535454866663,-0.013738095118369037,0.8764192495884314,0.8503571428571428,0.06193886322108603,0.27013881866731093,0.010192913925401363,0.020273729292001788,0.24499608586342475,0.08863977299293031,0.6826258384735511,0.0,0.31737416152644893,0.8737075332348597,0.8421052631578947,0.27048918391171106,0.010189738261927999,attn_relnet,"{'batch_size': 64, 'd_model': 48, 'deterministic': True, 'dropout': 0.1, 'edge_dim': 8, 'edge_hidden': 64, 'learning_rate': 0.0003, 'max_epochs': 50, 'patience': 10}",1392,1449,50,3496,d5a0eb546c64ef7f1d7145983015c96edb6248760395da6641a3b54a499c839d,0.06127535301615752,0.062196168144123536,a862fed2f1bcf4f0ae146879cbafb2a39e3514b5cfbb61fac724d7d7b9967e93,0.020161290322580655,0.06130521952990692,3761430528,0.06130521952990692,0.24297102616230348,1,0.028912637812234177,"{'epoch_selection': 551312863, 'fit': 326395795, 'prediction': 1970916098, 'refit': 64572948, 'uncertainty_subsample': 1118664528, 'validation': 207820927, 'validation_split': 144951248}",,0.6818495514147688,0.0,0.31815044858523117,-0.0004874147969662346,bdb2023_sack,1118664528
