task_id,metric,n_train,model,sd,bca_lower,bca_upper,confidence_level,interval_method,bias_correction,acceleration,adjusted_lower_quantile,adjusted_upper_quantile,repeats,bootstrap_draws,bootstrap_unit,jackknife_unit,bootstrap_index_sha256
bdb2023_sack,game_equal_calibrated_brier,30,set_transformer,0.0049513804999605756,0.004331631329845488,0.00582310084011925,0.95,BCa,0.10345734693318248,0.053953868366155296,0.056594385772403444,0.9923537510667841,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_brier,40,set_transformer,0.0050762068436827155,0.004456045439135482,0.005885147145152625,0.95,BCa,0.09841848125872729,0.04497077920390635,0.05268859130771014,0.9910281090564691,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_brier,50,set_transformer,0.004934697247263444,0.0043534120362944155,0.005769414976944681,0.95,BCa,0.1052215641319016,0.055297541404908765,0.0573990483311651,0.9925881173977718,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_brier,60,set_transformer,0.004888177765058064,0.004324986678308524,0.005671305318105649,0.95,BCa,0.10925529964619017,0.047444005167995296,0.05568464728966893,0.9918855702801371,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,10,linear_structure,0.01584458070221805,0.013973653552169406,0.018347979867075516,0.95,BCa,0.10824670166073914,0.046406357016657296,0.05513939647090965,0.9917132465625312,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,20,linear_structure,0.015557265084893959,0.013724991325419829,0.018213773573796926,0.95,BCa,0.11303854064456521,0.055272388286784546,0.059048686909527914,0.9929420936845934,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,30,linear_structure,0.015376052949860332,0.013532633404730435,0.017993660243678895,0.95,BCa,0.10900313977014242,0.0552950385040044,0.058195580380164924,0.9927623064961357,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,40,linear_structure,0.015390395836286026,0.013546257012534792,0.017934083873069048,0.95,BCa,0.10824670166073914,0.05127060041382752,0.05672052787474202,0.9922776694028725,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,50,linear_structure,0.015184018252633633,0.013413251036440324,0.01759021181822633,0.95,BCa,0.1011895399606471,0.04842782224877215,0.054347938704028265,0.9915963205514171,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,60,linear_structure,0.0149695895170576,0.01316556830886269,0.01741574923049775,0.95,BCa,0.10244936772754448,0.04929255860389656,0.054882038781466136,0.9917633804250301,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,10,boosted_structure,0.015656416352297017,0.013789882270947351,0.01829852503524567,0.95,BCa,0.1077424440226698,0.05398698910162564,0.05750118929841758,0.9925596364816041,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,20,boosted_structure,0.016067532145945893,0.014125116462643281,0.018992489655614054,0.95,BCa,0.1079945694091542,0.06115239925573039,0.05990495231243731,0.9933442982221046,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,30,boosted_structure,0.01558962033072212,0.013681869833201861,0.01832377615024409,0.95,BCa,0.10547362176886818,0.05750010772165752,0.058170218149576625,0.9928426329669044,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,40,boosted_structure,0.015422904879245188,0.013478938361662423,0.018299674305869984,0.95,BCa,0.10370935811965017,0.06232887266355255,0.0593739049921555,0.9932821854583938,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,50,boosted_structure,0.015174720466738399,0.013363934370493293,0.017693345152049428,0.95,BCa,0.10093759374265115,0.05307116507961474,0.05578829444739186,0.9921309027523743,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,60,boosted_structure,0.015207796630522321,0.013417163615256909,0.017661400945530557,0.95,BCa,0.11177728320980798,0.04612909192384183,0.05578002757321726,0.991856739218518,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,10,relnet,0.014858748781519623,0.013016526452864137,0.017525249606385938,0.95,BCa,0.11379538129883492,0.05441666331675806,0.058928208614641764,0.992883723204117,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,20,relnet,0.015450030189439998,0.013578306219111167,0.018091284631001577,0.95,BCa,0.10471746889621163,0.05276709253737181,0.056471524775692394,0.9922789980703983,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,30,relnet,0.015239720309377997,0.013331303258084468,0.01798316860407793,0.95,BCa,0.1127862748359439,0.05364619139738488,0.05845803093143609,0.9927543965315574,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,40,relnet,0.015358776651579233,0.013510622913734978,0.017856002286035753,0.95,BCa,0.09665547500856761,0.048043120760264305,0.05331184903989039,0.9913145485077339,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,50,relnet,0.015043025813513883,0.01317490934987492,0.01757080111293969,0.95,BCa,0.10244936772754448,0.049613169250523816,0.05498516338596815,0.9918013333477403,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,60,relnet,0.015209835954131815,0.013374629869992102,0.017802501240080957,0.95,BCa,0.1084988407938276,0.05196691402071174,0.05700044131149412,0.9923686001407925,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,10,attn_relnet,0.01481637314315039,0.012976464880710203,0.017496500762121118,0.95,BCa,0.11707578313820405,0.05403389752333519,0.05950772412223865,0.9929888569751293,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,20,attn_relnet,0.015457299120517657,0.013593787490011423,0.018075558251503237,0.95,BCa,0.10673401079978624,0.05222900375581272,0.056716693682605346,0.9923142984613218,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,30,attn_relnet,0.015204059387953961,0.013301717896738533,0.01793478759881642,0.95,BCa,0.11379538129883492,0.054363103778182695,0.05891050440988377,0.992877935374036,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,40,attn_relnet,0.015367929733717043,0.013512661684908757,0.017865167459974386,0.95,BCa,0.09816660462125527,0.047554426911251106,0.053459157923161804,0.9913339784837042,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,50,attn_relnet,0.01503619396001269,0.013180776739572906,0.017573739487903025,0.95,BCa,0.10471746889621163,0.050234906706824525,0.0556514477509471,0.9919870946890261,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,60,attn_relnet,0.015209200483118546,0.013378258069060848,0.017775283951610616,0.95,BCa,0.10648191949286798,0.05181005068975055,0.05652787155672373,0.9922545335218079,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,10,set_transformer,0.015197260849407314,0.013382013134083872,0.017847215014591904,0.95,BCa,0.11253401620461544,0.05586107392331229,0.05913491848313046,0.9929828477762558,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,20,set_transformer,0.015160018683521199,0.013350984727025521,0.017529610570559646,0.95,BCa,0.0933821132232494,0.04570838225125722,0.051925377793118344,0.9908478959640704,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,30,set_transformer,0.015158452245471037,0.013228232214796569,0.017691745345176566,0.95,BCa,0.09489276913113849,0.05140949596209819,0.0540274911006316,0.9916321394618746,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,40,set_transformer,0.015629396251099728,0.013772955827478756,0.018040550363826735,0.95,BCa,0.10295334425500394,0.043461916088972666,0.053115023718318166,0.991082950041019,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,50,set_transformer,0.015040187757130119,0.013258308658541254,0.017570582429201037,0.95,BCa,0.10219738922948704,0.05703045681742293,0.05732919373809808,0.9926401898298447,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibrated_log_loss,60,set_transformer,0.014619834255810434,0.012910965088462692,0.016944867175334232,0.95,BCa,0.09992987277793945,0.04776893365478465,0.05388224627326155,0.9914519958618229,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,10,linear_structure,0.009177110490715533,0.008139700330439259,0.01053403772017759,0.95,BCa,0.11833780976534068,0.03433920893055023,0.053290713932182765,0.9907725172654434,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,20,linear_structure,0.009246983168411214,0.00819043307091665,0.010632604993271299,0.95,BCa,0.10572568610707413,0.038103487952411405,0.05195882599033791,0.9905601188524179,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,30,linear_structure,0.00914409954993422,0.00809759542015997,0.010503183638302428,0.95,BCa,0.11960002489866088,0.037485758181934614,0.05457830544113723,0.9912250494718633,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,40,linear_structure,0.009347436686276852,0.008312474024747697,0.010654400503036615,0.95,BCa,0.11001182102288878,0.033049864202096456,0.051197699625307846,0.990149632213662,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,50,linear_structure,0.009520891649418545,0.00843516291684097,0.010878979224504112,0.95,BCa,0.10244936772754448,0.03480987816903025,0.05026878736783791,0.9899474420758299,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,60,linear_structure,0.009446175043522919,0.008433022933373783,0.010757571999130433,0.95,BCa,0.11202952040800261,0.03565096807961654,0.052435235280188175,0.9905952727757346,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,10,boosted_structure,0.009274536328302876,0.008205063580949055,0.010588847703608914,0.95,BCa,0.1084988407938276,0.030982773473372333,0.05024097696220714,0.9897916263402273,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,20,boosted_structure,0.009567625974365165,0.00847010045399266,0.010992730191054295,0.95,BCa,0.1079945694091542,0.036508101546115626,0.051901521831682784,0.9904820671370513,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,30,boosted_structure,0.00916875661267705,0.00815181996199028,0.010515059701202402,0.95,BCa,0.12667201016581164,0.03619322731800635,0.055631130992340294,0.9914318145392738,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,40,boosted_structure,0.009181132396809923,0.008140576081459483,0.01058447256391404,0.95,BCa,0.1193475666922751,0.0345061748650191,0.05355196549699576,0.990847234016114,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,50,boosted_structure,0.009200163404617068,0.008125755843226726,0.010577632886936004,0.95,BCa,0.1049695131798047,0.03597984031084283,0.05113317014450891,0.9902447926931965,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,60,boosted_structure,0.009110747461370373,0.008144202088514763,0.010365368272036673,0.95,BCa,0.11480460365242844,0.03331374643256697,0.05224101676487547,0.9904513329246305,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,10,relnet,0.009099005461971505,0.00806140157964894,0.010531717055752012,0.95,BCa,0.12313524773483664,0.039901923185514374,0.05611375834879173,0.9916915751941089,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,20,relnet,0.009397102427287135,0.008376599269619808,0.010820413521452625,0.95,BCa,0.11783297660947314,0.04302535292710048,0.05602838811382305,0.9917938767806593,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,30,relnet,0.009208145475725541,0.008211130398005232,0.010552017917678094,0.95,BCa,0.11202952040800261,0.03964086150066746,0.053723353282351616,0.9910923935009127,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,40,relnet,0.009399922820052729,0.008293878128641565,0.010796470181752576,0.95,BCa,0.09942605041158487,0.03413907160760952,0.04947209082728066,0.9896812684110606,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,50,relnet,0.009101791701001125,0.008106943784928338,0.01050765952192607,0.95,BCa,0.12540870112199434,0.04531236675135341,0.058399980079543445,0.9924171582992906,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,60,relnet,0.009328740230833516,0.008294373647560225,0.010729759743784812,0.95,BCa,0.1193475666922751,0.04119624957438357,0.0557442336791068,0.9916548300319723,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,10,attn_relnet,0.009117489503673037,0.00807869962343527,0.010554590323182131,0.95,BCa,0.1165710248062833,0.04019332153077586,0.054836725902137395,0.9913952734919967,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,20,attn_relnet,0.00931821022860505,0.008286839761367005,0.010775434465941557,0.95,BCa,0.11429997792338967,0.04526015747541729,0.056021988344555906,0.9918799651306708,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,30,attn_relnet,0.009147334832415303,0.008140763470875194,0.01045983193851191,0.95,BCa,0.10749032548488587,0.03848803156495917,0.05243425833663451,0.9907056698691398,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,40,attn_relnet,0.009358390773847272,0.008266726251057191,0.010754454510986954,0.95,BCa,0.10295334425500394,0.03539657216273285,0.05055237096486981,0.9900537973488039,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,50,attn_relnet,0.008994179453594743,0.008013562317469141,0.010325015816302135,0.95,BCa,0.11455228714160764,0.04196893465962978,0.05499853388197906,0.9915047236188445,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,60,attn_relnet,0.009303851377680389,0.008279526115263,0.010694791562224576,0.95,BCa,0.11505692747233794,0.04091222063504714,0.054758159959697406,0.9914040073850853,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,10,set_transformer,0.009104473249980418,0.0080683347137055,0.010402661746632832,0.95,BCa,0.11253401620461544,0.03309781107305366,0.05171555636015357,0.9902976891181834,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,20,set_transformer,0.009261981314045754,0.008201037235861238,0.010669089399533578,0.95,BCa,0.11480460365242844,0.03632133812674491,0.053213661937161816,0.9908296475046934,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,30,set_transformer,0.009703364309741887,0.00853575456107099,0.011209435085390036,0.95,BCa,0.10421340026908517,0.04169123295022001,0.052802093972598496,0.9909302138278376,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,40,set_transformer,0.008984586595628046,0.008025883015122259,0.0102412694516696,0.95,BCa,0.11329081364694277,0.03733289817262784,0.053233276533240115,0.9908743334835441,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,50,set_transformer,0.009065246158911102,0.008074668719036731,0.010425012233748254,0.95,BCa,0.11404767598129187,0.04281872025598852,0.05517130761763234,0.9915803122890998,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,calibration_bias,60,set_transformer,0.009106508365218176,0.008104619856199891,0.010474011702465362,0.95,BCa,0.11606629617269623,0.04251258478762138,0.055490737912098964,0.9916456995922072,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibration_bias,10,linear_structure,0.009517651407129554,0.00843978697269887,0.010924112730939692,0.95,BCa,0.11127283013139141,0.03425315041729467,0.05183412223641615,0.9903756166204778,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
bdb2023_sack,game_equal_calibration_bias,20,linear_structure,0.009662436196014545,0.008547883162147751,0.011133465803582132,0.95,BCa,0.10900313977014242,0.03741337795387643,0.05239321107559519,0.9906525621095856,100,10000,complete_repeat_5x6_vector,delete_one_complete_repeat_5x6_vector,809a3f2f1d77cce8aa4e86320f229cd025238ab79be8d1df66d61a601099ba7f
