metric,model,n_train,contrast,n_repeats,mean,sd,mcse,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper,confidence,max_t_critical,bootstrap_draws,fixed_mean,tuned_mean,relative_change,significant_shift
mean_width_inclusive,ridge_sgd_l2,160,tuned - fixed,50,-2.9051683189069393,0.18719931001177786,0.026473980308554176,-2.9583697740933648,-2.851966863720514,-3.012360448187295,-2.7979761896265836,0.95,4.048961585338955,10000,22.647477285044644,19.742308966137706,-0.12827778928054734,True
mean_q,ridge_sgd_l2,160,tuned - fixed,50,-0.07432279243705846,0.06834835973979253,0.009665917730996981,-0.09374718132788012,-0.0548984035462368,-0.11345972201691192,-0.035185862857205,0.95,4.048961585338955,10000,0.3260251837249816,0.25170239128792316,-0.2279664153176382,True
crps_game_equal,ridge_sgd_l2,160,tuned - fixed,50,-0.000310375374027341,2.148751655039227e-05,3.038793732728109e-06,-0.0003164820586553524,-0.00030426868939932957,-0.0003226793331169259,-0.0002980714149377561,0.95,4.048961585338955,10000,0.014186691050131236,0.013876315676103894,-0.021877925791897037,True
coverage_game_equal,ridge_sgd_l2,160,tuned - fixed,50,-0.0104658701229471,0.002210396121058318,0.00031259721726175553,-0.011094057749126567,-0.009837682496767634,-0.011731564247323804,-0.009200175998570398,0.95,4.048961585338955,10000,0.9377958557674683,0.9273299856445212,-0.01116007290774611,True
mean_width_game_equal,ridge_sgd_l2,160,tuned - fixed,50,-2.8825775981812263,0.18514567439057886,0.026183552373786962,-2.93519541658254,-2.8299597797799128,-2.9885937959104,-2.7765614004520525,0.95,4.048961585338955,10000,21.592055388160492,18.709477789979264,-0.1335017693480826,True
mean_width_inclusive_game_equal,ridge_sgd_l2,160,tuned - fixed,50,-2.8825775981812263,0.1851456743905789,0.026183552373786972,-2.93519541658254,-2.8299597797799128,-2.9885937959104005,-2.776561400452052,0.95,4.048961585338955,10000,22.592055388160492,19.709477789979264,-0.1275925341300225,True
crps,set_transformer,160,tuned - fixed,50,-7.35877349268953e-05,0.00013204151523949555,1.867349016479883e-05,-0.00011111351830355285,-3.606195155023775e-05,-0.00014919597926837057,2.020509414579961e-06,0.95,4.048961585338955,10000,0.012884773854730039,0.012811186119803144,-0.00571121664660657,False
coverage,set_transformer,160,tuned - fixed,50,0.0020092749571623413,0.0040076377185858485,0.0005667655614702076,0.0008703169210704407,0.003148232993254242,-0.0002855370291235935,0.0043040869434482765,0.95,4.048961585338955,10000,0.9222837522852585,0.9242930272424208,0.002178586527393232,False
mean_width,set_transformer,160,tuned - fixed,50,-0.09458694162794071,0.4963001468010785,0.07018743986138432,-0.23563388254557935,0.046459999289697934,-0.37877318939997395,0.1895993061440925,0.95,4.048961585338955,10000,14.704393416838073,14.609806475210132,-0.006432563312651084,False
mean_width_inclusive,set_transformer,160,tuned - fixed,50,-0.09458694162794064,0.4963001468010787,0.07018743986138436,-0.23563388254557938,0.04645999928969809,-0.378773189399974,0.18959930614409276,0.95,4.048961585338955,10000,15.704393416838073,15.609806475210132,-0.006022960525589329,False
mean_q,set_transformer,160,tuned - fixed,50,-0.10861447874687455,0.18382330118063941,0.025996540560985444,-0.1608564828406251,-0.056372474653124,-0.21387347283001062,-0.0033554846637384728,0.95,4.048961585338955,10000,0.2716464260332083,0.16303194728633374,-0.39983768729427943,True
crps_game_equal,set_transformer,160,tuned - fixed,50,-7.412736433562699e-05,0.00013197607010378086,1.8664234824946925e-05,-0.00011163454841053136,-3.662018026072262e-05,-0.00014969813416158264,1.4434054903286444e-06,0.95,4.048961585338955,10000,0.012849111777162312,0.012774984412826686,-0.005769065256898077,False
coverage_game_equal,set_transformer,160,tuned - fixed,50,0.001942236976662608,0.003955023867656032,0.0005593248393148453,0.0008182316315408387,0.003066242321784377,-0.0003224478114490846,0.0042069217647743,0.95,4.048961585338955,10000,0.9224254125771734,0.924367649553836,0.0021055761801229795,False
mean_width_game_equal,set_transformer,160,tuned - fixed,50,-0.09477637212019459,0.49522304656425464,0.07003511488508916,-0.23551720453787633,0.045964460297487145,-0.3783458619147211,0.18879311767433193,0.95,4.048961585338955,10000,14.720581620971782,14.625805248851588,-0.006438357842136533,False
mean_width_inclusive_game_equal,set_transformer,160,tuned - fixed,50,-0.09477637212019459,0.49522304656425464,0.07003511488508916,-0.23551720453787633,0.045964460297487145,-0.3783458619147211,0.18879311767433193,0.95,4.048961585338955,10000,15.720581620971782,15.625805248851588,-0.006028808246748309,False
crps,zoo_cnn,160,tuned - fixed,50,-0.0001627789390580019,0.00038721291125888785,5.476017506282889e-05,-0.0002728236307005564,-5.2734247415447424e-05,-0.0003845007842938323,5.894290617782847e-05,0.95,4.048961585338955,10000,0.013510016430706423,0.013347237491648421,-0.012048759518014176,False
