metric,n_train,model_a,model_b,contrast,fixed_mean_difference,fixed_lower,fixed_upper,tuned_mean_difference,tuned_lower,tuned_upper,estimand_type,fixed_eligible,tuned_eligible,fixed_conclusion,tuned_conclusion,conclusion_state_changed,conclusion_changed
crps_game_equal,360,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,0.0008128914298733103,0.0007615787821259048,0.0008642040776207158,0.0009057066888881006,0.0008493584470090795,0.0009620549307671216,crps,True,True,opposite,opposite,False,False
crps_game_equal,360,zoo_cnn,set_transformer,zoo_cnn - set_transformer,0.00042107363068241504,0.0002572494564297333,0.0005848978049350968,0.0003730008664614424,0.0002632489582159364,0.00048275277470694836,crps,True,True,opposite,opposite,False,False
mean_width_game_equal,360,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,7.87389994461576,7.643532589322871,8.104267299908647,4.987617119036316,4.815003012793742,5.16023122527889,coverage_qualified_width,True,True,opposite,opposite,False,False
mean_width_game_equal,360,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,7.564888884754627,7.083013668289005,8.046764101220248,4.736672903063198,4.327356414428219,5.145989391698177,coverage_qualified_width,True,True,opposite,opposite,False,False
mean_width_game_equal,360,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,7.008967632293175,6.613269207913375,7.404666056672975,4.355275365802729,4.110384912954341,4.600165818651117,coverage_qualified_width,True,True,opposite,opposite,False,False
mean_width_game_equal,360,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,-0.30901105986113253,-0.8029566122868645,0.18493449256459954,-0.25094421597311806,-0.6603947419780836,0.1585063100318474,coverage_qualified_width,True,True,inconclusive,inconclusive,False,False
mean_width_game_equal,360,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,-0.8649323123225833,-1.3109004147119532,-0.4189642099332134,-0.6323417532335873,-0.9029250956026823,-0.36175841086449234,coverage_qualified_width,True,True,supported,supported,False,False
mean_width_game_equal,360,zoo_cnn,set_transformer,zoo_cnn - set_transformer,-0.5559212524614506,-1.0894934307013329,-0.022349074221568288,-0.3813975372604692,-0.8233455924487081,0.06055051792776972,coverage_qualified_width,True,True,supported,inconclusive,True,True
mean_width_inclusive_game_equal,360,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,7.8738999446157605,7.643532589322872,8.10426729990865,4.987617119036317,4.815003012793743,5.160231225278891,coverage_qualified_width,True,True,opposite,opposite,False,False
mean_width_inclusive_game_equal,360,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,7.564888884754627,7.083013668289005,8.046764101220248,4.736672903063198,4.327356414428219,5.145989391698177,coverage_qualified_width,True,True,opposite,opposite,False,False
mean_width_inclusive_game_equal,360,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,7.008967632293175,6.613269207913375,7.404666056672975,4.355275365802729,4.110384912954341,4.600165818651117,coverage_qualified_width,True,True,opposite,opposite,False,False
mean_width_inclusive_game_equal,360,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,-0.30901105986113214,-0.802956612286864,0.1849344925645997,-0.2509442159731179,-0.6603947419780831,0.1585063100318474,coverage_qualified_width,True,True,inconclusive,inconclusive,False,False
