branch,coverage,coverage_game_equal,crps,crps_game_equal,elapsed_seconds,execution_queue,manifest_hash,mean_q,mean_width,mean_width_game_equal,mean_width_inclusive,mean_width_inclusive_game_equal,model,model_config_hash,model_display_name,n_calibration,n_test,n_test_games,n_train,n_train_plays,parameter_count,repeat,std_q,std_width,timestamp_utc
main,0.9153336564873162,0.9161342320147108,0.01346859936048011,0.013375153460639905,36.10815895907581,cpu_tabular,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,1.4787526256261108,13.865729520116336,13.884667910738868,14.865729520116336,14.884667910738864,lightgbm_multiclass,5689446e19bdea1df411111e1e4b5cc50183c270622d0757b33c51d0a5938a1c,LightGBM,6242,6189,137,360,16200,12800,54,0.581782247435247,3.8774333692745326,2026-08-20T06:18:17.867392+00:00
main,0.9343997414768137,0.9337563496352034,0.01439022782434851,0.01430983070799178,163.026926019229,cpu_tabular,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,0.34011956697366297,21.56907416383907,21.50887059105791,22.56907416383907,22.50887059105791,ridge_sgd_l2,851f14fb6b5ecda88baab0b92a7a36c949fdd0437766fc7d2433f329e2fde2f3,L2 one-vs-rest logistic,6242,6189,137,360,16200,3280,54,0.6375261647824582,8.782987691282667,2026-08-20T06:17:36.092804+00:00
main,0.9195346582646631,0.9194515524488233,0.012705266856229918,0.012632012849568261,235.77524464693852,gpu_neural,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,0.0,14.207788010987235,14.2217091744835,15.207788010987235,15.2217091744835,set_transformer,6f4dec421d8ca8a60ca233da0707302c871aa8127caae786bc585c163e11c567,Set Transformer,6242,6189,137,360,16200,157416,54,0.0,4.14025254238401,2026-08-20T08:44:43.072440+00:00
main,0.9229277750848279,0.9228049465155946,0.013087462741254646,0.013022587821379801,48.870646852999926,gpu_neural,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,0.0,14.78655679431249,14.822563754966286,15.78655679431249,15.822563754966284,zoo_cnn,219344d288a1f6230782c6839c7a9758e13c3625ddae1b87e29779a206a56278,Zoo CNN,6242,6189,137,360,16200,145584,54,0.0,5.2054282977459785,2026-08-20T08:40:44.534275+00:00
main,0.9195758564437194,0.9195678682377013,0.014290007911194773,0.014275271429696182,10.244397128932178,cpu_tabular,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,1.1128874388254486,16.748613376835237,16.751095844258394,17.748613376835237,17.751095844258394,lightgbm_multiclass,5689446e19bdea1df411111e1e4b5cc50183c270622d0757b33c51d0a5938a1c,LightGBM,6088,6130,137,20,913,8600,55,0.6181411896324709,7.273278023805255,2026-08-20T06:08:35.727748+00:00
main,0.9363784665579119,0.9357814647707935,0.01415542657788468,0.014139418405364463,14.360063236672431,cpu_tabular,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,0.166557911908646,21.73115823817292,21.68385089864813,22.73115823817292,22.68385089864813,ridge_sgd_l2,851f14fb6b5ecda88baab0b92a7a36c949fdd0437766fc7d2433f329e2fde2f3,L2 one-vs-rest logistic,6088,6130,137,20,913,3280,55,0.39637457459342695,8.755828758336396,2026-08-20T06:08:19.972315+00:00
main,0.9265905383360522,0.926097569911225,0.013795660376751891,0.013784114189025126,28.24946079705842,gpu_neural,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,0.25040783034257746,17.755464926590538,17.74463692071068,18.755464926590538,18.74463692071068,set_transformer,6f4dec421d8ca8a60ca233da0707302c871aa8127caae786bc585c163e11c567,Set Transformer,6088,6130,137,20,913,157416,55,0.47427267488849423,4.234026096090127,2026-08-20T08:32:34.916115+00:00
main,0.9132137030995106,0.9131765771713409,0.01795013394349433,0.01795553033328199,22.7251864830032,gpu_neural,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,3.961174551386623,18.21957585644372,18.24437555810507,19.21957585644372,19.24437555810507,zoo_cnn,219344d288a1f6230782c6839c7a9758e13c3625ddae1b87e29779a206a56278,Zoo CNN,6088,6130,137,20,913,145584,55,1.2693121987363831,8.691091480386577,2026-08-20T08:32:04.095087+00:00
main,0.9164763458401305,0.9166268135283036,0.013937381251151586,0.013913132154197518,12.771702663041651,cpu_tabular,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,1.9401305057096248,14.912724306688418,14.943258471611948,15.912724306688418,15.943258471611948,lightgbm_multiclass,5689446e19bdea1df411111e1e4b5cc50183c270622d0757b33c51d0a5938a1c,LightGBM,6088,6130,137,40,1804,9600,55,0.2664181096862161,5.912042342305765,2026-08-20T06:09:22.241359+00:00
main,0.935399673735726,0.9346328977903934,0.014133058874275035,0.014116083087908904,22.988584441132843,cpu_tabular,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,0.26231647634584015,21.35236541598695,21.30791667836449,22.35236541598695,22.30791667836449,ridge_sgd_l2,851f14fb6b5ecda88baab0b92a7a36c949fdd0437766fc7d2433f329e2fde2f3,L2 one-vs-rest logistic,6088,6130,137,40,1804,3280,55,0.5419571841930245,8.679279299947567,2026-08-20T06:09:04.085761+00:00
main,0.9249592169657422,0.9248127115430073,0.013667278504272013,0.01363548628691813,40.32392657198943,gpu_neural,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,0.4523654159869494,16.176019575856444,16.162633392862897,17.176019575856444,17.162633392862897,set_transformer,6f4dec421d8ca8a60ca233da0707302c871aa8127caae786bc585c163e11c567,Set Transformer,6088,6130,137,40,1804,157416,55,0.6261019916461308,4.815016262523112,2026-08-20T08:33:37.500672+00:00
main,0.9150081566068515,0.9146832041933665,0.014631779435004601,0.014653921877997585,16.36909201112576,gpu_neural,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,1.7076672104404567,15.135562805872757,15.152654841285683,16.135562805872755,16.152654841285685,zoo_cnn,219344d288a1f6230782c6839c7a9758e13c3625ddae1b87e29779a206a56278,Zoo CNN,6088,6130,137,40,1804,145584,55,0.5512026692833679,4.946678436978787,2026-08-20T08:32:54.088608+00:00
main,0.9099510603588907,0.9106692898539056,0.013747454452202231,0.013719523440295454,13.989774074871093,cpu_tabular,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,2.0384991843393148,13.923980424143556,13.923368805559534,14.923980424143556,14.923368805559534,lightgbm_multiclass,5689446e19bdea1df411111e1e4b5cc50183c270622d0757b33c51d0a5938a1c,LightGBM,6088,6130,137,80,3673,10800,55,0.2406394756381947,4.536118441307148,2026-08-20T06:10:28.239927+00:00
main,0.935399673735726,0.9347950877962897,0.014141842912685844,0.014125729802892025,41.090250910725445,cpu_tabular,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,0.3376835236541599,21.226916802610113,21.18171551596721,22.226916802610113,22.18171551596721,ridge_sgd_l2,851f14fb6b5ecda88baab0b92a7a36c949fdd0437766fc7d2433f329e2fde2f3,L2 one-vs-rest logistic,6088,6130,137,80,3673,3280,55,0.6484283377457323,8.804500535696244,2026-08-20T06:10:08.832013+00:00
main,0.9132137030995106,0.9127397257661478,0.013173981193678255,0.013159482324511583,49.65527816186659,gpu_neural,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,0.4729200652528548,14.362805872756933,14.362272789622974,15.362805872756933,15.362272789622972,set_transformer,6f4dec421d8ca8a60ca233da0707302c871aa8127caae786bc585c163e11c567,Set Transformer,6088,6130,137,80,3673,157416,55,0.5067668594471231,3.829135792419377,2026-08-20T08:34:53.140972+00:00
main,0.9275693311582381,0.9278940106736087,0.01391723634088161,0.01389042194970675,20.656146326102316,gpu_neural,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,0.4846655791190865,16.11827079934747,16.132826028453955,17.11827079934747,17.132826028453955,zoo_cnn,219344d288a1f6230782c6839c7a9758e13c3625ddae1b87e29779a206a56278,Zoo CNN,6088,6130,137,80,3673,145584,55,0.6917761048342471,6.98041982979823,2026-08-20T08:34:00.953502+00:00
main,0.9184339314845025,0.9187292303197909,0.013508926846272041,0.013480783307783508,23.14224638324231,cpu_tabular,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,1.9781402936378467,13.927406199021208,13.942443070766025,14.927406199021208,14.942443070766023,lightgbm_multiclass,5689446e19bdea1df411111e1e4b5cc50183c270622d0757b33c51d0a5938a1c,LightGBM,6088,6130,137,160,7317,11400,55,0.6124651220716137,4.1877673400354185,2026-08-20T06:12:16.012327+00:00
main,0.9360522022838499,0.9352666804794953,0.014167510482299063,0.01415283221215529,76.5575779331848,cpu_tabular,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,0.1466557911908646,21.630831973898857,21.586443002220147,22.630831973898857,22.586443002220147,ridge_sgd_l2,851f14fb6b5ecda88baab0b92a7a36c949fdd0437766fc7d2433f329e2fde2f3,L2 one-vs-rest logistic,6088,6130,137,160,7317,3280,55,0.3537913072300263,8.747855460637822,2026-08-20T06:11:47.504018+00:00
main,0.9177814029363784,0.9169752747201407,0.012642356823946028,0.012647641165617172,113.68315675808117,gpu_neural,9c5f075e997fceb3fc44b4180209091435c495fb2a260a383b1a3efd8787f877,0.3611745513866232,14.26084828711256,14.26290040824962,15.26084828711256,15.26290040824962,set_transformer,6f4dec421d8ca8a60ca233da0707302c871aa8127caae786bc585c163e11c567,Set Transformer,6088,6130,137,160,7317,157416,55,0.480380203617655,4.670614084437677,2026-08-20T08:37:30.375881+00:00
