task_id,metric,n_train,model_left,model_right,mean_difference,standard_error,simultaneous_lower,simultaneous_upper,confidence_level,max_t_critical,bootstrap_draws,bootstrap_unit,bootstrap_index_sha256,family_contrasts
bdb2021_completion,primary_loss,10,linear_structure,boosted_structure,-0.018543091726733643,0.0004441752870182699,-0.02087604430082289,-0.016210139152644396,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,10,linear_structure,relnet,-0.005678264186626892,0.0005552841177238972,-0.008594796352320203,-0.0027617320209335815,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,10,linear_structure,attn_relnet,-0.005764339379107186,0.0005648137855630333,-0.00873092444905992,-0.002797754309154451,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,10,linear_structure,set_transformer,-0.008792618279275086,0.0007546186790760836,-0.01275612016976627,-0.004829116388783903,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,10,boosted_structure,relnet,0.01286482754010675,0.0007335741599257779,0.009011858285169774,0.016717796795043725,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,10,boosted_structure,attn_relnet,0.012778752347626463,0.0007348134716532749,0.008919273825809352,0.016638230869443573,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,10,boosted_structure,set_transformer,0.009750473447458554,0.0008911629815745156,0.005069796623329438,0.01443115027158767,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,10,relnet,attn_relnet,-8.607519248029106e-05,0.00011339344259488859,-0.0006816543062181191,0.000509503921257537,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,10,relnet,set_transformer,-0.003114354092648192,0.0006777596981909745,-0.0066741677038983545,0.0004454595186019713,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,10,attn_relnet,set_transformer,-0.0030282789001679004,0.0006781107818522058,-0.006589936516600541,0.0005333787162647399,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,20,linear_structure,boosted_structure,-0.010384076572435834,0.0003032600828749128,-0.011976896820745698,-0.00879125632412597,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,20,linear_structure,relnet,-0.007949659567695173,0.00039854411698188763,-0.01004294244671941,-0.005856376688670937,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,20,linear_structure,attn_relnet,-0.007977325326741821,0.0003966256730368427,-0.010060531916358147,-0.005894118737125497,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,20,linear_structure,set_transformer,-0.011058236597611171,0.0005934221312962702,-0.014175081971928937,-0.007941391223293405,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,20,boosted_structure,relnet,0.0024344170047406613,0.0004924741200596577,-0.00015221669516227252,0.005021050704643595,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,20,boosted_structure,attn_relnet,0.002406751245694012,0.0004912906971494224,-0.00017366673351180018,0.004987169224899824,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,20,boosted_structure,set_transformer,-0.0006741600251753344,0.0006143623180582904,-0.003900990047527684,0.002552669997177015,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,20,relnet,attn_relnet,-2.7665759046649198e-05,1.3659891560488735e-05,-9.941193698407995e-05,4.408041889078156e-05,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,20,relnet,set_transformer,-0.0031085770299159954,0.000651287579179827,-0.006529350491942113,0.0003121964321101218,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,20,attn_relnet,set_transformer,-0.003080911270869347,0.0006505312733781885,-0.006497712369690442,0.00033588982795174907,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,40,linear_structure,boosted_structure,-0.0034882143219077677,0.00021497536435476772,-0.004617334613592523,-0.002359094030223012,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,40,linear_structure,relnet,-0.00681062062807168,0.0002926501394831102,-0.008347714014779203,-0.005273527241364155,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,40,linear_structure,attn_relnet,-0.006718531226800789,0.0002959433958547182,-0.00827292186338652,-0.005164140590215059,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
bdb2021_completion,primary_loss,40,linear_structure,set_transformer,-0.009216667261881736,0.0005043177640327541,-0.011865507618708596,-0.006567826905054877,0.95,5.25232412129513,10000,complete_repeat_5x6_vector,93e68f5ec81e1b3dff9621a6251b6fc02ec6ae5b4645f15a0d8a3a7574dd70fd,60
