task_id,metric,n_train,model_left,model_right,width_mean_difference_left_minus_right,width_simultaneous_lower,width_simultaneous_upper,target_coverage,coverage_mean_left,coverage_mean_right,coverage_lcb_left,coverage_lcb_right,coverage_controlled_left,coverage_controlled_right,both_coverage_controlled,sharper_model,sharper_at_controlled_coverage,conclusion,decision_rule,confidence_level,width_family_contrasts,coverage_family_members,bootstrap_draws,bootstrap_unit,bootstrap_index_sha256_width,bootstrap_index_sha256_coverage
bdb2020_rushing_harmonized,interval_width,80,linear_structure,relnet,1.9384973234915726,1.4607468430197437,2.4162478039634014,0.9,0.9254300844591914,0.9193076312172542,0.92134864720025,0.9140882296838514,True,True,True,relnet,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,80,linear_structure,attn_relnet,1.8349501257286862,1.3294366845535432,2.3404635669038294,0.9,0.9254300844591914,0.9201820439605914,0.92134864720025,0.9144797002914269,True,True,True,attn_relnet,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,80,linear_structure,set_transformer,2.3821848180361385,1.822287279252904,2.9420823568193732,0.9,0.9254300844591914,0.9175845340014539,0.92134864720025,0.9113936600574838,True,True,True,set_transformer,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,80,boosted_structure,relnet,5.323011092368001,4.774319220014461,5.871702964721542,0.9,0.9368251549158925,0.9193076312172542,0.9349093309626657,0.9140882296838514,True,True,True,relnet,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,80,boosted_structure,attn_relnet,5.219463894605116,4.647257808454009,5.7916699807562235,0.9,0.9368251549158925,0.9201820439605914,0.9349093309626657,0.9144797002914269,True,True,True,attn_relnet,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,80,boosted_structure,set_transformer,5.766698586912567,5.1077414734962145,6.42565570032892,0.9,0.9368251549158925,0.9175845340014539,0.9349093309626657,0.9113936600574838,True,True,True,set_transformer,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,80,relnet,attn_relnet,-0.10354719776288542,-0.41829985887194365,0.21120546334617285,0.9,0.9193076312172542,0.9201820439605914,0.9140882296838514,0.9144797002914269,True,True,True,,False,inconclusive_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,80,relnet,set_transformer,0.4436874945445666,-0.11263319349856116,1.0000081825876943,0.9,0.9193076312172542,0.9175845340014539,0.9140882296838514,0.9113936600574838,True,True,True,,False,inconclusive_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,80,attn_relnet,set_transformer,0.547234692307452,-0.021217298899818715,1.1156866835147228,0.9,0.9201820439605914,0.9175845340014539,0.9144797002914269,0.9113936600574838,True,True,True,,False,inconclusive_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,160,linear_structure,boosted_structure,-3.5378904950611543,-3.8195439697256295,-3.256237020396679,0.9,0.9293462969739887,0.938689480327126,0.9260011271469577,0.9367598782086913,True,True,True,linear_structure,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,160,linear_structure,relnet,1.3701553150526349,0.9253574445136201,1.8149531855916496,0.9,0.9293462969739887,0.9219948801482138,0.9260011271469577,0.9162042869710442,True,True,True,relnet,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,160,linear_structure,attn_relnet,1.352012767929266,0.9415085002242478,1.762517035634284,0.9,0.9293462969739887,0.9225630458040289,0.9260011271469577,0.9172545625592352,True,True,True,attn_relnet,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,160,linear_structure,set_transformer,1.614249899696491,1.0093374744000438,2.219162324992938,0.9,0.9293462969739887,0.9223713928411037,0.9260011271469577,0.9167809500491365,True,True,True,set_transformer,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,160,boosted_structure,relnet,4.908045810113792,4.414025936924137,5.402065683303446,0.9,0.938689480327126,0.9219948801482138,0.9367598782086913,0.9162042869710442,True,True,True,relnet,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,160,boosted_structure,attn_relnet,4.889903262990423,4.420084459438578,5.359722066542267,0.9,0.938689480327126,0.9225630458040289,0.9367598782086913,0.9172545625592352,True,True,True,attn_relnet,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,160,boosted_structure,set_transformer,5.152140394757649,4.495837183497618,5.80844360601768,0.9,0.938689480327126,0.9223713928411037,0.9367598782086913,0.9167809500491365,True,True,True,set_transformer,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,160,relnet,attn_relnet,-0.018142547123368866,-0.37717206139608206,0.3408869671493443,0.9,0.9219948801482138,0.9225630458040289,0.9162042869710442,0.9172545625592352,True,True,True,,False,inconclusive_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,160,relnet,set_transformer,0.24409458464385536,-0.3171445478106347,0.8053337170983454,0.9,0.9219948801482138,0.9223713928411037,0.9162042869710442,0.9167809500491365,True,True,True,,False,inconclusive_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,160,attn_relnet,set_transformer,0.26223713176722424,-0.2965825991916717,0.8210568627261201,0.9,0.9225630458040289,0.9223713928411037,0.9172545625592352,0.9167809500491365,True,True,True,,False,inconclusive_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,240,linear_structure,boosted_structure,-3.414339512561394,-3.687631740302143,-3.1410472848206448,0.9,0.931329830813666,0.9392339332581195,0.9282146539297,0.9373289124887336,True,True,True,linear_structure,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
bdb2020_rushing_harmonized,interval_width,240,linear_structure,relnet,1.1451320231611901,0.7408841048225172,1.549379941499863,0.9,0.931329830813666,0.9266121330043453,0.9282146539297,0.9222469105872187,True,True,True,relnet,True,sharper_at_controlled_coverage,both_simultaneous_mean_coverage_lcbs_meet_target_and_simultaneous_width_ci_excludes_zero,0.9,60,30,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6
