task_id,metric,n_train,model_left,model_right,mean_difference,standard_error,simultaneous_lower,simultaneous_upper,confidence_level,max_t_critical,bootstrap_draws,bootstrap_unit,bootstrap_index_sha256,family_contrasts
bdb2020_rushing_harmonized,primary_loss,20,linear_structure,boosted_structure,5.9876533574673154e-05,3.3166212265964483e-05,-4.6366859204304814e-05,0.00016611992635365112,0.9,3.203362262986119,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,60
bdb2020_rushing_harmonized,primary_loss,20,linear_structure,relnet,-0.00020340633484608502,5.175487431259976e-05,-0.00036919594614465677,-3.76167235475133e-05,0.9,3.203362262986119,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,60
bdb2020_rushing_harmonized,primary_loss,20,linear_structure,attn_relnet,-0.00019304887636344858,5.254415079219763e-05,-0.00036136682615182665,-2.473092657507051e-05,0.9,3.203362262986119,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,60
bdb2020_rushing_harmonized,primary_loss,20,linear_structure,set_transformer,-0.0009673582306018099,6.955925005044438e-05,-0.0011901817072550187,-0.0007445347539486011,0.9,3.203362262986119,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,60
bdb2020_rushing_harmonized,primary_loss,20,boosted_structure,relnet,-0.0002632828684207582,4.558614494749376e-05,-0.00040931180486057504,-0.00011725393198094137,0.9,3.203362262986119,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,60
bdb2020_rushing_harmonized,primary_loss,20,boosted_structure,attn_relnet,-0.00025292540993812173,4.680189365215834e-05,-0.00040284882989973533,-0.00010300198997650813,0.9,3.203362262986119,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,60
bdb2020_rushing_harmonized,primary_loss,20,boosted_structure,set_transformer,-0.0010272347641764829,6.404763407542452e-05,-0.0012324025382072416,-0.0008220669901457241,0.9,3.203362262986119,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,60
bdb2020_rushing_harmonized,primary_loss,20,relnet,attn_relnet,1.0357458482636445e-05,9.06591206337148e-06,-1.8683942100718374e-05,3.939885906599127e-05,0.9,3.203362262986119,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,60
bdb2020_rushing_harmonized,primary_loss,20,relnet,set_transformer,-0.000763951895755725,7.06526231396525e-05,-0.0009902778425022677,-0.0005376259490091823,0.9,3.203362262986119,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,60
bdb2020_rushing_harmonized,primary_loss,20,attn_relnet,set_transformer,-0.0007743093542383616,7.075297676377207e-05,-0.0010009567699973626,-0.0005476619384793604,0.9,3.203362262986119,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,60
bdb2020_rushing_harmonized,primary_loss,40,linear_structure,boosted_structure,-0.0008944240116679705,2.04553058995965e-05,-0.0009599497666645752,-0.0008288982566713658,0.9,3.203362262986119,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,60
bdb2020_rushing_harmonized,primary_loss,40,linear_structure,relnet,-0.0006973830514692165,4.002761277092548e-05,-0.0008256059956970204,-0.0005691601072414126,0.9,3.203362262986119,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,60
bdb2020_rushing_harmonized,primary_loss,40,linear_structure,attn_relnet,-0.0006885678849955046,3.98316602785003e-05,-0.0008161631224037355,-0.0005609726475872736,0.9,3.203362262986119,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,60
bdb2020_rushing_harmonized,primary_loss,40,linear_structure,set_transformer,-0.0014090415590907505,7.133392302083097e-05,-0.0016375499561664371,-0.0011805331620150638,0.9,3.203362262986119,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,60
bdb2020_rushing_harmonized,primary_loss,40,boosted_structure,relnet,0.00019704096019875349,4.134212652880026e-05,6.460715220479743e-05,0.00032947476819270954,0.9,3.203362262986119,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,60
bdb2020_rushing_harmonized,primary_loss,40,boosted_structure,attn_relnet,0.0002058561266724656,4.082994729531641e-05,7.506301430693684e-05,0.0003366492390379943,0.9,3.203362262986119,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,60
bdb2020_rushing_harmonized,primary_loss,40,boosted_structure,set_transformer,-0.0005146175474227807,7.400858216759686e-05,-0.0007516938466755679,-0.0002775412481699935,0.9,3.203362262986119,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,60
bdb2020_rushing_harmonized,primary_loss,40,relnet,attn_relnet,8.81516647371211e-06,1.044295856274644e-05,-2.4637412900117595e-05,4.2267745847541816e-05,0.9,3.203362262986119,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,60
bdb2020_rushing_harmonized,primary_loss,40,relnet,set_transformer,-0.0007116585076215342,7.978448041522857e-05,-0.0009672371013556326,-0.0004560799138874359,0.9,3.203362262986119,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,60
bdb2020_rushing_harmonized,primary_loss,40,attn_relnet,set_transformer,-0.0007204736740952461,8.049661619135309e-05,-0.000978333496700704,-0.0004626138514897882,0.9,3.203362262986119,10000,complete_repeat_5x6_vector,44b259cde98049d40866fb4f6daff7797b4de886b8c9f77ffd58af7231c7bde6,60
