metric,n_train,model_a,model_b,contrast,n_repeats,mean,sd,mcse,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper,confidence,max_t_critical,bootstrap_draws
coverage,40,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,0.02310724492920151,0.00507623926995307,0.000507623926995307,0.022100008928266017,0.024114480930137003,0.02111325493037551,0.02510123492802751,0.95,3.9280851291401664,10000
coverage,40,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,0.016265845996784104,0.012236934142667452,0.0012236934142667451,0.013837772780746492,0.018693919212821715,0.011459074093576146,0.021072617899992062,0.95,3.9280851291401664,10000
coverage,40,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.017726901454477348,0.006301648881934542,0.0006301648881934542,0.016476517601078322,0.018977285307876374,0.015251560128258365,0.02020224278069633,0.95,3.9280851291401664,10000
coverage,40,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-0.0068413989324174005,0.012458980635801628,0.001245898063580163,-0.009313530990025002,-0.004369266874809799,-0.011735392588391168,-0.0019474052764436329,0.95,3.9280851291401664,10000
coverage,40,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.005380343474724166,0.006439108439736348,0.0006439108439736348,-0.006658002286596915,-0.0041026846628514175,-0.007909680085429095,-0.0028510068640192373,0.95,3.9280851291401664,10000
coverage,40,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.0014610554576932344,0.012261889595716653,0.0012261889595716652,-0.0009719694616416583,0.003894080377028127,-0.0033555191599160764,0.006277630075302545,0.95,3.9280851291401664,10000
mean_width,40,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,6.691653611785667,0.6456277325899277,0.06456277325899276,6.563547062648762,6.819760160922572,6.438045542250969,6.945261681320365,0.95,3.9280851291401664,10000
mean_width,40,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,3.6202040285043076,3.4654051614334214,0.34654051614334214,2.93259246198812,4.307815595020496,2.2589633803970877,4.9814446766115275,0.95,3.9280851291401664,10000
mean_width,40,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,5.956853087996002,0.9037149613437805,0.09037149613437805,5.777536433432968,6.136169742559036,5.601866157932403,6.311840018059601,0.95,3.9280851291401664,10000
mean_width,40,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-3.07144958328136,3.4931214438552365,0.34931214438552366,-3.7645606615389644,-2.3783385050237555,-4.443577423070198,-1.6993217434925219,0.95,3.9280851291401664,10000
mean_width,40,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.7348005237896666,0.798202892258447,0.07982028922584469,-0.8931812947459136,-0.5764197528334197,-1.0483414149013743,-0.4212596326779591,0.95,3.9280851291401664,10000
mean_width,40,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,2.3366490594916947,3.5132557186330433,0.3513255718633043,1.6395429043020444,3.033755214681345,0.956612305168784,3.716685813814605,0.95,3.9280851291401664,10000
mean_width_inclusive,40,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,6.691653611785667,0.6456277325899276,0.06456277325899276,6.563547062648762,6.819760160922572,6.438045542250969,6.945261681320365,0.95,3.9280851291401664,10000
mean_width_inclusive,40,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,3.6202040285043076,3.4654051614334214,0.34654051614334214,2.93259246198812,4.307815595020496,2.2589633803970877,4.9814446766115275,0.95,3.9280851291401664,10000
mean_width_inclusive,40,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,5.956853087996002,0.9037149613437804,0.09037149613437803,5.777536433432968,6.136169742559036,5.601866157932404,6.3118400180596,0.95,3.9280851291401664,10000
mean_width_inclusive,40,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-3.07144958328136,3.4931214438552365,0.34931214438552366,-3.7645606615389644,-2.3783385050237555,-4.443577423070198,-1.6993217434925219,0.95,3.9280851291401664,10000
mean_width_inclusive,40,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.7348005237896666,0.798202892258447,0.07982028922584469,-0.8931812947459136,-0.5764197528334197,-1.0483414149013743,-0.4212596326779591,0.95,3.9280851291401664,10000
mean_width_inclusive,40,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,2.3366490594916947,3.5132557186330433,0.3513255718633043,1.6395429043020444,3.033755214681345,0.956612305168784,3.716685813814605,0.95,3.9280851291401664,10000
mean_q,40,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,-1.6568551586368379,0.17399276592177976,0.017399276592177975,-1.6913790981950256,-1.62233121907865,-1.7252009982763687,-1.588509318997307,0.95,3.9280851291401664,10000
mean_q,40,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,-1.49747907288828,0.7629726882324659,0.07629726882324658,-1.648869407041181,-1.3460887387353793,-1.7971812399468847,-1.1977769058296754,0.95,3.9280851291401664,10000
mean_q,40,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,-0.020936377601408367,0.26797353367726434,0.026797353367726436,-0.07410814040921945,0.03223538520640271,-0.12619866286548873,0.084325907662672,0.95,3.9280851291401664,10000
mean_q,40,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,0.15937608574855744,0.7652846615666145,0.07652846615666145,0.007527005927551261,0.3112251655695636,-0.14123424411733093,0.4599864156144458,0.95,3.9280851291401664,10000
mean_q,40,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,1.6359187810354283,0.2823030685057699,0.02823030685057699,1.5799037276362218,1.6919338344346349,1.525027732504613,1.7468098295662435,0.95,3.9280851291401664,10000
mean_q,40,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,1.4765426952868708,0.8242147418095958,0.08242147418095958,1.3130006090486757,1.6400847815250659,1.1527841282348332,1.8003012623389083,0.95,3.9280851291401664,10000
crps_game_equal,40,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,0.0002216343337003835,9.963257707462066e-05,9.963257707462066e-06,0.00020186506886498773,0.00024140359853577927,0.00018249780926191063,0.0002607708581388564,0.95,3.9280851291401664,10000
crps_game_equal,40,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,-0.0009958263470344264,0.0007453105818293786,7.453105818293786e-05,-0.0011437121360948915,-0.0008479405579739611,-0.0012885906883419052,-0.0007030620057269476,0.95,3.9280851291401664,10000
crps_game_equal,40,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.0005939872549900966,0.0001436196721112952,1.4361967211129519e-05,0.0005654899961927615,0.0006224845137874316,0.00053757222516286,0.0006504022848173331,0.95,3.9280851291401664,10000
crps_game_equal,40,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-0.0012174606807348097,0.0007472902804670792,7.472902804670792e-05,-0.0013657392849548554,-0.001069182076514764,-0.0015110026645201815,-0.000923918696949438,0.95,3.9280851291401664,10000
crps_game_equal,40,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,0.0003723529212897134,0.00012808833894885309,1.2808833894885308e-05,0.000346937415946423,0.00039776842663300383,0.0003220387313455879,0.0004226671112338389,0.95,3.9280851291401664,10000
crps_game_equal,40,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.001589813602024523,0.0007582839840983842,7.582839840983841e-05,0.0014393536084939674,0.0017402735955550784,0.0012919531978643208,0.001887674006184725,0.95,3.9280851291401664,10000
coverage_game_equal,40,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,0.02238072306486763,0.005062645075806037,0.0005062645075806037,0.021376184446979002,0.02338526168275626,0.02039207298122879,0.02436937314850647,0.95,3.9280851291401664,10000
coverage_game_equal,40,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,0.015751766509760835,0.012220990036887454,0.0012220990036887454,0.013326856950219753,0.018176676069301914,0.01095125758703406,0.02055227543248761,0.95,3.9280851291401664,10000
coverage_game_equal,40,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.017408713338636698,0.0062723522786043194,0.000627235227860432,0.01616414256693262,0.018653284110340777,0.014944879967605292,0.019872546709668103,0.95,3.9280851291401664,10000
coverage_game_equal,40,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-0.006628956555106798,0.012410623982140781,0.001241062398214078,-0.00909149360352319,-0.004166419506690406,-0.01150395530586655,-0.0017539578043470469,0.95,3.9280851291401664,10000
coverage_game_equal,40,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.004972009726230939,0.006400226634613049,0.0006400226634613048,-0.006241953544420597,-0.0037020659080412815,-0.007486073232885972,-0.0024579462195759064,0.95,3.9280851291401664,10000
coverage_game_equal,40,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.0016569468288758593,0.012255080233042209,0.001225508023304221,-0.0007747269651742737,0.004088620622925992,-0.003156953013107411,0.006470846670859129,0.95,3.9280851291401664,10000
mean_width_game_equal,40,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,6.61339843030568,0.6466824573135623,0.06466824573135624,6.485082600901194,6.741714259710166,6.359376055920758,6.867420804690602,0.95,3.9280851291401664,10000
mean_width_game_equal,40,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,3.541313282485005,3.4615131403986976,0.34615131403986976,2.85447397738009,4.2281525875899195,2.181601453372665,4.901025111597345,0.95,3.9280851291401664,10000
mean_width_game_equal,40,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,5.896751587844153,0.902452758729229,0.0902452758729229,5.717685381663522,6.075817794024784,5.542260461712573,6.251242713975733,0.95,3.9280851291401664,10000
mean_width_game_equal,40,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-3.0720851478206708,3.4950143846117094,0.34950143846117093,-3.765571826591995,-2.3785984690493467,-4.444956550853093,-1.6992137447882483,0.95,3.9280851291401664,10000
mean_width_game_equal,40,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.7166468424615231,0.796529416208033,0.0796529416208033,-0.8746955594630526,-0.5585981254599937,-1.0295303779344704,-0.4037633069885758,0.95,3.9280851291401664,10000
mean_width_game_equal,40,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,2.3554383053591494,3.511856108218862,0.3511856108218862,1.6586098632404318,3.052266747477867,0.9759513299216924,3.7349252807966065,0.95,3.9280851291401664,10000
mean_width_inclusive_game_equal,40,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,6.61339843030568,0.6466824573135622,0.06466824573135622,6.485082600901194,6.741714259710166,6.359376055920758,6.867420804690602,0.95,3.9280851291401664,10000
mean_width_inclusive_game_equal,40,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,3.541313282485006,3.4615131403986976,0.34615131403986976,2.854473977380091,4.228152587589921,2.181601453372666,4.901025111597346,0.95,3.9280851291401664,10000
mean_width_inclusive_game_equal,40,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,5.896751587844154,0.9024527587292291,0.09024527587292291,5.7176853816635225,6.075817794024785,5.542260461712574,6.251242713975734,0.95,3.9280851291401664,10000
mean_width_inclusive_game_equal,40,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-3.072085147820671,3.495014384611709,0.3495014384611709,-3.7655718265919953,-2.378598469049347,-4.444956550853093,-1.699213744788249,0.95,3.9280851291401664,10000
mean_width_inclusive_game_equal,40,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.7166468424615232,0.7965294162080327,0.07965294162080327,-0.8746955594630526,-0.5585981254599939,-1.0295303779344704,-0.40376330698857604,0.95,3.9280851291401664,10000
mean_width_inclusive_game_equal,40,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,2.355438305359149,3.5118561082188626,0.35118561082188626,1.6586098632404311,3.0522667474778666,0.9759513299216918,3.734925280796606,0.95,3.9280851291401664,10000
crps,80,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,0.0003996058933224936,9.022321797625163e-05,9.022321797625162e-06,0.0003817036494696795,0.0004175081371753077,0.000364165445238925,0.0004350463414060622,0.95,3.9280851291401664,10000
crps,80,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,5.88631831906418e-06,0.000547108451548378,5.471084515483781e-05,-0.00010267186806853167,0.00011444450470666004,-0.00020902253893634453,0.00022079517557447288,0.95,3.9280851291401664,10000
crps,80,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.0009213569522391013,0.00011664206234136841,1.1664206234136841e-05,0.0008982126365034337,0.0009445012679747688,0.0008755389571875644,0.0009671749472906382,0.95,3.9280851291401664,10000
crps,80,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-0.00039371957500342926,0.0005301939891897005,5.301939891897005e-05,-0.0004989215650972507,-0.00028851758490960774,-0.0006019842874529857,-0.0001854548625538728,0.95,3.9280851291401664,10000
crps,80,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,0.0005217510589166074,0.0001236801905816623,1.236801905816623e-05,0.0004972102258448115,0.0005462918919884032,0.0004731684271773024,0.0005703336906559123,0.95,3.9280851291401664,10000
crps,80,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,0.0009154706339200367,0.0005442112667577643,5.442112667577643e-05,0.0008074873118497597,0.0010234539559903137,0.0007016998155138661,0.0011292414523262073,0.95,3.9280851291401664,10000
coverage,80,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,0.024107023851742272,0.004736043148360105,0.00047360431483601053,0.023167290141937004,0.02504675756154754,0.02224666578553832,0.025967381917946224,0.95,3.9280851291401664,10000
coverage,80,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,0.017817354665590274,0.006797150605079655,0.0006797150605079655,0.01646865252033462,0.01916605681084593,0.015147376044356326,0.02048733328682422,0.95,3.9280851291401664,10000
coverage,80,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,0.01702301665894939,0.006658853817891648,0.0006658853817891648,0.015701755596641498,0.018344277721257282,0.014407362193031549,0.01963867112486723,0.95,3.9280851291401664,10000
coverage,80,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-0.0062896691861519995,0.007018102030121343,0.0007018102030121343,-0.007682212887710427,-0.004897125484593572,-0.009046439408082805,-0.0035328989642211934,0.95,3.9280851291401664,10000
coverage,80,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-0.0070840071927928796,0.007599299979846393,0.0007599299979846393,-0.00859187317675396,-0.005576141208831799,-0.010069076917063859,-0.004098937468521901,0.95,3.9280851291401664,10000
coverage,80,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,-0.00079433800664088,0.00908579684845488,0.0009085796848454879,-0.002597157219107714,0.0010084812058259536,-0.0043633163553213,0.00277464034203954,0.95,3.9280851291401664,10000
mean_width,80,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,7.398395526459645,0.5668145680183194,0.05668145680183194,7.285927219037243,7.510863833882047,7.175745938898368,7.621045114020921,0.95,3.9280851291401664,10000
mean_width,80,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,5.083392001633561,1.4378712450801663,0.14378712450801662,4.798087151776064,5.368696851491057,4.518583936091795,5.648200067175327,0.95,3.9280851291401664,10000
mean_width,80,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,6.388536978853482,0.7679172556084366,0.07679172556084365,6.236165535260054,6.54090842244691,6.086892543636919,6.690181414070045,0.95,3.9280851291401664,10000
mean_width,80,lightgbm_multiclass,zoo_cnn,lightgbm_multiclass - zoo_cnn,100,-2.3150035248260847,1.3548427400274379,0.1354842740027438,-2.583833717965176,-2.0461733316869934,-2.847197286768614,-1.7828097628835553,0.95,3.9280851291401664,10000
mean_width,80,lightgbm_multiclass,set_transformer,lightgbm_multiclass - set_transformer,100,-1.0098585476061657,0.6977123309034432,0.06977123309034432,-1.1482998110316904,-0.8714172841806409,-1.2839258907501194,-0.7357912044622119,0.95,3.9280851291401664,10000
mean_width,80,zoo_cnn,set_transformer,zoo_cnn - set_transformer,100,1.3051449772199184,1.4752548267046586,0.14752548267046586,1.0124224137256796,1.5978675407141572,0.7256523225728361,1.8846376318670006,0.95,3.9280851291401664,10000
mean_width_inclusive,80,ridge_sgd_l2,lightgbm_multiclass,ridge_sgd_l2 - lightgbm_multiclass,100,7.398395526459645,0.5668145680183195,0.05668145680183195,7.285927219037243,7.510863833882047,7.175745938898368,7.621045114020921,0.95,3.9280851291401664,10000
mean_width_inclusive,80,ridge_sgd_l2,zoo_cnn,ridge_sgd_l2 - zoo_cnn,100,5.083392001633561,1.4378712450801663,0.14378712450801662,4.798087151776064,5.368696851491057,4.518583936091795,5.648200067175327,0.95,3.9280851291401664,10000
mean_width_inclusive,80,ridge_sgd_l2,set_transformer,ridge_sgd_l2 - set_transformer,100,6.388536978853479,0.7679172556084367,0.07679172556084367,6.236165535260051,6.540908422446908,6.086892543636917,6.690181414070042,0.95,3.9280851291401664,10000
