model,model_display_name,n_train,metric,base_metric,aggregation,n_repeats,mean,sd,mcse,median,iqr,q10,q90
zoo_cnn,Zoo CNN,80,crps_game_equal,crps,game_equal,100,0.01420138218689167,0.000616309210163756,6.16309210163756e-05,0.014058124956498629,0.0005494983859122074,0.01364883406744415,0.014893974913388617
zoo_cnn,Zoo CNN,80,coverage_game_equal,coverage,game_equal,100,0.9201902856848644,0.007434232432749717,0.0007434232432749717,0.9207429360124539,0.011915016860474137,0.9107282450874447,0.9285748697944992
zoo_cnn,Zoo CNN,80,mean_width_game_equal,mean_width,game_equal,100,16.629855406932972,1.331809395527114,0.1331809395527114,16.421334727645025,1.614748584553892,15.20768545613243,18.342866036665715
zoo_cnn,Zoo CNN,80,mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,100,17.629855406932972,1.331809395527114,0.1331809395527114,17.421334727645025,1.6147485845538938,16.20768545613243,19.342866036665715
zoo_cnn,Zoo CNN,160,crps,crps,play,100,0.013506385461750665,0.0005241967302177517,5.241967302177517e-05,0.013477892084986082,0.0005530060830738204,0.012921785688180887,0.014153098139967379
zoo_cnn,Zoo CNN,160,coverage,coverage,play,100,0.9180274951225361,0.00728860508570301,0.000728860508570301,0.9178749064099383,0.009008531757653149,0.9092483573508447,0.9289482799484592
zoo_cnn,Zoo CNN,160,mean_width,mean_width,play,100,14.94636505165052,1.2144400676135623,0.12144400676135622,14.866501301508396,1.4109917833651586,13.567597974919742,16.30802441593272
zoo_cnn,Zoo CNN,160,mean_width_inclusive,mean_width_inclusive,play,100,15.946365051650519,1.2144400676135623,0.12144400676135622,15.866501301508396,1.4109917833651586,14.567597974919742,17.30802441593272
zoo_cnn,Zoo CNN,160,mean_q,mean_q,play,100,0.6248805838576484,0.4222932299287064,0.04222932299287064,0.6208886422631605,0.6887882134483481,0.09491565771858113,1.1731686167771316
zoo_cnn,Zoo CNN,160,crps_game_equal,crps,game_equal,100,0.013474805789647664,0.0005246871827907664,5.246871827907664e-05,0.013444192969979491,0.0005485179440585086,0.012848650520372916,0.014113960652441183
zoo_cnn,Zoo CNN,160,coverage_game_equal,coverage,game_equal,100,0.9183052592526113,0.007176313830908053,0.0007176313830908052,0.9178485750911074,0.008797903042231048,0.909698794549985,0.9283740997002491
zoo_cnn,Zoo CNN,160,mean_width_game_equal,mean_width,game_equal,100,14.975608465070607,1.2214521332903991,0.12214521332903991,14.88372252935038,1.3995557209948757,13.600143134581105,16.35059132411035
zoo_cnn,Zoo CNN,160,mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,100,15.975608465070607,1.2214521332903994,0.12214521332903994,15.88372252935038,1.3995557209948757,14.600143134581103,17.35059132411035
zoo_cnn,Zoo CNN,240,crps,crps,play,100,0.013106233464402501,0.0003735952504410065,3.735952504410065e-05,0.013085888020675687,0.00047954868967272843,0.012677170807892888,0.013511559331022957
zoo_cnn,Zoo CNN,240,coverage,coverage,play,100,0.9188435568660391,0.00662950394729387,0.000662950394729387,0.9196343009379436,0.0087922858689371,0.9100199880712044,0.9266394170775956
zoo_cnn,Zoo CNN,240,mean_width,mean_width,play,100,14.534168730025087,0.9286218567445188,0.09286218567445188,14.44726691318752,1.1680189832902066,13.34889969673281,15.578543872992514
zoo_cnn,Zoo CNN,240,mean_width_inclusive,mean_width_inclusive,play,100,15.534168730025087,0.9286218567445188,0.09286218567445188,15.44726691318752,1.1680189832902048,14.34889969673281,16.578543872992512
zoo_cnn,Zoo CNN,240,mean_q,mean_q,play,100,0.4919105642846647,0.36824308514421866,0.036824308514421866,0.45048717102434155,0.6459707634308565,0.0020514490394008475,1.001357246728066
zoo_cnn,Zoo CNN,240,crps_game_equal,crps,game_equal,100,0.013076011431900377,0.00036937019173182627,3.693701917318263e-05,0.013083860570880325,0.0004212612575044492,0.012652240261716486,0.013446477816943634
zoo_cnn,Zoo CNN,240,coverage_game_equal,coverage,game_equal,100,0.9190094406644299,0.006646346381945153,0.0006646346381945152,0.9198026677925788,0.009425711545775983,0.9098344604420379,0.9273018675052703
zoo_cnn,Zoo CNN,240,mean_width_game_equal,mean_width,game_equal,100,14.56087582092093,0.9289595763857289,0.09289595763857289,14.490587892880367,1.1554079635250627,13.364319073054185,15.595786083035067
zoo_cnn,Zoo CNN,240,mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,100,15.56087582092093,0.9289595763857287,0.09289595763857286,15.490587892880367,1.1554079635250627,14.364319073054187,16.59578608303507
zoo_cnn,Zoo CNN,360,crps,crps,play,100,0.012947139474537284,0.00043726663972390065,4.3726663972390064e-05,0.012921057126404095,0.0005677042639817085,0.012469899177075376,0.01350347558098147
zoo_cnn,Zoo CNN,360,coverage,coverage,play,100,0.91867683490781,0.007576916129763503,0.0007576916129763503,0.9179625622150148,0.00974456711859728,0.9107904452348828,0.9295414339933483
zoo_cnn,Zoo CNN,360,mean_width,mean_width,play,100,14.110986503404082,1.2012739971234454,0.12012739971234454,13.78979451543557,1.2956297143987197,12.957624041675675,15.467788156601141
zoo_cnn,Zoo CNN,360,mean_width_inclusive,mean_width_inclusive,play,100,15.110986503404082,1.2012739971234454,0.12012739971234454,14.78979451543557,1.2956297143987197,13.957624041675675,16.46778815660114
zoo_cnn,Zoo CNN,360,mean_q,mean_q,play,100,0.44283294737909806,0.44357421135194647,0.04435742113519465,0.2957389468885223,0.640893607861041,0.0,1.0292206702495024
zoo_cnn,Zoo CNN,360,crps_game_equal,crps,game_equal,100,0.012915517015143088,0.0004371374650318589,4.371374650318589e-05,0.012892138618607572,0.0005401977453078858,0.01244383888116722,0.013422090859665644
zoo_cnn,Zoo CNN,360,coverage_game_equal,coverage,game_equal,100,0.9188483553360683,0.007496875498871777,0.0007496875498871778,0.9182730953603908,0.009306227058629823,0.9110236629072532,0.9294589110261414
zoo_cnn,Zoo CNN,360,mean_width_game_equal,mean_width,game_equal,100,14.138200510095627,1.2064708810788836,0.12064708810788835,13.814608772045844,1.281307945898071,12.970111631493454,15.496837966012677
zoo_cnn,Zoo CNN,360,mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,100,15.138200510095627,1.2064708810788836,0.12064708810788835,14.814608772045844,1.2813079458980727,13.970111631493456,16.496837966012677
set_transformer,Set Transformer,20,crps,crps,play,100,0.013899283931633963,0.00032826059843839804,3.2826059843839804e-05,0.013928349163284875,0.00041006961301403785,0.013479928848647755,0.014319446470118541
set_transformer,Set Transformer,20,coverage,coverage,play,100,0.9256082299995707,0.01113105190140695,0.001113105190140695,0.9241837889528026,0.013891432521841773,0.9144832289094937,0.9400018068340353
set_transformer,Set Transformer,20,mean_width,mean_width,play,100,17.07535082547462,1.5086822531736046,0.15086822531736047,16.83142393470184,1.8377438240368171,15.215790957705396,19.081206196224077
set_transformer,Set Transformer,20,mean_width_inclusive,mean_width_inclusive,play,100,18.07535082547462,1.5086822531736046,0.15086822531736047,17.83142393470184,1.8377438240368136,16.215790957705398,20.081206196224077
set_transformer,Set Transformer,20,mean_q,mean_q,play,100,0.39780696242561947,0.3649665942622745,0.03649665942622745,0.29366452848449903,0.5259733530934878,0.005799093629293222,0.9259698012457557
set_transformer,Set Transformer,20,crps_game_equal,crps,game_equal,100,0.013862840051653745,0.0003277724141734249,3.2777241417342485e-05,0.013876391867268214,0.0004334448891529438,0.013465587241074264,0.01428010472941213
set_transformer,Set Transformer,20,coverage_game_equal,coverage,game_equal,100,0.9255888692853415,0.011219022229753786,0.0011219022229753785,0.9241783701996276,0.014299800028364618,0.9139526306057757,0.9399759905222799
set_transformer,Set Transformer,20,mean_width_game_equal,mean_width,game_equal,100,17.077100706205275,1.5080042598022427,0.15080042598022428,16.840515233807555,1.826121596372353,15.217882929252923,19.112369853745435
set_transformer,Set Transformer,20,mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,100,18.077100706205275,1.5080042598022427,0.15080042598022428,17.840515233807555,1.826121596372353,16.217882929252923,20.112369853745435
set_transformer,Set Transformer,40,crps,crps,play,100,0.013653720442130274,0.00029213221211604095,2.9213221211604095e-05,0.013652734547333675,0.0003876966577015632,0.013276716994149928,0.014021355841305375
set_transformer,Set Transformer,40,coverage,coverage,play,100,0.9204035116626446,0.007665424686863238,0.0007665424686863237,0.919310837723943,0.011163499274775446,0.9119017026047604,0.930732460381963
set_transformer,Set Transformer,40,mean_width,mean_width,play,100,15.75379159988268,0.8580895792006102,0.08580895792006102,15.598664929990232,1.1168188711667195,14.784348737525994,16.811258748366146
set_transformer,Set Transformer,40,mean_width_inclusive,mean_width_inclusive,play,100,16.753791599882682,0.8580895792006102,0.08580895792006102,16.598664929990232,1.1168188711667213,15.784348737525994,17.811258748366146
set_transformer,Set Transformer,40,mean_q,mean_q,play,100,0.3680660787354802,0.27182610516861627,0.027182610516861626,0.3226995243915165,0.33147475938850135,0.03305727290968975,0.7935895757127879
set_transformer,Set Transformer,40,crps_game_equal,crps,game_equal,100,0.013614113841223099,0.0002870012258814334,2.870012258814334e-05,0.013611861744518856,0.00035847291318074834,0.013236993257266518,0.013980557913077547
set_transformer,Set Transformer,40,coverage_game_equal,coverage,game_equal,100,0.9204092660841404,0.0076638368141108085,0.0007663836814110808,0.9194463778592412,0.01135719931073742,0.9118536927166889,0.9308077636367245
set_transformer,Set Transformer,40,mean_width_game_equal,mean_width,game_equal,100,15.75967627026762,0.8572251002065009,0.0857225100206501,15.597111378157795,1.1188901112098648,14.805842273162034,16.82678583865991
set_transformer,Set Transformer,40,mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,100,16.759676270267622,0.8572251002065008,0.08572251002065008,16.5971113781578,1.1188901112098613,15.805842273162034,17.82678583865991
set_transformer,Set Transformer,80,crps,crps,play,100,0.013316960575991585,0.00027132565359655014,2.7132565359655013e-05,0.013319998941373184,0.00036260591003340996,0.012950326843471964,0.013688621492262604
set_transformer,Set Transformer,80,coverage,coverage,play,100,0.9208127249915827,0.0072022403153234795,0.0007202240315323479,0.9204897640503764,0.009732287322284594,0.9114878359119306,0.9302719580634567
set_transformer,Set Transformer,80,mean_width,mean_width,play,100,15.296277432941135,0.683617581637147,0.0683617581637147,15.288932884616923,0.9082078278482815,14.456924135823769,16.216857532753238
set_transformer,Set Transformer,80,mean_width_inclusive,mean_width_inclusive,play,100,16.296277432941135,0.683617581637147,0.0683617581637147,16.288932884616926,0.9082078278482832,15.456924135823769,17.216857532753238
set_transformer,Set Transformer,80,mean_q,mean_q,play,100,0.26394067452203346,0.17038274035063442,0.01703827403506344,0.25749977295816817,0.25646408913825497,0.05761747128288174,0.4683754618693558
set_transformer,Set Transformer,80,crps_game_equal,crps,game_equal,100,0.013280296083130177,0.0002667046316592396,2.667046316592396e-05,0.013258293910934145,0.0003701825862688409,0.01293243023762876,0.013639856422817629
set_transformer,Set Transformer,80,coverage_game_equal,coverage,game_equal,100,0.9208303590628923,0.0072152579301748045,0.0007215257930174804,0.9206952916533181,0.009910297744683993,0.9111733472009695,0.9305832893351366
set_transformer,Set Transformer,80,mean_width_game_equal,mean_width,game_equal,100,15.308209900337303,0.6826794239635732,0.06826794239635732,15.293897313212202,0.9335085251781798,14.480992861395354,16.228914662670515
set_transformer,Set Transformer,80,mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,100,16.308209900337303,0.6826794239635733,0.06826794239635733,16.293897313212202,0.9335085251781834,15.480992861395352,17.228914662670515
set_transformer,Set Transformer,160,crps,crps,play,100,0.012875801201183203,0.00027308949733975875,2.7308949733975875e-05,0.012841110348988525,0.0003824891016299854,0.012575553098340386,0.013227560208764649
set_transformer,Set Transformer,160,coverage,coverage,play,100,0.9235331270832546,0.007320338617845222,0.0007320338617845222,0.9225430902861216,0.010318016023431742,0.915382476406983,0.9311766138440519
set_transformer,Set Transformer,160,mean_width,mean_width,play,100,14.761510353136542,0.7827129113320673,0.07827129113320673,14.613124607774768,0.9720871923208865,13.898799025600242,15.775606693021203
set_transformer,Set Transformer,160,mean_width_inclusive,mean_width_inclusive,play,100,15.761510353136542,0.7827129113320673,0.07827129113320673,15.613124607774768,0.9720871923208882,14.898799025600242,16.775606693021203
set_transformer,Set Transformer,160,mean_q,mean_q,play,100,0.21783328326270068,0.21879836559707713,0.021879836559707714,0.13999052880246105,0.3253601387713939,0.0,0.5209001814602556
set_transformer,Set Transformer,160,crps_game_equal,crps,game_equal,100,0.012839687024894958,0.00027103083574569944,2.7103083574569944e-05,0.012828592194829104,0.00034223837021437296,0.012525863981406262,0.01320907957482122
set_transformer,Set Transformer,160,coverage_game_equal,coverage,game_equal,100,0.9236776797571133,0.007336417323723512,0.0007336417323723512,0.9224065243579427,0.009970313818007281,0.9153693843452801,0.931559589292729
set_transformer,Set Transformer,160,mean_width_game_equal,mean_width,game_equal,100,14.779137089468673,0.7848589422762514,0.07848589422762514,14.637432704265635,1.011068110303862,13.918461298458976,15.80521768455004
set_transformer,Set Transformer,160,mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,100,15.779137089468673,0.7848589422762515,0.07848589422762516,15.637432704265635,1.0110681103038655,14.918461298458974,16.80521768455004
set_transformer,Set Transformer,240,crps,crps,play,100,0.01267690856282656,0.00026916959964448287,2.6916959964448286e-05,0.012703937138232793,0.00035377698659991644,0.012331763505813062,0.013063924732794342
set_transformer,Set Transformer,240,coverage,coverage,play,100,0.9236845062728284,0.006627434840014276,0.0006627434840014276,0.923183728415099,0.008930868427984517,0.9159580749341206,0.9333332015682831
set_transformer,Set Transformer,240,mean_width,mean_width,play,100,14.443138418765963,0.6939471248352957,0.06939471248352957,14.459136347408482,0.9555235721966273,13.589299030706105,15.42914570309216
set_transformer,Set Transformer,240,mean_width_inclusive,mean_width_inclusive,play,100,15.443138418765963,0.6939471248352957,0.06939471248352957,15.459136347408482,0.9555235721966273,14.589299030706105,16.429145703092164
set_transformer,Set Transformer,240,mean_q,mean_q,play,100,0.20378276046075747,0.20812064816371795,0.020812064816371795,0.1363904655332803,0.3143857439846451,0.0015926640926640933,0.5141117679081222
set_transformer,Set Transformer,240,crps_game_equal,crps,game_equal,100,0.012643098989752155,0.00026548492754171956,2.6548492754171956e-05,0.012670704209091013,0.0003436516401430622,0.012286018622632035,0.013004479851475502
set_transformer,Set Transformer,240,coverage_game_equal,coverage,game_equal,100,0.9237653968525212,0.006618143239002143,0.0006618143239002143,0.9234548006488662,0.008805099790667237,0.9155359406296119,0.9332122620082534
set_transformer,Set Transformer,240,mean_width_game_equal,mean_width,game_equal,100,14.462700452579863,0.6941002387586003,0.06941002387586002,14.481149198707932,0.9487880913149986,13.61457404986434,15.446646488691986
set_transformer,Set Transformer,240,mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,100,15.462700452579863,0.6941002387586002,0.06941002387586001,15.48114919870793,0.9487880913149986,14.61457404986434,16.446646488691986
set_transformer,Set Transformer,360,crps,crps,play,100,0.01252803794203821,0.000257942660034189,2.57942660034189e-05,0.012524545052195099,0.0003407201855571765,0.012201520507124199,0.012893976395473102
set_transformer,Set Transformer,360,coverage,coverage,play,100,0.9259968032869709,0.007691920785537672,0.0007691920785537671,0.9249069743052781,0.010341747943249713,0.9174577981240789,0.9366526035098653
set_transformer,Set Transformer,360,mean_width,mean_width,play,100,14.464827689242238,0.7666585784700626,0.07666585784700626,14.36192555292057,1.1144999371007422,13.580091260765512,15.49416279952173
set_transformer,Set Transformer,360,mean_width_inclusive,mean_width_inclusive,play,100,15.46482768924224,0.7666585784700626,0.07666585784700626,15.36192555292057,1.114499937100744,14.580091260765512,16.49416279952173
set_transformer,Set Transformer,360,mean_q,mean_q,play,100,0.13278398801178307,0.1812273436993829,0.01812273436993829,0.045171472111970576,0.22501658411159875,0.0,0.34731419769515254
set_transformer,Set Transformer,360,crps_game_equal,crps,game_equal,100,0.012496151575573116,0.0002535860436329016,2.5358604363290157e-05,0.012501185127723455,0.0003485425474321485,0.012163795029973796,0.012836532282888845
set_transformer,Set Transformer,360,coverage_game_equal,coverage,game_equal,100,0.9261340357976314,0.007694831462133672,0.0007694831462133672,0.9252942552664194,0.010383051678317323,0.9174064368882652,0.9366629941681757
set_transformer,Set Transformer,360,mean_width_game_equal,mean_width,game_equal,100,14.484736524805687,0.7649473968668831,0.07649473968668831,14.389007391807091,1.0973815754928804,13.594680408043699,15.508065028018795
set_transformer,Set Transformer,360,mean_width_inclusive_game_equal,mean_width_inclusive,game_equal,100,15.484736524805687,0.7649473968668831,0.07649473968668831,15.389007391807091,1.097381575492884,14.594680408043699,16.508065028018795
